model,w1,NLL,AIC,mean,phi1,phi2,bootstrap
mixture,0.15000000000000002,13271.070452984199,26548.140905968397,56.618419839136756,0.0034270059873283943,0.06615591687983281,boot_1
mixture,0.2,13271.208089882897,26548.416179765794,72.8313175302414,0.003426828705474288,0.05529322521573639,boot_1
mixture,0.1,13271.212010284624,26548.424020569248,38.28834581947119,0.003446495509264841,0.09705214548819062,boot_1
mixture,0.05,13272.27887156501,26550.55774313002,24.251501227488404,0.0033894855329590764,0.1,boot_1
mixture,0.25,13272.613121148825,26551.22624229765,79.50684669619689,0.0034830598543048883,0.09701357818959315,boot_1
mixture,0.30000000000000004,13272.906927738122,26551.813855476244,93.25301634270781,0.0034868615195272194,0.0970098845961806,boot_1
mixture,0.35000000000000003,13273.136514452719,26552.273028905438,107.00045678126133,0.0034895336904832877,0.09700736096166712,boot_1
mixture,0.4,13273.319872646536,26552.639745293072,120.74875463415903,0.0034915121975897362,0.09700553824752343,boot_1
mixture,0.45,13273.46930334411,26552.93860668822,134.49727274203448,0.0034930419898834613,0.09700630341773726,boot_1
mixture,0.5,13273.593189656298,26553.186379312596,148.24668046594152,0.003494247683815909,0.09700520339177299,boot_1
mixture,0.003000000000000001,13274.19853703263,26554.39707406526,284.92485108403514,0.0972863031134837,0.003499547024768902,boot_1
mixture,0.0027500000000000007,13274.198706555882,26554.397413111765,284.9936942054117,0.0975130112395905,0.003499546524244215,boot_1
mixture,0.0025000000000000005,13274.198874317168,26554.397748634336,285.06243834861596,0.09772749018439009,0.003499547428578131,boot_1
mixture,0.0022500000000000003,13274.19904106312,26554.39808212624,285.1311631716369,0.09795428293927143,0.0034995486750056446,boot_1
mixture,0.002,13274.199206969286,26554.398413938572,285.19989191507614,0.09820557441900589,0.0034995499583898746,boot_1
mixture,0.009250000000000006,13274.20048038732,26554.40096077464,285.75017184795837,0.0034995607432403686,0.0034995604473334876,boot_1
mixture,0.010000000000000007,13274.200480387339,26554.400960774678,285.7501713364394,0.003499560763530335,0.003499560453232179,boot_1
mixture,0.005750000000000003,13274.200480387342,26554.400960774685,285.75017495837704,0.003499560592893993,0.0034995604109312817,boot_1
