,l,psi
0,659,0.0005950610751477624
1,168,0.0006237958300550747
2,168,0.0006237958300550747
3,684,0.0006367459752901535
4,31,0.0006781969893330675
5,27,0.0004895131145906054
6,129,0.00041465613584756644
7,129,0.00041465613584756644
8,262,0.0004502874683297603
9,315,0.00038774871546291807
10,315,0.00038774871546291807
11,6,0.00039972296622026784
12,6,0.00039972296622026784
13,192,0.0002199436813186813
14,52,0.00022300696378830086
15,662,0.00044432170324516974
16,5,0.0005582036981509245
17,55,0.0009321796121332671
18,65,0.0009312534525583707
19,155,0.0009230000984736585
20,597,0.0007618739265829952
21,538,0.0007382025052192067
22,127,0.0007995230571738915
23,127,0.0007995230571738915
24,266,0.00045769842197545293
25,251,0.00035761408643059214
26,251,0.00035761408643059214
27,40,0.000674994422310757
28,88,0.0006717827121332276
29,216,0.0006253132341425215
30,196,0.0006363850529619459
31,158,0.0004936361488481985
32,831,0.0005474892438371343
33,256,0.0005781840873634945
34,484,0.0005463321251430751
35,146,0.0003293853735462251
36,306,0.0006148024451775665
37,306,0.0006148024451775665
38,228,0.000619491005084083
39,401,0.0005165001442169022
40,20,0.0005361395209580839
41,20,0.0005361395209580839
42,95,0.0004344211986131749
43,262,0.0003420335217306568
44,670,0.00046659306466729144
45,128,0.00041518384676145334
46,245,0.0004104423621278672
47,35,0.00045232625809666163
48,120,0.0004761507905138339
49,304,0.00014848214285714286
50,462,0.0003609522079908239
51,287,0.00036709264119762805
52,176,0.00031309040880503147
53,161,0.00031355260309024705
54,161,0.00031355260309024705
55,303,0.00023282403183538778
56,1199,0.0005118805250468793
57,101,0.0006966864666864666
58,214,0.0005537850009790484
59,182,0.000555525437045767
60,21,0.0005644506536273826
61,21,0.0005644506536273826
62,287,0.0005373247788470885
63,524,0.0005935294564804257
64,524,0.0005935294564804257
65,38,0.0007649268778641163
66,544,0.000703448406676783
67,740,0.000613401303538175
68,85,0.0006532404561229549
69,136,0.00032999447513812157
70,332,0.0003923720480061944
71,42,0.00045625234017128067
72,970,0.00046085341841385597
73,98,0.00018468409586056643
74,93,0.00018477558704052313
75,225,0.0003101265525672371
76,407,0.00035747131738253095
77,300,0.0003840530097087379
78,5,0.00039537691154422787
79,108,0.0005267360506529482
80,108,0.0005267360506529482
81,199,0.0004986565349544073
82,199,0.0004986565349544073
83,864,0.0005045484167893961
84,31,0.0003730411723656664
85,28,0.0005401356202632628
86,365,0.0006391668113844669
87,365,0.0006391668113844669
88,96,0.0006561969096671948
89,421,0.0006795649169945301
90,351,0.0007584588928605931
91,263,0.0006845553931598947
92,303,0.0004927984082306124
93,319,0.00042233995542203704
94,321,0.0003201871911636469
95,396,0.0004349074644093882
96,312,0.00038818328161365406
97,497,0.0005137871772887491
98,1466,0.0004935719518576661
99,164,0.0005873049980322707
100,164,0.0005873049980322707
101,801,0.00034976298490880473
102,1353,0.0005748322029419537
103,63,0.0006960260359733678
104,222,0.0005880573273332029
105,165,0.0005076979832759469
106,547,0.0004849130558452641
107,88,0.0005177424662965901
108,329,0.00038352889921580013
109,381,0.0003870744629611791
110,365,0.0003377281234925229
111,419,0.0005311749688069874
112,15,0.0005526022965551673
113,657,0.00040330505770854835
114,425,0.00042619088729016784
115,293,0.00043165646555911783
116,380,0.00042803853564547204
117,61,0.00044562389424510486
118,707,0.00039094592322779485
119,27,0.0003981286526378777
120,33,0.0008583867238114224
121,94,0.0008531993263324748
122,247,0.0008010401093002831
123,191,0.0008456877637130802
124,339,0.0008335819711770964
125,279,0.0008384477089211013
126,1105,0.0009046748311571364
127,563,0.0009510947647448642
128,361,0.0009696374867290802
129,662,0.0009422635528043519
130,153,0.0009895020191076527
131,498,0.0007884351305010478
132,35,0.0007037775784753363
133,108,0.0008752906608626829
134,743,0.0008066804430792144
135,212,0.0006744418331374852
136,212,0.0006744418331374852
137,13,0.0006381691800659144
138,13,0.0006381691800659144
139,47,0.0007126451677117548
140,524,0.0007251470923603193
141,833,0.0006497764238899659
142,310,0.0007005010669253152
143,516,0.0002550464054773678
144,463,0.0004292772627353531
145,15,0.00044235267099350986
146,407,0.0004256905928701836
147,407,0.0004256905928701836
148,260,0.0005025510721247563
149,5,0.0005548955522238882
150,5,0.0005548955522238882
151,303,0.0008231990682325537
152,33,0.0005827465364297817
153,33,0.0005827465364297817
154,29,0.0005240987137301825
155,519,0.0004714999524669645
156,79,0.0004920833416013494
157,6,0.0003032978213072157
158,677,0.00032958284162217855
159,293,0.0005538466919265521
160,118,0.0007248721091124728
161,208,0.0007351669278996867
162,890,0.0006046786042240588
163,710,0.0003746670401493931
164,137,0.00037576541383052184
165,356,0.0005148507145616068
166,1206,0.0005643917544172765
167,6,0.00063257405556666
168,329,0.000355162745667538
169,34,0.00031997827386884595
170,194,0.0004045526780459094
171,677,0.000461735131591271
172,137,0.0005238030975633816
173,3,0.0006316413076077177
174,3,0.0006316413076077177
175,3,0.0006316413076077177
176,3,0.0006316413076077177
177,3,0.0006316413076077177
178,263,0.0006382233265127156
179,50,0.0003426497512437811
180,50,0.0003426497512437811
181,50,0.0003426497512437811
182,393,0.0004039299528528818
183,38,0.00041821518230723256
184,189,0.0003583140641868682
185,132,0.0005932939202526648
186,252,0.0008544691767460008
187,399,0.0007948696990095202
188,303,0.0004839768999320586
189,88,0.0005760055511498811
190,88,0.0005760055511498811
191,174,0.0005576662079811284
192,553,0.0004006712783094855
193,590,0.00033260377714825303
194,3,0.0003218654403678896
195,736,0.0004487771982116245
196,449,0.0005327386352761029
197,136,0.0004256495659037096
198,64,0.0004529272655007949
199,64,0.0004529272655007949
200,64,0.0004529272655007949
201,642,0.00042832738207103924
202,374,0.0006967351069982648
203,517,0.0006872615764951983
204,369,0.0010318343138200406
205,179,0.0010510944100599272
206,572,0.0011038437381763147
207,223,0.001086870977208256
208,568,0.00109749072672218
209,129,0.0010969574489090729
210,373,0.0011181222404318906
211,18,0.0011200139748452783
212,211,0.0011125331505239448
213,403,0.001067860809381909
214,461,0.0007181248446611223
215,51,0.0007474185653168839
216,71,0.0007120844007546421
217,71,0.0007120844007546421
218,127,0.000724259109311741
219,127,0.000724259109311741
220,538,0.0003812491933953311
221,150,0.0003624465024630542
222,896,0.00065431093979442
223,137,0.0006559968432475091
224,502,0.0006865482765187582
225,72,0.0007158588165210484
226,345,0.0006969676172063798
227,391,0.0004334799345587528
228,391,0.0004334799345587528
229,393,0.0005979118637544501
230,34,0.0006050896950368746
231,263,0.0004922143622722401
232,263,0.0004922143622722401
233,364,0.0004939390196835199
234,364,0.0004939390196835199
235,364,0.0004939390196835199
236,364,0.0004939390196835199
237,136,0.0003810071033938437
238,136,0.0003810071033938437
239,198,0.0007214289076289468
240,497,0.0007008794893779175
241,236,0.0006472413051973427
242,483,0.000615447486406563
243,54,0.0005953668191764472
244,735,0.0005152884955752213
245,497,0.0007600788796799085
246,468,0.0008796247611769202
247,684,0.0011806508798202918
248,684,0.0011806508798202918
249,1064,0.00108569287780188
250,377,0.001112208538113135
251,23,0.0011486099970068843
252,545,0.0011424925557136083
253,127,0.0010627267700207366
254,259,0.0007965125255872894
255,348,0.0008153614224971009
256,348,0.0008153614224971009
257,452,0.0004512145044010715
258,150,0.00037533655172413793
259,263,0.0005037164571762643
260,157,0.0004936587575071379
261,196,0.0005947555904276187
262,416,0.0004930986943164362
263,182,0.0006873319583578865
264,16,0.0009146747204472843
265,481,0.0008737525045320103
266,12,0.0008340089892129444
267,91,0.000827479734416807
268,569,0.0007859996215346769
269,676,0.0006915430872986136
270,746,0.0006572231528010423
271,716,0.000531363008585293
272,209,0.000577682241159761
273,209,0.000577682241159761
274,425,0.000648218896882494
275,1192,0.000615775911365261
276,120,0.0006343025691699605
277,29,0.0006813395154053246
278,29,0.0006813395154053246
279,819,0.0009421384601164619
280,721,0.001068519541087585
281,395,0.001016404232804233
282,64,0.0010910796899841018
283,135,0.001083436211149482
284,440,0.0010516134099616858
285,177,0.0010787898201827652
286,82,0.0010557145407657212
287,82,0.0010557145407657212
288,616,0.0010056850037678975
289,257,0.0007548575606902602
290,68,0.0006976487882399682
291,609,0.0005186143840135734
292,1071,0.0005116533285159425
293,194,0.0005218079262311163
294,10,0.00031647692307692305
295,69,0.00045572787764425464
296,190,0.00049931324828263
297,282,0.0005357331258510019
298,162,0.0007701745719346586
299,112,0.00046846776107594936
