,model,w1,NLL,AIC,mean,phi1,phi2
35,mixture,0.15000000000000002,14018.53975756434,28043.07951512868,70.88438873963044,0.003294175337194568,0.03353127051339862
36,mixture,0.2,14018.54380011192,28043.08760022384,89.47192757178846,0.0032963666432929803,0.027778679522376986
37,mixture,0.25,14019.048885791453,28044.097771582907,106.7676321248723,0.00330434472272379,0.024108262428734678
34,mixture,0.1,14019.655831906217,28045.311663812434,50.477598767747935,0.0033061706154688766,0.04448590784872494
41,mixture,0.45,14022.503931666126,28051.007863332252,167.16136731436055,0.0033548678699436675,0.01665257867693972
33,mixture,0.05,14023.56098555325,28053.1219711065,27.175417628861506,0.0033628823361020114,0.07719046372121785
38,mixture,0.30000000000000004,14029.697187678397,28065.394375356795,92.14067046797622,0.003532681755609696,0.09696163979943859
39,mixture,0.35000000000000003,14030.124704028953,28066.249408057905,105.70651308835902,0.0035352573539443924,0.09695964881015808
40,mixture,0.4,14030.45956591253,28066.91913182506,119.27345300090754,0.0035371553655786725,0.09695824321278596
42,mixture,0.5,14030.94961241496,28067.89922482992,146.40874627991585,0.0969591462871216,0.003539774512092141
1,mixture,0.0022500000000000003,14032.004845457146,28070.009690914292,281.49296650421275,0.09736347720876945,0.0035447845458294854
0,mixture,0.002,14032.005135073141,28070.010270146282,281.560842473591,0.0976611194358141,0.0035447847960836496
31,mixture,0.009750000000000007,14032.007332116176,28070.014664232353,282.10379256756914,0.0035447949126442098,0.0035447945950135866
28,mixture,0.009000000000000006,14032.00733211618,28070.01466423236,282.10379346562627,0.003544794877405253,0.003544794584186922
32,mixture,0.010000000000000007,14032.007332116185,28070.01466423237,282.1037924799933,0.0035447949150696142,0.003544794596020434
29,mixture,0.009250000000000006,14032.007332116202,28070.014664232403,282.1037933194656,0.0035447948860137125,0.003544794585886301
13,mixture,0.005250000000000003,14032.007332116205,28070.01466423241,282.10379655767304,0.003544794719501001,0.0035447945470672847
30,mixture,0.009500000000000007,14032.007332116209,28070.014664232418,282.10379266887463,0.003544794904642987,0.003544794593885327
27,mixture,0.008750000000000006,14032.007332116213,28070.014664232425,282.10379361156066,0.0035447948688254465,0.0035447945824866743
24,mixture,0.008000000000000005,14032.007332116214,28070.01466423243,282.10379761102797,0.003544794793630052,0.0035447945326487072
26,mixture,0.008500000000000006,14032.007332116216,28070.014664232433,282.1037938025157,0.0035447948506255283,0.0035447945802948694
23,mixture,0.007750000000000005,14032.00733211622,28070.01466423244,282.1037978318764,0.0035447947871674232,0.0035447945299681774
19,mixture,0.006750000000000004,14032.007332116224,28070.014664232447,282.10379522361706,0.0035447947821073958,0.003544794563258503
16,mixture,0.006000000000000004,14032.007332116224,28070.014664232447,282.10379573823167,0.0035447947565657232,0.0035447945570723483
17,mixture,0.006250000000000004,14032.007332116227,28070.014664232454,282.1037992511609,0.003544794711561864,0.0035447945128856293
18,mixture,0.006500000000000004,14032.007332116227,28070.014664232454,282.10379544933977,0.0035447947692013684,0.0035447945605431206
22,mixture,0.007500000000000005,14032.007332116229,28070.014664232458,282.1037944859547,0.003544794818095821,0.0035447945721603638
14,mixture,0.005500000000000003,14032.007332116229,28070.014664232458,282.10379983641826,0.00354479468348548,0.0035447945057959724
20,mixture,0.0070000000000000045,14032.00733211623,28070.01466423246,282.1037986207774,0.0035447947469613023,0.0035447945204629947
12,mixture,0.005000000000000003,14032.007332116244,28070.014664232487,282.1038003323706,0.0035447946623900967,0.003544794499728031
25,mixture,0.008250000000000006,14032.007332116245,28070.01466423249,282.103797774794,0.0035447947973881056,0.0035447945304767263
9,mixture,0.004250000000000002,14032.007332116253,28070.014664232505,282.1038010056515,0.003544794630785671,0.0035447944914891744
21,mixture,0.007250000000000005,14032.007332116256,28070.014664232513,282.10379811512655,0.003544794765879882,0.0035447945266679865
7,mixture,0.0037500000000000016,14032.00733211626,28070.01466423252,282.1038011539925,0.0035447946212965984,0.0035447944897237975
4,mixture,0.003000000000000001,14032.007332116262,28070.014664232524,282.10380210564654,0.0035447945773740656,0.003544794477960883
10,mixture,0.004500000000000002,14032.007332116264,28070.014664232527,282.1038006562583,0.003544794640718476,0.003544794495819464
5,mixture,0.003250000000000001,14032.007332116264,28070.014664232527,282.10380171189036,0.003544794588656939,0.0035447944828630625
6,mixture,0.0035000000000000014,14032.007332116269,28070.014664232538,282.1037980517305,0.003544794642187014,0.0035447945288020325
8,mixture,0.004000000000000002,14032.007332116285,28070.01466423257,282.1038012307114,0.003544794614329279,0.0035447944887508657
15,mixture,0.005750000000000003,14032.007332116289,28070.014664232578,282.10379963576855,0.003544794698180523,0.003544794508202166
2,mixture,0.0025000000000000005,14032.007332116289,28070.014664232578,282.10380249680253,0.0035447945552240876,0.003544794473138812
11,mixture,0.0047500000000000025,14032.007332116296,28070.014664232593,282.1038004730974,0.003544794653254145,0.003544794498035742
3,mixture,0.0027500000000000007,14032.007332116307,28070.014664232614,282.1038018439487,0.003544794577897459,0.0035447944812818113
