,l,psi
0,336,0.00039499883900928796
1,199,0.0008758739092067849
2,548,0.0008975709139173303
3,1359,0.0008343220353904394
4,314,0.0008737042854372698
5,571,0.00040277911266672976
6,62,0.00042315424368912744
7,370,0.0004105861137897782
8,122,0.00042064591977869985
9,122,0.00042064591977869985
10,208,0.0007443826410658307
11,977,0.0007009202878746471
12,56,0.0005944749403341289
13,108,0.0006144269885239414
14,108,0.0006144269885239414
15,45,0.000618280537580886
16,45,0.000618280537580886
17,260,0.0006374183235867447
18,203,0.0008062281681858278
19,203,0.0008062281681858278
20,314,0.0007731657940663176
21,314,0.0007731657940663176
22,49,0.000744746143894915
23,49,0.000744746143894915
24,49,0.000744746143894915
25,495,0.0006529381610290614
26,144,0.0005495185331230284
27,25,0.000437201596009975
28,2,0.0003356828634273146
29,2,0.0003356828634273146
30,2,0.0003356828634273146
31,210,0.0004987204701273261
32,698,0.000556801645167321
33,312,0.0007384053529868115
34,878,0.0002584180915609487
35,878,0.0002584180915609487
36,306,0.0003900853871531147
37,10,0.0004016203796203796
38,12,0.0003816402317219337
39,12,0.0003816402317219337
40,98,0.00037838997821350767
41,756,0.0003598320937151358
42,94,0.0003997111155141669
43,84,0.00038948849662832213
44,84,0.00038948849662832213
45,395,0.0004393006253006253
46,72,0.00048445234312946784
47,72,0.00039811397934868945
48,274,0.0004264927000194666
49,446,0.00030468236645605975
50,254,0.000310387361029842
51,36,0.0003171295336787565
52,772,0.0001369814333457111
53,847,0.0003768559048584862
54,105,0.0005701003463631865
55,34,0.0004277075941797887
56,86,0.0004255024786833234
57,32,0.0003294533492822966
58,95,0.0005059692917285785
59,102,0.00023698911106711544
60,146,0.00020555312438399372
61,1301,0.0001994800460136271
62,129,0.000557459571527298
63,36,0.0005500195296931048
64,17,0.0005333301387641011
65,240,0.0003476248046875
66,58,0.0004468146748856631
67,58,0.0004468146748856631
68,58,0.0004468146748856631
69,55,0.0004751930382894083
70,71,0.000334179128189852
71,740,0.0003163048417132216
72,740,0.0003163048417132216
73,150,0.00044295270935960587
74,3,0.00036565530340897735
75,556,0.00023528552482000758
76,164,0.00033416273120818573
77,585,0.0003767032593292395
78,585,0.0003767032593292395
79,241,0.0006572412850307587
80,241,0.0006572412850307587
81,241,0.0006572412850307587
82,262,0.0006682479048918338
83,115,0.0006779594661393968
84,89,0.0006322247992863513
85,117,0.0006304750420085004
86,293,0.0006681078402798018
87,757,0.0006669690434135911
88,465,0.0006855791686574295
89,519,0.0006820597014925372
90,51,0.00070086419261765
91,380,0.0007405302504816955
92,60,0.0007518485089463221
93,234,0.0007865880398671098
94,29,0.0008026664672449895
95,1376,0.0007869502461322081
96,565,0.0006643937529578798
97,1488,0.0006110132311977716
98,525,0.0006540203325415678
99,259,0.000544557364265523
100,108,0.0004958763355757816
101,99,0.0005710658481037727
102,99,0.0005710658481037727
103,831,0.0003497920782937864
104,125,0.00037418251851851857
105,67,0.00038786192510181783
106,120,0.0004279588932806324
107,470,0.00042265157593123203
108,790,0.00041011696014828545
109,214,0.0004332447620912473
110,242,0.0003176186291739894
111,134,0.0006165606867969214
112,134,0.0006165606867969214
113,134,0.0006165606867969214
114,111,0.0006704917416674908
115,111,0.0006704917416674908
116,123,0.0006696969277882051
117,38,0.000675367802351066
118,261,0.0007035678783744274
119,261,0.0007035678783744274
120,53,0.000798250273550184
121,625,0.0007552762352941177
122,41,0.0007319205258440395
123,112,0.0008224523338607596
124,190,0.0006262527968596664
125,160,0.000628101968503937
126,187,0.00029788357710807897
127,41,0.00037869913355243504
128,11,0.00022317530716212163
129,122,0.000650774550484094
130,856,0.0007357254974207811
131,384,0.0007414857473035438
132,161,0.000557747072138569
133,178,0.000553371978777756
134,162,0.0005638124384963589
135,23,0.0004995380624563503
136,23,0.0004995380624563503
137,23,0.0004995380624563503
138,578,0.0005155730761958782
139,242,0.0005761173598906464
140,806,0.0005099357764205072
141,254,0.0004632793056368247
142,252,0.0004239734685914944
143,69,0.0003423895123646837
144,69,0.0003423895123646837
145,175,0.0002960876658476659
146,175,0.0002960876658476659
147,555,0.00028542794883941263
148,38,0.000111970312811317
149,472,0.00020038426279602752
150,259,0.00026378223998440393
151,79,0.0003867004663161027
152,576,0.0005600661875945537
153,104,0.00032939687252573236
154,543,0.0004886309399601631
155,1202,0.00041635922156757726
156,254,0.00041589896625707044
157,32,0.0003743620414673047
158,32,0.0003743620414673047
159,1095,0.0004472627309598918
160,197,0.0004866509757771894
161,197,0.0004866509757771894
162,29,0.0005229917240003989
163,9,0.0005160133879508443
164,107,0.00019049549816958542
165,96,0.0001907030507131537
166,2,0.00042140971805638874
167,148,0.000657060504532913
168,148,0.000657060504532913
169,40,0.0006424478087649402
170,743,0.0009761161686679699
171,934,0.0010158576916041704
172,630,0.0010449095014111007
173,6,0.00107181411153308
174,6,0.00107181411153308
175,270,0.0011190103213242451
176,555,0.0010757527238275698
177,192,0.0011018602825745682
178,268,0.0010710549279314373
179,384,0.0010590901386748845
180,108,0.000964072615749901
181,35,0.0009710857997010463
182,522,0.0008855958943166697
183,248,0.0008974738485558158
184,500,0.0009078110476190477
185,483,0.0009265752170180292
186,643,0.0008020995959785776
187,1280,0.0008265413120567375
188,2,0.0008205068986202759
189,23,0.0006884681233163723
190,208,0.0005390987460815047
191,343,0.0005139004157401141
192,318,0.0005151455708470634
193,93,0.0005266295452293669
194,93,0.0005266295452293669
195,93,0.0005266295452293669
196,937,0.0009714921824997714
197,258,0.0010603142912848508
198,286,0.0010574279603344351
199,154,0.0010711743155406737
200,43,0.0010830134421985463
201,759,0.0011947498838181987
202,363,0.0012061215864132007
203,591,0.0011801565480124632
204,127,0.0012342290905500149
205,235,0.0008700377137274059
206,340,0.00028440154738878143
207,173,0.000739220485599135
208,806,0.0006559646492689247
209,2,0.0007086936612677465
210,774,0.0005729016149990719
211,89,0.0006298776885717117
212,330,0.0006151825750242014
213,399,0.0006111006827579574
214,311,0.0006163161672000776
215,70,0.0006038359483614696
216,353,0.0004976760359316141
217,703,0.0003002287209193684
218,336,0.000430282120743034
219,142,0.0002996771839873792
220,95,0.0004167383853392769
221,338,0.00040108609015283424
222,121,0.0012174188321312123
223,121,0.0012174188321312123
224,179,0.0012104819726888691
225,77,0.0011566507889252755
226,226,0.0011921736749462154
227,382,0.0012410183009054132
228,382,0.0012410183009054132
229,538,0.0013367289808312772
230,106,0.001121557094795171
231,337,0.001144862919609171
232,14,0.0010458430197723188
233,14,0.0010458430197723188
234,14,0.0010458430197723188
235,284,0.0006782368728121353
236,505,0.0007702912898619704
237,237,0.0006254961414476898
238,151,0.0004539245394542409
239,200,0.0006110639215686275
240,544,0.0007574831183611532
241,361,0.0005159642891612779
242,400,0.0005140294230769232
243,620,0.0007841239171374765
244,23,0.0008308286940037913
245,413,0.0007997115144530875
246,375,0.0008041540240963855
247,149,0.0008220610897625383
248,113,0.0007883573618115296
249,50,0.000793299303482587
250,345,0.0005173299178347027
251,83,0.00048367390657542384
252,71,0.000294763181411975
253,71,0.000294763181411975
254,71,0.000294763181411975
255,206,0.00036504311189496373
256,132,0.00036770923805763917
257,200,0.00047740490196078434
258,463,0.00046540475962916945
259,138,0.0006703521404616296
260,724,0.00045646661693397975
261,169,0.0006832404366211034
262,341,0.000882929697321342
263,10,0.0009273406593406592
264,894,0.0006883130163392694
265,193,0.0006696566270970274
266,119,0.000647968178673782
267,539,0.0006112126387702819
268,328,0.00076663148721921
269,85,0.000795289638076351
270,613,0.0007557237350419297
271,231,0.000675196559476102
272,529,0.00047051153955741286
273,705,0.0005360937879495564
274,199,0.0005275175997646829
275,45,0.00040103275261324045
276,132,0.0003198636004737465
277,20,0.00042816566866267465
278,258,0.00040517274322480015
279,240,0.00046341015625000006
280,237,0.0009399277131972256
281,12,0.0009725395525369557
282,12,0.0009725395525369557
283,49,0.001014417155935914
284,49,0.001014417155935914
285,457,0.0010915015778904084
286,434,0.0011350598044853363
287,33,0.001180425994219077
288,44,0.0011097823576264438
289,265,0.0011343021919142716
290,193,0.001142314529579123
291,816,0.0009919522928994082
292,45,0.0003603978098556496
293,78,0.0004490236157967851
294,308,0.0004921806363989134
295,99,0.0008115165858005744
296,58,0.0007762676476436667
297,232,0.0007630668491008601
298,82,0.000695349137075977
299,496,0.0006369514100609756
300,780,0.00037436697588126165
301,225,0.00043060166259168705
302,232,0.00047298025801407355
303,212,0.00086469839404622
304,212,0.00086469839404622
305,1065,0.0008618680524175326
306,499,0.0008053999428517002
307,159,0.0008323549561964759
308,466,0.0008168786546913817
309,756,0.00042891111937523244
310,756,0.00042891111937523244
311,29,0.0003874388274005384
312,347,0.000332411133661931
313,59,0.0002687006660701859
314,629,0.00037345902718976387
315,677,0.00044645893041116413
316,466,0.0003978205618192242
317,22,0.00032480423069247656
318,62,0.000376501888292586
319,62,0.000376501888292586
320,17,0.0004070196665668364
321,17,0.0004070196665668364
322,242,0.00038461198984573325
323,232,0.0006230805316653637
324,683,0.0005967761864644763
325,232,0.0006230805316653637
326,232,0.0006230805316653637
327,452,0.0006099655568312286
328,1272,0.0006511685592618879
329,1472,0.0005243176429567643
330,331,0.00041337876294647173
331,297,0.0003839005535592891
332,703,0.000576010464355788
333,310,0.0006956479146459748
334,94,0.0006397438082028929
335,261,0.0006076271318584933
336,593,0.0004607999622392146
337,37,0.0003350367639732988
338,837,0.0003746581157146812
339,430,0.00038410642377756474
340,58,0.0004321191091668324
341,234,0.0005844469415673245
342,46,0.00039910949631694206
343,594,0.00046497338115914665
344,149,0.0008003694945314809
345,184,0.0007411036920659858
346,557,0.000714919011082694
347,66,0.0007497913769123783
348,66,0.0007497913769123783
349,48,0.0007016608280254777
350,166,0.0003014096006295495
351,261,0.00036309774875743105
352,162,0.0004690948632159024
353,62,0.00046344643212085067
354,143,0.0004835754707680173
355,600,0.00048805830188679246
356,7,0.0003959194563805337
357,7,0.0003959194563805337
358,7,0.0003959194563805337
359,329,0.00028657992061186953
360,52,0.00026562236370871465
361,116,0.00044475840253064457
362,1479,0.00025086227023259864
363,58,0.0002673010538874527
364,792,0.0003151564121571535
365,334,0.00040889297464679703
366,415,0.0003398275564090254
367,90,0.0003507734390485629
368,1051,0.00032027002081259616
369,328,0.00043837354763749035
370,378,0.00046895317016766233
371,137,0.00045541540889809613
372,137,0.00045541540889809613
373,697,0.0004459214733102739
374,807,0.0003850063847506246
375,624,0.00046425545933734936
376,48,0.00042529836783439495
377,353,0.0004437604559065006
378,594,0.0004078655842929961
379,421,0.0004954745225985989
380,187,0.0005068557966035142
381,362,0.0007407950202663579
382,1043,0.000731522050167527
383,225,0.0007370024449877751
384,398,0.0007181004039238315
385,261,0.0002453411948153202
386,137,0.00024515004439183187
387,2,0.000519750049990002
388,1173,0.0003193682985769265
389,446,0.000400317442083094
390,50,0.00041609114427860696
391,50,0.00041609114427860696
392,91,0.00036729917748488754
393,91,0.00036729917748488754
394,62,0.0003331727290797058
395,189,0.0004052295612915889
396,452,0.00036164887102946807
397,75,0.0003401204962779157
398,59,0.0001953357192563873
399,75,0.0002488692803970223
400,1197,0.00031317084933464324
