,l,psi
0,88,0.0003518296986518636
1,100,0.0004779019801980198
2,100,0.0004779019801980198
3,100,0.0004779019801980198
4,782,0.00044767297347430906
5,524,0.00044705226149752944
6,297,0.0007554650869185199
7,37,0.0007750347713460197
8,228,0.0008595621822448181
9,653,0.0009307535905378766
10,20,0.0009830656686626747
11,23,0.0009827714257208422
12,212,0.0009645826478652567
13,59,0.0008016693508301022
14,59,0.0008016693508301022
15,66,0.0007863701569640374
16,10,0.0008046911088911088
17,10,0.0008046911088911088
18,10,0.0008046911088911088
19,362,0.0005198888245512449
20,399,0.0005606275603423406
21,964,0.0006866393651951843
22,406,0.0007416723044397463
23,143,0.00074221768707483
24,196,0.0007569480188309141
25,338,0.0007311452892242213
26,589,0.0006206944942865238
27,26,0.00048241013365250346
28,990,0.0003805053685168335
29,567,0.0003555432951641904
30,248,0.0004370636221701796
31,93,0.0005243079361934015
32,262,0.0003593502241278503
33,262,0.0003593502241278503
34,276,0.00036682775398987934
35,58,0.0007058721415788428
36,58,0.0007058721415788428
37,355,0.0006856264606470304
38,98,0.0006711497326203209
39,126,0.0006692938968990718
40,638,0.0007368157548411355
41,27,0.0007488796250124662
42,191,0.0006091190265920911
43,216,0.0007113707909162098
44,125,0.0007811103209876542
45,175,0.0008200475675675675
46,175,0.0008200475675675675
47,65,0.0007087912568306011
48,265,0.0009324021432050658
49,7,0.0006189553312681124
50,232,0.0004907404222048475
51,263,0.00044333976420150053
52,161,0.0003778541482137585
53,552,0.00030701231993934797
54,209,0.0004786382603585071
55,556,0.00046290431981811284
56,627,0.00041301929048649666
57,20,0.00040962954091816367
58,20,0.00040962954091816367
59,20,0.00040962954091816367
60,20,0.00040962954091816367
61,21,0.0006340253467717792
62,459,0.0006972557605889664
63,495,0.0005934555502620295
64,552,0.0005578813495072023
65,402,0.0006374487598538743
66,402,0.0006374487598538743
67,424,0.0005531191481197237
68,326,0.00045207030796048806
69,293,0.0005374431166812397
70,680,0.0003840662921348314
71,19,0.00045962930432178855
72,19,0.00045962930432178855
73,94,0.00045621418664553196
74,94,0.00045621418664553196
75,485,0.0005496341440152599
76,97,0.0007184969793007825
77,52,0.0007011581774771191
78,156,0.0006922601417881057
79,456,0.000699462700841622
80,851,0.0006869127269376094
81,207,0.00048308768492211224
82,191,0.0004838461387498773
83,295,0.0004158183584264205
84,70,0.0002939394240317776
85,624,0.0003804951054216867
86,446,0.0004217225732337737
87,215,0.0004191900146842878
88,215,0.0004191900146842878
89,215,0.0004191900146842878
90,522,0.0004537413039346133
91,117,0.0003576720371651675
92,560,0.0003597128787878787
93,221,0.00044640759221211237
94,5,0.0003887134432783608
95,341,0.000345102794700706
96,6,0.0006101017389566261
97,154,0.0005656194603112075
98,78,0.0005698848977971821
99,358,0.0005748696659586794
100,93,0.00026538234419894977
101,1101,0.0001595933699666697
102,488,0.0001689212433257056
103,193,0.0006684277445305602
104,311,0.0006634675589176607
105,259,0.0005216629301101471
106,130,0.0007636602171767028
107,530,0.000734651282051282
108,57,0.0007692033409565477
109,50,0.0007730893532338308
110,545,0.0007367992413466097
111,14,0.0007295783902536448
112,15,0.0007508966550174738
113,49,0.000557687332072843
114,335,0.0005422544750846637
115,335,0.0005422544750846637
