,model,w1,NLL,AIC,mean,phi1,phi2
36,mixture,0.2,15298.099324185652,30602.198648371304,65.20743873289888,0.0035112971913814875,0.09698812936993473
37,mixture,0.25,15298.126445468739,30602.252890937478,78.79715084066491,0.0035179726664862788,0.09698073539938731
38,mixture,0.30000000000000004,15298.186330797353,30602.372661594705,92.38843650671518,0.00352236063086431,0.09697598724346132
35,mixture,0.15000000000000002,15298.208304086227,30602.416608172454,51.62180017246111,0.003499842666846226,0.09700172572586425
39,mixture,0.35000000000000003,15298.250709383634,30602.501418767268,105.98073686172404,0.003525460200849489,0.0969726947787155
40,mixture,0.4,15298.311267978408,30602.622535956816,119.57372709367193,0.003527764152093141,0.09697028656398679
41,mixture,0.45,15298.365862148952,30602.731724297904,133.1670280051683,0.0035295449673225223,0.09697029931872256
42,mixture,0.5,15298.414353395805,30602.82870679161,146.76085910385035,0.0035309595669032515,0.09696890214718434
34,mixture,0.1,15298.652792255956,30603.305584511912,255.51750154702373,0.0969634439621884,0.003536537748979501
33,mixture,0.05,15298.67105291371,30603.34210582742,269.1124162136816,0.09696309087075854,0.003536900496677761
32,mixture,0.010000000000000007,15298.68453835416,30603.36907670832,279.9883878095189,0.096962834513437,0.003537163821626538
3,mixture,0.0027500000000000007,15298.68688711997,30603.37377423994,281.959456591983,0.09716538944548163,0.003537211069697946
2,mixture,0.0025000000000000005,15298.6869706109,30603.3739412218,282.02772476647607,0.09743343291960553,0.0035372081253196392
1,mixture,0.0022500000000000003,15298.687053468395,30603.37410693679,282.0956940397215,0.09770966885892947,0.0035372090883510616
0,mixture,0.002,15298.687135031616,30603.374270063232,282.1636522020194,0.09793007148183377,0.003537210522077507
28,mixture,0.009000000000000006,15298.687766588728,30603.375533177456,282.7076555300605,0.0035372231963230706,0.0035372229217723147
29,mixture,0.009250000000000006,15298.687766588735,30603.37553317747,282.70765546112875,0.0035372232096303937,0.003537222922449317
18,mixture,0.006500000000000004,15298.687766588744,30603.37553317749,282.7076574841041,0.0035372231081495786,0.003537222898431214
23,mixture,0.007750000000000005,15298.687766588744,30603.37553317749,282.7076567407277,0.0035372231445176777,0.003537222907256695
5,mixture,0.003250000000000001,15298.687766588762,30603.375533177525,282.7076602429821,0.0035372229704672947,0.0035372228649324633
30,mixture,0.009500000000000007,15298.687766588762,30603.375533177525,282.70765865247876,0.003537223177914673,0.00353722288236805
14,mixture,0.005500000000000003,15298.687766588762,30603.375533177525,282.70765847776454,0.003537223056740356,0.003537222886425024
27,mixture,0.008750000000000006,15298.687766588762,30603.375533177525,282.707659337069,0.0035372231441117194,0.0035372228742488873
21,mixture,0.007250000000000005,15298.68776658877,30603.37553317754,282.7076606171345,0.003537223085929371,0.003537222858948466
13,mixture,0.005250000000000003,15298.687766588773,30603.375533177546,282.7076587506553,0.0035372230464790536,0.003537222883089568
15,mixture,0.005750000000000003,15298.687766588777,30603.375533177554,282.7076583629641,0.0035372230697375768,0.003537222887751716
24,mixture,0.008000000000000005,15298.687766588788,30603.375533177576,282.7076598786786,0.0035372231231268164,0.0035372228677909095
10,mixture,0.004500000000000002,15298.68776658879,30603.37553317758,282.70765908946436,0.0035372230231061857,0.003537222879059995
26,mixture,0.008500000000000006,15298.687766588791,30603.375533177583,282.7076560981647,0.00353722317566713,0.0035372229149188217
9,mixture,0.004250000000000002,15298.687766588793,30603.375533177586,282.7076594968781,0.0035372230013928376,0.0035372228740695407
31,mixture,0.009750000000000007,15298.687766588795,30603.37553317759,282.7076585716725,0.00353722318961652,0.0035372228831992178
8,mixture,0.004000000000000002,15298.687766588795,30603.37553317759,282.70766334817404,0.003537222949379781,0.0035372228259296585
25,mixture,0.008250000000000006,15298.687766588799,30603.375533177597,282.7076597315904,0.003537223130197434,0.003537222869523396
20,mixture,0.0070000000000000045,15298.687766588799,30603.375533177597,282.7076608245105,0.003537223073039452,0.003537222856483508
12,mixture,0.005000000000000003,15298.687766588799,30603.375533177597,282.7076626453074,0.0035372229896350102,0.003537222834441722
16,mixture,0.006000000000000004,15298.687766588799,30603.375533177597,282.7076616661517,0.003537223030566009,0.003537222846363617
17,mixture,0.006250000000000004,15298.68776658881,30603.37553317762,282.7076617099333,0.003537223035573045,0.0035372228457345475
4,mixture,0.003000000000000001,15298.687766588813,30603.375533177626,282.7076641848006,0.0035372229119642823,0.0035372228156667408
7,mixture,0.0037500000000000016,15298.687766588819,30603.375533177637,282.7076634079052,0.003537222946119878,0.003537222825222742
19,mixture,0.006750000000000004,15298.687766588824,30603.37553317765,282.70766097513336,0.00353722306335315,0.0035372228547064497
22,mixture,0.007500000000000005,15298.687766588828,30603.375533177656,282.7076603970127,0.0035372230925919375,0.0035372228616159084
11,mixture,0.0047500000000000025,15298.687766588835,30603.37553317767,282.7076626746417,0.0035372229896569714,0.003537222834111819
6,mixture,0.0035000000000000014,15298.687766588864,30603.37553317773,282.70766367762064,0.003537222930464832,0.00353722282192154
