model,w1,NLL,AIC,mean,phi1,phi2,bootstrap
mixture,0.1,14017.655006881369,28041.310013762737,49.93177853344399,0.0033149993370180974,0.04553305552296316,boot_1
mixture,0.15000000000000002,14017.77765136175,28041.5553027235,68.87045845809037,0.003319776758572625,0.035885120982959276,boot_1
mixture,0.2,14018.608038735347,28043.216077470694,86.3980910154969,0.0033288894895855364,0.030397452334251614,boot_1
mixture,0.25,14019.65394934639,28045.30789869278,102.91747540934735,0.003339486003833532,0.026732578090388242,boot_1
mixture,0.05,14020.263892253373,28046.527784506747,28.423632560950004,0.003331689730531167,0.07080974378355759,boot_1
mixture,0.30000000000000004,14020.755027503592,28047.510055007184,118.63519051623697,0.003350755551645143,0.02405238369633976,boot_1
mixture,0.45,14023.945014873909,28053.890029747818,162.02892962233045,0.0033861008702027124,0.018879121531275266,boot_1
mixture,0.5,14024.933189638381,28055.866379276762,175.4240587292584,0.0033983622458253655,0.017671363844751313,boot_1
mixture,0.35000000000000003,14030.805330361778,28067.610660723556,105.75318021025008,0.0035335892347478077,0.09696065512583392,boot_1
mixture,0.4,14031.219136976619,28068.438273953238,119.329381021646,0.0035354044686217397,0.09695945043285975,boot_1
mixture,0.0022500000000000003,14033.108361055047,28072.216722110094,281.66258005863364,0.09717633980817701,0.0035426503071616525,boot_1
mixture,0.002,14033.108713632733,28072.217427265467,281.7307461097995,0.09748183795875584,0.0035426473574866496,boot_1
mixture,0.008500000000000006,14033.111389513664,28072.22277902733,282.2740750745955,0.003542656468496046,0.00354265618997233,boot_1
mixture,0.009250000000000006,14033.111389513675,28072.22277902735,282.2740745314939,0.0035426564969727736,0.0035426561963754046,boot_1
mixture,0.009750000000000007,14033.111389513688,28072.222779027376,282.27407758876143,0.003542656477340437,0.0035426561576691667,boot_1
mixture,0.006750000000000004,14033.111389513688,28072.222779027376,282.2740767364932,0.0035426563883124897,0.003542656170008729,boot_1
mixture,0.010000000000000007,14033.111389513691,28072.222779027383,282.2740737185988,0.003542656535698783,0.0035426562060617292,boot_1
mixture,0.005000000000000003,14033.111389513695,28072.22277902739,282.2740781038716,0.003542656320540289,0.0035426561534858438,boot_1
mixture,0.009000000000000006,14033.111389513695,28072.22277902739,282.2740747540535,0.0035426564851365997,0.0035426561937401476,boot_1
mixture,0.005250000000000003,14033.111389513697,28072.222779027394,282.2740778355738,0.0035426563299953903,0.003542656156778978,boot_1
mixture,0.003250000000000001,14033.111389513699,28072.222779027397,282.27407964668464,0.003542656233990588,0.0035426561346352707,boot_1
mixture,0.008000000000000005,14033.111389513699,28072.222779027397,282.27407556255935,0.0035426564452254498,0.0035426561841268443,boot_1
mixture,0.0025000000000000005,14033.111389513704,28072.22277902741,282.27408029772204,0.003542656208896842,0.0035426561265815993,boot_1
mixture,0.0070000000000000045,14033.111389513706,28072.222779027412,282.27408011879237,0.003542656354572014,0.0035426561274431267,boot_1
mixture,0.007250000000000005,14033.111389513708,28072.222779027416,282.27407617817886,0.003542656412212258,0.0035426561767824888,boot_1
mixture,0.006500000000000004,14033.111389513715,28072.22277902743,282.2740804411243,0.0035426563367130766,0.0035426561236024117,boot_1
mixture,0.008250000000000006,14033.111389513717,28072.222779027434,282.2740787385526,0.0035426564168142415,0.0035426561441057633,boot_1
mixture,0.0047500000000000025,14033.111389513717,28072.222779027434,282.2740818121533,0.0035426562627778923,0.0035426561070408995,boot_1
mixture,0.0037500000000000016,14033.111389513719,28072.222779027437,282.2740793324759,0.0035426562542342625,0.0035426561384674995,boot_1
mixture,0.008750000000000006,14033.11138951372,28072.22277902744,282.27407846314395,0.003542656435758272,0.0035426561472879843,boot_1
mixture,0.006000000000000004,14033.111389513722,28072.222779027445,282.2740772274247,0.003542656356607484,0.0035426561641662387,boot_1
mixture,0.004250000000000002,14033.111389513724,28072.22277902745,282.2740822245009,0.003542656240876989,0.0035426561020153566,boot_1
mixture,0.007500000000000005,14033.111389513726,28072.222779027452,282.274079474725,0.0035426563785774137,0.003542656135291697,boot_1
mixture,0.0027500000000000007,14033.11138951373,28072.22277902746,282.27408005250743,0.0035426562182789695,0.0035426561296211232,boot_1
mixture,0.007750000000000005,14033.111389513731,28072.222779027463,282.27407945742397,0.0035426563851023067,0.003542656135398269,boot_1
mixture,0.005750000000000003,14033.111389513731,28072.222779027463,282.2740809364603,0.0035426563049318,0.003542656117694344,boot_1
mixture,0.005500000000000003,14033.111389513731,28072.222779027463,282.27407777235106,0.003542656332881755,0.003542656157517331,boot_1
mixture,0.004500000000000002,14033.111389513733,28072.222779027466,282.27408215360737,0.0035426562529201535,0.00354265610281981,boot_1
mixture,0.003000000000000001,14033.111389513735,28072.22277902747,282.2740800705975,0.003542656220260029,0.00354265612936521,boot_1
mixture,0.009500000000000007,14033.111389513739,28072.222779027477,282.2740779132349,0.003542656464617318,0.0035426561537605455,boot_1
mixture,0.006250000000000004,14033.11138951375,28072.2227790275,282.27408047526137,0.003542656328436452,0.003542656123276949,boot_1
mixture,0.004000000000000002,14033.111389513764,28072.22277902753,282.27408256944653,0.003542656226718313,0.003542656097760477,boot_1
mixture,0.0035000000000000014,14033.111389513782,28072.222779027565,282.274083121938,0.003542656197472856,0.0035426560909695513,boot_1
null,,14033.111389513979,28068.222779027958,282.2741046684807,0.003542655820924342,,boot_1
sum,,14050.478611612616,28102.957223225232,413.17448127477246,0.0048405700028457095,,boot_1
mixture,0.15000000000000002,13983.893199030228,27973.786398060456,66.91678675507157,0.0033976347360984405,0.03733239862842893,boot_2
mixture,0.2,13983.923789475099,27973.847578950197,83.99123320377423,0.0034069228168771694,0.03163651875321956,boot_2
mixture,0.25,13984.394961630613,27974.789923261225,100.1137174706375,0.003417313864539449,0.02782224863945173,boot_2
mixture,0.1,13985.030214482424,27976.060428964847,48.38177884797635,0.003394338512730636,0.0475663027486565,boot_2
mixture,0.45,13987.287730885902,27980.575461771805,158.42177981164386,0.00345991627134804,0.019392945111405567,boot_2
mixture,0.05,13989.828189334978,27985.656378669955,26.71177973115281,0.0034301818787697085,0.07828405835471307,boot_2
mixture,0.30000000000000004,13993.056680502454,27992.113361004907,90.47172194982498,0.0036037306726262523,0.0968904078462231,boot_2
mixture,0.35000000000000003,13993.382389058092,27992.764778116183,103.75435958809216,0.0036065522166566625,0.09688815826187404,boot_2
mixture,0.4,13993.639773044248,27993.279546088495,117.03793843904579,0.0036086385049280624,0.09688655689817446,boot_2
mixture,0.5,13994.019689114135,27994.03937822827,143.6062558593868,0.0036115261044561346,0.09688743795602557,boot_2
mixture,0.0025000000000000005,13994.848884956238,27995.697769912476,275.79984600353356,0.09704661430619124,0.003617091139374543,boot_2
mixture,0.0022500000000000003,13994.849118127044,27995.698236254088,275.866067069226,0.09732549393078153,0.003617094453394864,boot_2
mixture,0.002,13994.84934898345,27995.6986979669,275.9325469482688,0.0976222563546699,0.0036170945215756195,boot_2
mixture,0.009750000000000007,13994.851084708856,27995.702169417713,276.46416308009475,0.003617105643911034,0.0036171053348319814,boot_2
mixture,0.008750000000000006,13994.851084708864,27995.702169417727,276.4641639244348,0.0036171056010192403,0.00361710532437801,boot_2
mixture,0.007250000000000005,13994.851084708866,27995.70216941773,276.46416506607056,0.003617105541273489,0.0036171053101867055,boot_2
mixture,0.009000000000000006,13994.851084708867,27995.702169417735,276.46416364699974,0.0036171056119340575,0.003617105327871869,boot_2
mixture,0.009500000000000007,13994.851084708875,27995.70216941775,276.46416336884687,0.0036171056297249695,0.003617105331231944,boot_2
mixture,0.005750000000000003,13994.851084708878,27995.702169417757,276.46416609792465,0.0036171054891133625,0.003617105297258708,boot_2
mixture,0.008500000000000006,13994.851084708882,27995.702169417764,276.46416732968373,0.003617105548925929,0.0036171052799600033,boot_2
mixture,0.007750000000000005,13994.851084708895,27995.70216941779,276.46416809061253,0.0036171055176541077,0.0036171052703742198,boot_2
mixture,0.006500000000000004,13994.851084708898,27995.702169417797,276.46416910491246,0.0036171054659286657,0.0036171052576663915,boot_2
mixture,0.006750000000000004,13994.851084708902,27995.702169417804,276.4641654635126,0.003617105516610455,0.0036171053052353897,boot_2
mixture,0.007500000000000005,13994.851084708902,27995.702169417804,276.4641647787588,0.003617105551858711,0.0036171053138359436,boot_2
mixture,0.005000000000000003,13994.851084708902,27995.702169417804,276.4641665857924,0.003617105459907372,0.0036171052911350174,boot_2
mixture,0.009250000000000006,13994.85108470891,27995.70216941782,276.4641665714024,0.0036171055853581775,0.0036171052894298124,boot_2
mixture,0.004000000000000002,13994.85108470891,27995.70216941782,276.4641708426351,0.003617105364795824,0.0036171052357685794,boot_2
mixture,0.006250000000000004,13994.85108470891,27995.70216941782,276.4641691850082,0.0036171054603293187,0.0036171052566994813,boot_2
mixture,0.0070000000000000045,13994.851084708911,27995.702169417822,276.46416519775744,0.0036171055302744995,0.003617105308587356,boot_2
mixture,0.003250000000000001,13994.851084708913,27995.702169417826,276.46416810687253,0.0036171053787131934,0.0036171052717302076,boot_2
mixture,0.0047500000000000025,13994.85108470892,27995.70216941784,276.4641705443882,0.0036171053895032155,0.003617105239474148,boot_2
mixture,0.003000000000000001,13994.851084708924,27995.702169417847,276.46416842892785,0.0036171053660506523,0.0036171052675688614,boot_2
mixture,0.008250000000000006,13994.851084708924,27995.702169417847,276.4641676809455,0.0036171055396425076,0.0036171052754710832,boot_2
mixture,0.010000000000000007,13994.851084708926,27995.70216941785,276.46416614647694,0.003617105616565156,0.0036171052945060504,boot_2
mixture,0.0027500000000000007,13994.85108470893,27995.70216941786,276.4641686289333,0.003617105351909247,0.0036171052650085683,boot_2
mixture,0.005500000000000003,13994.85108470893,27995.70216941786,276.4641697790483,0.003617105429685216,0.0036171052492074453,boot_2
mixture,0.006000000000000004,13994.851084708931,27995.702169417862,276.4641693998919,0.003617105449436087,0.0036171052539880587,boot_2
mixture,0.005250000000000003,13994.851084708936,27995.702169417873,276.4641700417033,0.0036171054094822452,0.003617105245904858,boot_2
mixture,0.008000000000000005,13994.851084708944,27995.702169417887,276.46416761653,0.0036171055341395783,0.003617105276431611,boot_2
mixture,0.0035000000000000014,13994.851084708946,27995.70216941789,276.46416805059533,0.003617105381811401,0.0036171052724313724,boot_2
