,model,w1,NLL,AIC,mean,phi1,phi2
42,mixture,0.5,14543.403226177757,29092.806452355515,297.99501465212705,0.0033557608377018603,0.0033557608377018603
41,mixture,0.45,14543.403226177768,29092.806452355537,297.9950126307788,0.003355761674326265,0.003355760194577946
40,mixture,0.4,14543.403226177797,29092.806452355595,297.99501967278184,0.003355762494067259,0.0033557596392288173
39,mixture,0.35000000000000003,14543.403226177814,29092.806452355628,297.9950283966175,0.0033557631076150288,0.0033557593773216087
38,mixture,0.30000000000000004,14543.403226177932,29092.806452355864,297.9950467879621,0.0033557635666969076,0.003355759151154579
37,mixture,0.25,14543.403226178023,29092.806452356046,297.99506468991143,0.003355763643245889,0.0033557591512127665
36,mixture,0.2,14543.403226178158,29092.806452356315,297.9950891181794,0.0033557633855470174,0.0033557591525269566
35,mixture,0.15000000000000002,14543.403226178365,29092.80645235673,297.9951203091046,0.003355762727625041,0.00335575910440233
34,mixture,0.1,14543.40322617855,29092.8064523571,297.99515043503106,0.003355761682996617,0.0033557590448155994
33,mixture,0.05,14543.403226178865,29092.80645235773,297.995191903271,0.0033557602028971537,0.0033557587700104234
32,mixture,0.010000000000000007,14543.403226179144,29092.806452358287,297.9952255812724,0.003355758760695633,0.0033557584593897883
24,mixture,0.008000000000000005,14543.403226179145,29092.80645235829,297.99522332552334,0.003355758726543244,0.003355758485879788
17,mixture,0.006250000000000004,14543.403226179154,29092.80645235831,297.9952249713872,0.003355758654106311,0.0033557584681083467
26,mixture,0.008500000000000006,14543.403226179158,29092.806452358316,297.99522684687247,0.003355758701086027,0.003355758445982398
29,mixture,0.009250000000000006,14543.40322617916,29092.80645235832,297.99522231727656,0.0033557587730719774,0.0033557584966017297
21,mixture,0.007250000000000005,14543.403226179162,29092.806452358323,297.99522409185596,0.0033557586949094975,0.003355758477599841
11,mixture,0.0047500000000000025,14543.403226179173,29092.806452358345,297.99522630309406,0.0033557585912035084,0.003355758453620812
25,mixture,0.008250000000000006,14543.403226179173,29092.806452358345,297.99522310727934,0.003355758737725541,0.003355758488204216
4,mixture,0.003000000000000001,14543.403226179173,29092.806452358345,297.995227739173,0.0033557585238895723,0.0033557584378443445
19,mixture,0.006750000000000004,14543.403226179176,29092.806452358353,297.9952245349445,0.003355758669359978,0.003355758472859285
23,mixture,0.007750000000000005,14543.40322617918,29092.80645235836,297.9952275173756,0.003355758667766094,0.003355758438825879
30,mixture,0.009500000000000007,14543.403226179184,29092.806452358367,297.99522623895166,0.003355758737851203,0.003355758452283754
18,mixture,0.006500000000000004,14543.403226179187,29092.806452358374,297.9952286354701,0.0033557586199625673,0.0033557584267533158
27,mixture,0.008750000000000006,14543.403226179193,29092.806452358385,297.99522689654043,0.0033557587057470913,0.003355758445312661
22,mixture,0.007500000000000005,14543.403226179193,29092.806452358385,297.9952303293405,0.003355758921411661,0.0033557584050616833
13,mixture,0.005250000000000003,14543.403226179194,29092.80645235839,297.9952258643491,0.0033557586194067268,0.0033557584583696425
15,mixture,0.005750000000000003,14543.403226179196,29092.806452358393,297.9952254301262,0.0033557586327307627,0.0033557584631297146
8,mixture,0.004000000000000002,14543.403226179198,29092.806452358396,297.99523085550226,0.00335575851862803,0.003355758402544806
20,mixture,0.0070000000000000045,14543.4032261792,29092.8064523584,297.9952242622961,0.0033557586884126033,0.003355758475767474
3,mixture,0.0027500000000000007,14543.403226179204,29092.806452358407,297.9952280344229,0.0033557585164245337,0.0033557584345524885
14,mixture,0.005500000000000003,14543.403226179207,29092.806452358414,297.995225696843,0.003355758626269733,0.003355758460187943
6,mixture,0.0035000000000000014,14543.403226179207,29092.806452358414,297.99522725904717,0.0033557585530469493,0.0033557584431245036
12,mixture,0.005000000000000003,14543.403226179209,29092.806452358418,297.99522627760314,0.003355758599327042,0.0033557584538339204
31,mixture,0.009750000000000007,14543.403226179209,29092.806452358418,297.9952255989789,0.0033557587526488832,0.003355758459343726
16,mixture,0.006000000000000004,14543.403226179216,29092.806452358433,297.9952289267345,0.0033557586052512136,0.0033557584236395435
28,mixture,0.009000000000000006,14543.40322617922,29092.80645235844,297.9952264552896,0.003355758719630948,0.0033557584501349752
7,mixture,0.0037500000000000016,14543.40322617922,29092.80645235844,297.99523123848604,0.003355758507447914,0.003355758398286961
10,mixture,0.004500000000000002,14543.403226179222,29092.806452358443,297.9952329859328,0.003355758686308098,0.0033557583776290625
9,mixture,0.004250000000000002,14543.403226179224,29092.806452358447,297.9952330827312,0.003355758671033788,0.003355758376677043
0,mixture,0.002,14543.403226179224,29092.806452358447,297.9952325622577,0.003355758443699797,0.0033557583836691094
2,mixture,0.0025000000000000005,14543.40322617923,29092.80645235846,297.99522814795307,0.00335575850946389,0.003355758433308773
1,mixture,0.0022500000000000003,14543.403226179238,29092.806452358476,297.99523228408594,0.0033557584589446227,0.003355758386759278
5,mixture,0.003250000000000001,14543.403226179242,29092.806452358484,297.9952315206069,0.0033557584902997664,0.0033557583952102785
