,model,w1,NLL,AIC,mean,phi1,phi2
34,mixture,0.1,14319.697437625833,28645.394875251666,38.63864806818807,0.003404857554393078,0.09709948957107074
35,mixture,0.15000000000000002,14319.920992191923,28645.841984383846,52.540368028683126,0.0034258966004937167,0.09707396836477043
36,mixture,0.2,14320.296998483667,28646.593996967335,66.44964146721844,0.0034359806103637183,0.09706269712636977
37,mixture,0.25,14320.619937594673,28647.239875189345,80.36235539124883,0.003441872307273282,0.0970563436575867
38,mixture,0.30000000000000004,14320.879266981865,28647.75853396373,94.27711954626835,0.00344572072328805,0.09705230532928895
39,mixture,0.35000000000000003,14321.08728037155,28648.1745607431,108.1932002506546,0.00344842572023019,0.09704952810806072
40,mixture,0.4,14321.256242061078,28648.512484122155,122.1101781984721,0.0034504282332298852,0.0970475106795788
41,mixture,0.45,14321.39557236473,28648.79114472946,136.0275806841548,0.0034519721559945525,0.09704768347034068
42,mixture,0.5,14321.512118848435,28649.02423769687,149.9456754300547,0.003453193524287384,0.09704651279107922
33,mixture,0.05,14321.731462210248,28649.462924420495,24.43628491566286,0.0033475526399183602,0.1
4,mixture,0.003000000000000001,14322.093046213913,28650.186092427826,288.30191532903876,0.09731581337037133,0.003458550100855929
3,mixture,0.0027500000000000007,14322.093208850372,28650.186417700745,288.3715795678159,0.09751828035844176,0.003458550014031173
2,mixture,0.0025000000000000005,14322.093371071674,28650.18674214335,288.44116092134476,0.0977446825708495,0.003458550976617409
1,mixture,0.0022500000000000003,14322.093532711904,28650.18706542381,288.5107254508566,0.09799333070566278,0.00345855222325153
0,mixture,0.002,14322.093692543784,28650.187385087567,288.58030886990207,0.09819104945410477,0.003458553528137058
32,mixture,0.010000000000000007,14322.09494170213,28650.18988340426,289.13733248387797,0.003458564403106489,0.0034585641035811926
30,mixture,0.009500000000000007,14322.094941702147,28650.189883404295,289.1373326450818,0.003458564387065949,0.003458564101939478
26,mixture,0.008500000000000006,14322.09494170215,28650.1898834043,289.13733381499964,0.0034585643417815413,0.0034585640885011295
29,mixture,0.009250000000000006,14322.094941702151,28650.189883404302,289.13733312377235,0.0034585643767422562,0.0034585640963284148
25,mixture,0.008250000000000006,14322.094941702173,28650.189883404346,289.1373339416224,0.0034585643306834814,0.003458564087130079
31,mixture,0.009750000000000007,14322.094941702177,28650.189883404353,289.13733648120893,0.0034585643495010157,0.0034585640558990904
13,mixture,0.005250000000000003,14322.094941702178,28650.189883404357,289.1373362800644,0.0034585642157141383,0.0034585640603520817
11,mixture,0.0047500000000000025,14322.094941702184,28650.189883404368,289.1373369892152,0.00345856419460814,0.003458564052007756
20,mixture,0.0070000000000000045,14322.09494170219,28650.18988340438,289.1373348289082,0.0034585642909254646,0.003458564077028701
28,mixture,0.009000000000000006,14322.094941702191,28650.189883404382,289.1373335310615,0.0034585643620286865,0.0034585640916166786
16,mixture,0.006000000000000004,14322.094941702191,28650.189883404382,289.1373357621369,0.0034585642474477298,0.0034585640662759777
21,mixture,0.007250000000000005,14322.094941702193,28650.189883404386,289.1373348613123,0.003458564293070746,0.0034585640765687317
14,mixture,0.005500000000000003,14322.094941702198,28650.189883404397,289.1373399596727,0.0034585641852305686,0.0034585640162239544
27,mixture,0.008750000000000006,14322.094941702202,28650.189883404404,289.1373333600255,0.003458564360252234,0.0034585640937644935
17,mixture,0.006250000000000004,14322.094941702202,28650.189883404404,289.13733934815787,0.0034585642066762763,0.0034585640233222633
7,mixture,0.0037500000000000016,14322.094941702211,28650.189883404422,289.13734154614315,0.003458564109886194,0.0034585639977561746
19,mixture,0.006750000000000004,14322.094941702213,28650.189883404426,289.13733517750217,0.0034585642786742117,0.0034585640729676943
9,mixture,0.004250000000000002,14322.094941702213,28650.189883404426,289.1373371401698,0.0034585641829791686,0.00345856405031562
24,mixture,0.008000000000000005,14322.094941702215,28650.18988340443,289.1373377482121,0.0034585642845830684,0.0034585640416628805
15,mixture,0.005750000000000003,14322.094941702217,28650.189883404433,289.1373394540793,0.003458564196744318,0.0034585640221975853
23,mixture,0.007750000000000005,14322.094941702224,28650.189883404448,289.13733810293604,0.0034585642709162546,0.0034585640375546
8,mixture,0.004000000000000002,14322.094941702226,28650.18988340445,289.1373373626313,0.0034585641693665793,0.0034585640477318913
5,mixture,0.003250000000000001,14322.094941702231,28650.189883404462,289.1373417941508,0.0034585640888828376,0.003458563994904649
22,mixture,0.007500000000000005,14322.094941702235,28650.18988340447,289.13733819904957,0.003458564262188685,0.0034585640365209667
12,mixture,0.005000000000000003,14322.094941702235,28650.18988340447,289.13734019408827,0.00345856416899987,0.0034585640135723524
18,mixture,0.006500000000000004,14322.094941702238,28650.189883404477,289.1373389919866,0.0034585642253657034,0.003458564027442124
6,mixture,0.0035000000000000014,14322.094941702248,28650.189883404495,289.13734156247995,0.0034585641045312525,0.0034585639976070126
10,mixture,0.004500000000000002,14322.094941702264,28650.189883404528,289.13734050847467,0.0034585641511207204,0.0034585640099536533
