model,w1,NLL,AIC,mean,phi1,phi2,bootstrap
mixture,0.30000000000000004,14590.05270281301,29186.10540562602,94.74672355955977,0.003427178870595244,0.09707162800895627,boot_1
mixture,0.35000000000000003,14590.060284644613,29186.120569289225,108.735951042533,0.0034300390578126815,0.09706857889243937,boot_1
mixture,0.25,14590.066100039669,29186.132200079337,80.75842125215135,0.003423132763591494,0.09707600895468659,boot_1
mixture,0.4,14590.075694660813,29186.151389321625,122.72580235885741,0.003432166487749664,0.09706634085923001,boot_1
mixture,0.45,14590.093604921633,29186.187209843265,136.71596520472818,0.0034338112066071894,0.0970660570525948,boot_1
mixture,0.5,14590.111737528005,29186.22347505601,150.70658187478205,0.003435118598189206,0.09706476520412573,boot_1
mixture,0.2,14590.136128303333,29186.272256606666,66.77156398436125,0.003416982451636718,0.09708280308627479,boot_1
mixture,0.15000000000000002,14590.209441566118,29186.418883132235,248.64534808570417,0.09706007208757955,0.0034399040786109777,boot_1
mixture,0.1,14590.21931181418,29186.43862362836,262.63690935814833,0.09705970515317108,0.0034402799701320776,boot_1
mixture,0.05,14590.228413198642,29186.456826397283,276.6284948571806,0.09705937702912178,0.0034406160107790895,boot_1
mixture,0.010000000000000007,14590.235193296117,29186.470386592235,287.821918293804,0.09705911770066525,0.0034408585610732406,boot_1
mixture,0.009750000000000007,14590.235234359328,29186.470468718657,287.8917584053707,0.09705913726415985,0.003440861435357083,boot_1
mixture,0.009500000000000007,14590.23527540642,29186.47055081284,287.96171686171493,0.09705913583284959,0.0034408628938737067,boot_1
mixture,0.009250000000000006,14590.235316437665,29186.47063287533,288.0316783658309,0.09705913444223628,0.00344086431523298,boot_1
mixture,0.009000000000000006,14590.235357453077,29186.470714906154,288.10163658650225,0.0970591330220038,0.003440865775103327,boot_1
mixture,0.008750000000000006,14590.235398452662,29186.470796905323,288.17158947964697,0.0970591315334956,0.0034408672978707864,boot_1
mixture,0.008500000000000006,14590.23543943643,29186.47087887286,288.24163611777794,0.09705911795888986,0.0034408677005851847,boot_1
mixture,0.008250000000000006,14590.235480404408,29186.470960808816,288.3115878871054,0.09705911730011113,0.0034408692355030733,boot_1
mixture,0.008000000000000005,14590.235521356635,29186.47104271327,288.38154208393536,0.09705911687300281,0.003440870740673499,boot_1
mixture,0.007750000000000005,14590.235562293085,29186.47112458617,288.45142868846,0.09705912591363895,0.00344087305151024,boot_1
mixture,0.007500000000000005,14590.235603213725,29186.47120642745,288.5213864524348,0.09705912448212652,0.0034408745124237376,boot_1
mixture,0.007250000000000005,14590.235644118602,29186.471288237204,288.59134468213716,0.09705912306094625,0.003440875967047371,boot_1
mixture,0.0070000000000000045,14590.235685007716,29186.47137001543,288.66130197012393,0.0970591216279589,0.0034408774321671685,boot_1
mixture,0.0035000000000000014,14590.23625916331,29186.47251832662,289.6405621829005,0.09728881304200798,0.003440898540073172,boot_1
mixture,0.003250000000000001,14590.236302289082,29186.472604578164,289.7107044924473,0.09748999397370618,0.003440897049650983,boot_1
mixture,0.003000000000000001,14590.236344343006,29186.47268868601,289.7806523558646,0.09764081824602602,0.0034408981862390107,boot_1
mixture,0.0027500000000000007,14590.236386980057,29186.472773960115,289.8505714736041,0.09787342960243685,0.003440899480200222,boot_1
mixture,0.0025000000000000005,14590.236428809716,29186.472857619432,289.92050025929444,0.09807674383313328,0.0034409008969929367,boot_1
mixture,0.0022500000000000003,14590.236469826328,29186.472939652656,289.99045203341313,0.09823904374254981,0.003440902281714201,boot_1
mixture,0.002,14590.236511055991,29186.473022111983,290.0603927808933,0.09847176587605332,0.003440903725354964,boot_1
mixture,0.006500000000000004,14590.236823539935,29186.47364707987,290.62036257688163,0.0034409153175032057,0.003440915119502084,boot_1
mixture,0.006250000000000004,14590.236823539939,29186.473647079878,290.6203627796398,0.003440915306094106,0.0034409151172079167,boot_1
mixture,0.0037500000000000016,14590.23682353994,29186.47364707988,290.6203649647892,0.0034409152083236657,0.0034409150920806,boot_1
mixture,0.006750000000000004,14590.236823539944,29186.47364707989,290.6203623352936,0.003440915331444199,0.003440915122237322,boot_1
mixture,0.005000000000000003,14590.236823539955,29186.47364707991,290.62036382762057,0.00344091525955745,0.003440915105208727,boot_1
mixture,0.005250000000000003,14590.236823539979,29186.473647079958,290.6203673670959,0.0034409152206080844,0.0034409150632473046,boot_1
mixture,0.004250000000000002,14590.23682353998,29186.47364707996,290.6203644988511,0.003440915225768052,0.003440915097487981,boot_1
mixture,0.005750000000000003,14590.236823539984,29186.47364707997,290.62036703458693,0.003440915240431605,0.0034409150670131642,boot_1
mixture,0.004000000000000002,14590.236823539995,29186.47364707999,290.620368379539,0.003440915174968313,0.003440915051592725,boot_1
mixture,0.005500000000000003,14590.236823540003,29186.473647080005,290.6203672200293,0.0034409152315614316,0.003440915064898053,boot_1
mixture,0.004500000000000002,14590.236823540004,29186.47364708001,290.6203681727862,0.0034409151920053965,0.003440915053912743,boot_1
mixture,0.0047500000000000025,14590.236823540008,29186.473647080016,290.6203679174194,0.003440915203660523,0.003440915056860375,boot_1
mixture,0.006000000000000004,14590.236823540014,29186.473647080027,290.62036679111856,0.0034409152542773866,0.0034409150697860126,boot_1
null,,14590.236823540157,29182.473647080315,290.6203856580726,0.0034409148475101916,,boot_1
sum,,14597.780465334756,29197.56093066951,422.6597062096644,0.004731939124113905,,boot_1
mixture,0.1,14578.883843862419,29163.767687724838,38.639498056065825,0.003404764136584869,0.09709902698482725,boot_2
mixture,0.15000000000000002,14578.93006583494,29163.86013166988,52.543686215186064,0.003425639851125021,0.09707356267768531,boot_2
mixture,0.2,14579.202411454386,29164.40482290877,66.45240052177957,0.0034358177618961923,0.09706269507334678,boot_2
mixture,0.25,14579.456627453383,29164.913254906765,80.3653978080435,0.0034417280528563,0.09705636822394136,boot_2
mixture,0.30000000000000004,14579.666896027033,29165.333792054065,94.28027010778767,0.00344559593465928,0.09705234086457097,boot_2
mixture,0.35000000000000003,14579.838080554637,29165.676161109273,108.19634220355083,0.003448318880329865,0.09704956728477997,boot_2
mixture,0.4,14579.978360331426,29165.956720662853,122.11322689087973,0.003450337421306757,0.09704754977902318,boot_2
mixture,0.45,14580.094715401614,29166.189430803228,136.03046322528584,0.0034518957470474716,0.0970477353552065,boot_2
mixture,0.5,14580.192438931326,29166.384877862653,149.94835939094517,0.0034531294594005676,0.09704655705773596,boot_2
mixture,0.05,14580.657100937966,29167.31420187593,275.21763592059455,0.09704168823763054,0.0034582880334513267,boot_2
mixture,0.010000000000000007,14580.679841757414,29167.359683514827,286.35277873587097,0.09704147794326548,0.0034585185458233946,boot_2
mixture,0.003000000000000001,14580.683656698318,29167.367313396637,288.30146330938754,0.0973172267631161,0.0034585555186263696,boot_2
mixture,0.0027500000000000007,14580.683796498563,29167.367592997125,288.3711269589215,0.09755178029573593,0.0034585553267253736,boot_2
mixture,0.0025000000000000005,14580.683935306424,29167.36787061285,288.4406971325568,0.09778904132434481,0.0034585563990470695,boot_2
mixture,0.0022500000000000003,14580.68407228609,29167.36814457218,288.5102722864143,0.09798335153048542,0.003458557684082893,boot_2
mixture,0.002,14580.68420950682,29167.36841901364,288.5798357363814,0.09824640627662115,0.0034585590613645228,boot_2
mixture,0.007500000000000005,14580.68526703894,29167.37053407788,289.1368614390118,0.0034585699784365365,0.0034585697392731083,boot_2
mixture,0.008500000000000006,14580.685267038947,29167.370534077894,289.13686070828237,0.003458570015349516,0.003458569747531147,boot_2
mixture,0.007750000000000005,14580.685267038947,29167.370534077894,289.1368613351705,0.003458569983905533,0.0034585697404219545,boot_2
mixture,0.009500000000000007,14580.685267038969,29167.370534077938,289.13685993597966,0.0034585700549618,0.003458569756207495,boot_2
mixture,0.008750000000000006,14580.68526703897,29167.37053407794,289.1368642805596,0.003458569982091301,0.003458569704649462,boot_2
mixture,0.009250000000000006,14580.685267038973,29167.370534077945,289.1368635973542,0.003458570006929344,0.00345856971252615,boot_2
mixture,0.003250000000000001,14580.685267038974,29167.37053407795,289.1368653365037,0.0034585697954710166,0.0034585696941167856,boot_2
mixture,0.007250000000000005,14580.685267038982,29167.370534077963,289.13686542044985,0.0034585699207269833,0.0034585696917821987,boot_2
mixture,0.0070000000000000045,14580.685267038985,29167.37053407797,289.1368656268294,0.0034585699139044494,0.0034585696894018796,boot_2
mixture,0.006750000000000004,14580.685267038987,29167.370534077974,289.1368621054127,0.003458569946584111,0.0034585697316447013,boot_2
mixture,0.006250000000000004,14580.685267038989,29167.370534077978,289.13686260333816,0.0034585699227260972,0.003458569725909402,boot_2
