model,w1,NLL,AIC,mean,phi1,phi2,bootstrap
mixture,0.5,14914.760126524685,29835.52025304937,283.6041545570753,0.003526041434624859,0.003526041434624859,boot_1
mixture,0.45,14914.7601265247,29835.5202530494,283.60415801943236,0.0035260420881433694,0.003526040821660146,boot_1
mixture,0.4,14914.760126524741,29835.520253049483,283.60416219326777,0.0035260428943938013,0.0035260403032120993,boot_1
mixture,0.35000000000000003,14914.76012652479,29835.52025304958,283.6041742397533,0.003526043474082134,0.003526039959973563,boot_1
mixture,0.30000000000000004,14914.760126524838,29835.520253049675,283.6041853515133,0.0035260438990203304,0.003526039831505026,boot_1
mixture,0.25,14914.760126524938,29835.520253049875,283.60420251018013,0.003526043996115627,0.003526039785863424,boot_1
mixture,0.2,14914.760126525078,29835.520253050156,283.6042273417199,0.0035260437157986803,0.00352603973317113,boot_1
mixture,0.15000000000000002,14914.760126525209,29835.520253050418,283.604248694584,0.003526043158120321,0.003526039753528196,boot_1
mixture,0.1,14914.76012652541,29835.52025305082,283.60427806240006,0.0035260421553444036,0.0035260396483927474,boot_1
mixture,0.05,14914.76012652566,29835.52025305132,283.6043105660141,0.003526040782350133,0.00352603942721502,boot_1
mixture,0.010000000000000007,14914.760126525918,29835.520253051836,283.60433953892164,0.0035260394136207318,0.0035260391319361,boot_1
mixture,0.008000000000000005,14914.760126525933,29835.520253051865,283.6043408870784,0.0035260393441814974,0.0035260391161672637,boot_1
mixture,0.007750000000000005,14914.760126525955,29835.52025305191,283.6043409815651,0.003526039335707904,0.0035260391151069716,boot_1
mixture,0.006250000000000004,14914.76012652596,29835.52025305192,283.60434218806915,0.0035260392769388194,0.0035260391007148227,boot_1
mixture,0.007500000000000005,14914.760126525973,29835.520253051945,283.6043449293659,0.003526039280845018,0.003526039066123401,boot_1
mixture,0.003250000000000001,14914.760126525973,29835.520253051945,283.6043443713888,0.0035260391644271207,0.0035260390743784577,boot_1
mixture,0.008250000000000006,14914.760126525978,29835.520253051956,283.6043443146749,0.003526039311528063,0.003526039073411777,boot_1
mixture,0.004000000000000002,14914.760126525978,29835.520253051956,283.60434401295004,0.0035260391917323764,0.0035260390786753387,boot_1
mixture,0.008500000000000006,14914.760126525985,29835.52025305197,283.6043405692255,0.003526039361008677,0.003526039119893751,boot_1
mixture,0.005500000000000003,14914.760126525985,29835.52025305197,283.60434647610464,0.003526039206253144,0.0035260390476308627,boot_1
mixture,0.007250000000000005,14914.760126525987,29835.520253051975,283.60434509709427,0.003526039266460932,0.003526039064181932,boot_1
mixture,0.0037500000000000016,14914.760126525987,29835.520253051975,283.60434390555406,0.0035260391914023175,0.003526039080045226,boot_1
mixture,0.004500000000000002,14914.760126525991,29835.520253051982,283.60434363494204,0.0035260392112520054,0.003526039083251319,boot_1
mixture,0.009500000000000007,14914.760126525991,29835.520253051982,283.6043433282435,0.0035260393614733308,0.0035260390850141285,boot_1
mixture,0.006000000000000004,14914.760126525993,29835.520253051985,283.6043424799506,0.0035260392675894136,0.0035260390971647263,boot_1
