,l,psi
0,196,0.0005118281679089839
1,335,0.000824350846637639
2,98,0.0007965153495741731
3,631,0.0008234228200545575
4,291,0.0006593903410747256
5,358,0.0008327762116238657
6,206,0.0007680966098373506
7,24,0.0008833427773343974
8,136,0.0010941448303078136
9,109,0.001065531110891285
10,168,0.0010905828088119591
11,168,0.0010905828088119591
12,153,0.0009614092386486751
13,153,0.0009614092386486751
14,354,0.0009427456055630673
15,791,0.0009356361782967286
16,202,0.0009567916094883355
17,54,0.0009445239705589816
18,54,0.0009445239705589816
19,43,0.0005515276311859006
20,43,0.0005515276311859006
21,73,0.0006667805023329693
22,11,0.0006495005493956647
23,105,0.0005795426026719445
24,634,0.000550712619898439
25,84,0.0008581907973026576
26,217,0.000726265831457375
27,388,0.0007621934924913362
28,153,0.0008886947700187137
29,153,0.0008886947700187137
30,153,0.0008886947700187137
31,153,0.0008886947700187137
32,219,0.0010538281632253646
33,632,0.0010928611738148985
34,42,0.0009436130252937662
35,5,0.0009856185907046477
36,1322,0.0008736527115350645
37,126,0.0009768413983804068
38,382,0.0009527543825852438
39,417,0.0009495532302966305
40,54,0.000859372389098866
41,638,0.0008590968227110357
42,185,0.0005473243004418262
43,25,0.000556059650872818
44,227,0.0005450765620416545
45,522,0.0005297945257555598
46,49,0.00040569429794009356
47,128,0.00037956299368088466
48,241,0.0007122165804120692
49,135,0.0007196655155402073
50,204,0.0007635180321442572
51,342,0.0007533299168439374
52,81,0.0007432730879873029
53,81,0.0007432730879873029
54,602,0.000706747406149783
55,297,0.0006607479848499563
56,250,0.00039435414634146344
57,616,0.0004450020723436323
58,367,0.00043817343493778336
59,340,0.000502641586073501
60,528,0.00044043958966565353
61,1060,0.00027918318264014467
62,154,0.0003040935591884972
63,154,0.0003040935591884972
64,372,0.0005657406478981875
65,79,0.0007751957535469788
66,79,0.0007751957535469788
67,461,0.0007912518879648218
68,510,0.0007875628924833492
69,369,0.0007982723502748578
70,106,0.0008190467049277657
71,106,0.0008190467049277657
72,249,0.0006468931603083228
73,278,0.0007094376337808913
74,243,0.0007039412281558138
75,838,0.0006306947776342499
76,338,0.0006611984910040626
77,16,0.0006976168130990415
78,16,0.0006976168130990415
79,16,0.0006976168130990415
80,16,0.000539029552715655
81,306,0.0004555152338443625
82,658,0.0004404710076937512
83,104,0.0005492270387965162
84,609,0.0004966283344330285
85,21,0.000646136712902904
86,201,0.0006753492794824038
87,11,0.00041197442812905804
88,11,0.00041197442812905804
89,9,0.0003400977120591468
90,99,0.0006107390830775325
91,99,0.0006107390830775325
92,311,0.0005914314809426826
93,662,0.0005890770962296004
94,964,0.0006430474279460051
95,159,0.0006118708534304557
96,86,0.0005990297441998809
97,309,0.0005860717819381122
98,309,0.0005860717819381122
99,10,0.0005595386613386614
100,409,0.0005380903064655586
101,317,0.0004285427934477076
102,96,0.0004379235340729002
103,184,0.0004341394344069129
104,89,0.0004382273763504807
105,584,0.0004811061980347695
106,71,0.0005724166418429153
107,1218,0.0003039078267070779
108,362,0.00033697954062922216
109,39,0.00030461500149417273
110,64,0.0006527189984101748
111,10,0.0007110169830169829
112,17,0.0005395064390536088
113,211,0.00037193399275291353
114,34,0.00037849491728124374
115,34,0.00037849491728124374
116,108,0.00030083260783537785
117,108,0.00030083260783537785
118,160,0.0002992929133858268
119,69,0.000302160293971596
120,473,0.0007413136637066743
121,44,0.0005418516527279967
122,739,0.0004541933140888351
123,17,0.0006354471398622342
124,17,0.0006354471398622342
125,1112,0.0006875746940244781
126,144,0.0007083923501577287
127,28,0.0007165867570801755
128,540,0.0007796912713472485
129,345,0.0007471431609473176
130,352,0.0006023610896445132
131,174,0.0005336050717515234
132,833,0.0003959342749007662
133,321,0.0002433440558085457
134,48,0.0005109502388535033
135,63,0.0004805517241379311
136,63,0.0004805517241379311
137,993,0.0006018368052396981
138,306,0.0006419553658063265
139,14,0.0009229658478130617
140,435,0.0008857287973167226
141,153,0.0008950093568403428
142,153,0.0008950093568403428
143,35,0.0009055336322869956
144,188,0.0003424148017275226
145,14,0.0004998617934891151
146,14,0.0004998617934891151
147,206,0.0004414799137762101
148,138,0.00043471611757743144
149,70,0.000578259781529295
150,22,0.000502321093594093
151,364,0.0006687935160169818
152,287,0.0006737995528336736
153,287,0.0006737995528336736
154,72,0.0006881826846703733
155,72,0.0006881826846703733
156,296,0.0005487035742035742
157,203,0.0006797841811231991
158,42,0.0005763138816968731
159,32,0.0006731383572567783
160,379,0.0006659662780614702
161,248,0.0007791022638563622
162,37,0.0005554749427119657
163,335,0.0005333608127721335
164,67,0.0001954115426641502
165,67,0.0001954115426641502
166,67,0.0001954115426641502
167,46,0.00019582002787178976
168,48,0.0005874896496815286
169,141,0.0004726125628636229
170,449,0.0004586815963250072
171,455,0.0004584183644189383
172,7,0.0004789411412011592
173,12,0.00047870195765081905
174,12,0.00047870195765081905
175,53,0.00016674684173878445
