,model,w1,NLL,AIC,mean,phi1,phi2
35,mixture,0.15000000000000002,14625.12216890517,29256.24433781034,53.618644674187884,0.0033429916514845794,0.09715778875004075
36,mixture,0.2,14625.23333199539,29256.46666399078,67.88849099074581,0.0033526932749381837,0.09714682604647581
34,mixture,0.1,14625.323757686148,29256.647515372297,39.26665454063133,0.0033088306201936655,0.09950802035942793
37,mixture,0.25,14625.382428862144,29256.764857724287,82.16132402907806,0.003358384387828529,0.09714059088407408
38,mixture,0.30000000000000004,14625.518828375672,29257.037656751345,96.4359040122732,0.00336211463270017,0.09713659642186025
39,mixture,0.35000000000000003,14625.635295501179,29257.270591002358,110.71159571709987,0.0033647441032861117,0.09713383029731185
40,mixture,0.4,14625.733436852555,29257.46687370511,124.98788162181299,0.003366697684713284,0.09713303634078677
41,mixture,0.45,14625.816322649385,29257.63264529877,139.26486733607663,0.003368201847096454,0.09713156471601948
42,mixture,0.5,14625.88684921632,29257.77369843264,153.54223684088734,0.0971304026041317,0.0033693967042522453
33,mixture,0.05,14626.231078446297,29258.462156892594,282.046106871546,0.09712558548995945,0.003374402661721708
32,mixture,0.010000000000000007,14626.248236844256,29258.496473688512,293.46975356652405,0.09712518345218671,0.003374615060060249
31,mixture,0.009750000000000007,14626.248340178488,29258.496680356977,293.54111227569837,0.09712519701765664,0.0033746167828156443
30,mixture,0.009500000000000007,14626.248443466498,29258.496886932997,293.61175707344944,0.09712537112399669,0.003374626710907909
29,mixture,0.009250000000000006,14626.24854670668,29258.49709341336,293.68315043616144,0.0971253698570762,0.0033746280317754817
28,mixture,0.009000000000000006,14626.248649900197,29258.497299800394,293.7545458662408,0.09712536861840293,0.0033746293282193255
27,mixture,0.008750000000000006,14626.248753046995,29258.49750609399,293.82593361406094,0.097125367295205,0.003374630712269215
5,mixture,0.003250000000000001,14626.251015750404,29258.502031500808,295.3965790798874,0.09739359739076224,0.00337465861865979
4,mixture,0.003000000000000001,14626.251121037027,29258.502242074053,295.4679945243232,0.09759556713589262,0.003374659023864778
3,mixture,0.0027500000000000007,14626.251225559277,29258.502451118555,295.5393609123525,0.0977913197812808,0.0033746601335742686
2,mixture,0.0025000000000000005,14626.251329793393,29258.502659586786,295.6107171763032,0.09801093981723677,0.0033746614068027787
1,mixture,0.0022500000000000003,14626.251432865749,29258.502865731498,295.68209050536836,0.09819612765282881,0.003374662709687004
0,mixture,0.002,14626.251535666803,29258.503071333605,295.75346323047324,0.09840937369882788,0.0033746640641087937
19,mixture,0.006750000000000004,14626.25233402643,29258.50466805286,296.32488647665,0.003374674574396956,0.0033746743700178586
25,mixture,0.008250000000000006,14626.25233402644,29258.50466805288,296.3248852755275,0.003374674629122398,0.003374674383046185
26,mixture,0.008500000000000006,14626.25233402646,29258.50466805292,296.3248849551125,0.0033746746428980168,0.0033746743865463477
17,mixture,0.006250000000000004,14626.252334026463,29258.504668052927,296.32488706982275,0.0033746745479992435,0.0033746743634889237
14,mixture,0.005500000000000003,14626.25233402647,29258.50466805294,296.3248914621152,0.003374674479570133,0.0033746743137085733
24,mixture,0.008000000000000005,14626.252334026474,29258.50466805295,296.3248921688996,0.0033746748514774517,0.003374674302177248
16,mixture,0.006000000000000004,14626.252334026478,29258.504668052956,296.32489090549575,0.003374674503483503,0.0033746743198580786
18,mixture,0.006500000000000004,14626.252334026482,29258.504668052963,296.3248865198926,0.0033746745649657485,0.0033746743696353053
13,mixture,0.005250000000000003,14626.252334026482,29258.504668052963,296.3248915264355,0.003374674473973386,0.0033746743130434226
23,mixture,0.007750000000000005,14626.252334026485,29258.50466805297,296.32488937500693,0.0033746745750061796,0.003374674336541591
7,mixture,0.0037500000000000016,14626.252334026485,29258.50466805297,296.32489293752275,0.0033746744136038676,0.0033746742973824106
20,mixture,0.0070000000000000045,14626.252334026492,29258.504668052985,296.3248901870424,0.0033746745381565894,0.003374674327668468
8,mixture,0.004000000000000002,14626.252334026492,29258.504668052985,296.3248888762662,0.003374674465681288,0.0033746743435811638
21,mixture,0.007250000000000005,14626.252334026502,29258.504668053003,296.32488969617623,0.0033746745602531167,0.003374674333085111
6,mixture,0.0035000000000000014,14626.252334026503,29258.504668053007,296.3248893548914,0.003374674442895028,0.003374674338252527
15,mixture,0.005750000000000003,14626.252334026505,29258.50466805301,296.3248943360454,0.003374674682408612,0.003374674279574975
12,mixture,0.005000000000000003,14626.252334026514,29258.50466805303,296.3248916937195,0.0033746744664123105,0.0033746743112071775
22,mixture,0.007500000000000005,14626.252334026518,29258.504668053036,296.324889527994,0.0033746745649388707,0.003374674334922285
10,mixture,0.004500000000000002,14626.25233402652,29258.50466805304,296.32489220169595,0.0033746744428221646,0.0033746743055805637
11,mixture,0.0047500000000000025,14626.25233402652,29258.50466805304,296.32489500252495,0.0033746746075869172,0.003374674272710452
9,mixture,0.004250000000000002,14626.252334026522,29258.504668053043,296.3248926563475,0.0033746744298187967,0.0033746743004706547
