,model,w1,NLL,AIC,mean,phi1,phi2
36,mixture,0.2,14849.852103412042,29705.704206824084,65.63814497018583,0.003484803809362589,0.0970155016819228
35,mixture,0.15000000000000002,14849.86145830859,29705.72291661718,51.94450758851999,0.003473483366417036,0.09702983077225986
37,mixture,0.25,14849.945508334484,29705.891016668967,79.33691444340975,0.003491347172869741,0.09700805109433397
38,mixture,0.30000000000000004,14850.052725196805,29706.10545039361,93.03752942757247,0.003495636594759652,0.09700327204762839
39,mixture,0.35000000000000003,14850.152604952906,29706.30520990581,106.7393184619856,0.0034986605436270342,0.09699996091082891
40,mixture,0.4,14850.240779729189,29706.481559458378,120.44190587751714,0.003500904659152032,0.09699754056779118
34,mixture,0.1,14850.249528121443,29706.499056242887,37.94544015796946,0.003454775586560473,0.1
41,mixture,0.45,14850.317465442782,29706.634930885564,134.1449144075061,0.00350263637482959,0.0969973267039078
42,mixture,0.5,14850.38403872996,29706.76807745992,147.848469667875,0.0035040110202415133,0.09699594783203612
33,mixture,0.05,14850.722135196576,29707.444270393153,271.1887601594677,0.09699022958092567,0.0035097669235845583
32,mixture,0.010000000000000007,14850.739447972039,29707.478895944078,282.1526733622384,0.09698997800725276,0.0035100213067485357
4,mixture,0.003000000000000001,14850.742354622449,29707.484709244898,284.0715953812899,0.09713946992120177,0.00351006020633503
3,mixture,0.0027500000000000007,14850.74245938435,29707.4849187687,284.1399390329167,0.09734959475394471,0.0035100632390366125
2,mixture,0.0025000000000000005,14850.742564197142,29707.485128394284,284.20848016261255,0.0976152784157135,0.003510063791121849
1,mixture,0.0022500000000000003,14850.742668326555,29707.48533665311,284.2769820495371,0.09784854542267618,0.003510065098389395
0,mixture,0.002,14850.742772088346,29707.485544176692,284.3454866076366,0.09808829191090261,0.0035100665090137674
27,mixture,0.008750000000000006,14850.743587487405,29707.48717497481,284.8939158622336,0.003510078737933931,0.00351007846656542
31,mixture,0.009750000000000007,14850.743587487425,29707.48717497485,284.893915177895,0.003510078779856895,0.00351007847439312
30,mixture,0.009500000000000007,14850.743587487434,29707.487174974867,284.8939190060671,0.0035100787238753076,0.003510078427389202
29,mixture,0.009250000000000006,14850.743587487446,29707.487174974893,284.89391547218327,0.0035100787578508097,0.0035100784710930593
23,mixture,0.007750000000000005,14850.743587487454,29707.487174974907,284.8939169523764,0.0035100786862489724,0.0035100784537064208
9,mixture,0.004250000000000002,14850.743587487455,29707.48717497491,284.8939196839755,0.0035100785549948455,0.0035100784212852816
22,mixture,0.007500000000000005,14850.743587487457,29707.487174974915,284.8939170212026,0.0035100786854255234,0.003510078452916827
19,mixture,0.006750000000000004,14850.743587487459,29707.487174974918,284.8939213664414,0.003510078609391531,0.0035100783997091163
28,mixture,0.009000000000000006,14850.743587487459,29707.487174974918,284.89391605284953,0.0035100787393458014,0.0035100784641142993
18,mixture,0.006500000000000004,14850.74358748746,29707.48717497492,284.893921454904,0.0035100785980385464,0.00351007839873911
17,mixture,0.006250000000000004,14850.743587487468,29707.487174974936,284.8939218019796,0.0035100785850965036,0.003510078394567553
14,mixture,0.005500000000000003,14850.743587487468,29707.487174974936,284.89391880685844,0.0035100785987886123,0.003510078431741441
15,mixture,0.005750000000000003,14850.743587487474,29707.487174974947,284.8939187560002,0.0035100786053610935,0.003510078432291658
7,mixture,0.0037500000000000016,14850.743587487475,29707.48717497495,284.89392014718106,0.0035100785299275418,0.0035100784157182686
13,mixture,0.005250000000000003,14850.743587487477,29707.487174974955,284.8939189546934,0.0035100785936505556,0.003510078429979504
10,mixture,0.004500000000000002,14850.743587487485,29707.48717497497,284.8939230130763,0.0035100785233125645,0.003510078380192822
21,mixture,0.007250000000000005,14850.743587487486,29707.487174974973,284.8939207231822,0.0035100786329548676,0.003510078407414678
25,mixture,0.008250000000000006,14850.74358748749,29707.48717497498,284.89392022276326,0.00351007866503234,0.003510078413137197
26,mixture,0.008500000000000006,14850.743587487501,29707.487174975002,284.89392002939985,0.003510078672536762,0.0035100784154121355
24,mixture,0.008000000000000005,14850.743587487503,29707.487174975005,284.8939201090139,0.003510078660999648,0.0035100784146459684
6,mixture,0.0035000000000000014,14850.743587487505,29707.48717497501,284.89392394566426,0.003510078477692086,0.00351007836896623
12,mixture,0.005000000000000003,14850.743587487506,29707.487174975013,284.8939228555268,0.0035100785305233746,0.003510078382035534
8,mixture,0.004000000000000002,14850.74358748751,29707.48717497502,284.8939233782572,0.0035100784979324134,0.003510078375849261
5,mixture,0.003250000000000001,14850.743587487512,29707.487174975024,284.8939242018292,0.0035100784695958286,0.0035100783658534897
20,mixture,0.0070000000000000045,14850.743587487517,29707.487174975035,284.8939209727743,0.0035100786211938063,0.0035100784044575545
11,mixture,0.0047500000000000025,14850.74358748752,29707.48717497504,284.89392275721985,0.003510078528052776,0.0035100783833016103
16,mixture,0.006000000000000004,14850.743587487526,29707.487174975053,284.89392196158906,0.003510078580037338,0.003510078392667649
