,l,psi
0,240,0.0003591927734375
1,1112,0.0002263365730741541
2,350,0.0002380027053140097
3,335,0.0006152286405418481
4,498,0.0006502278529243665
5,27,0.0006739638974768126
6,289,0.0007293359898921177
7,395,0.0007491944203944203
8,111,0.0005873486302047274
9,46,0.000462301214413697
10,396,0.00036971065794536365
11,626,0.00037605213626952755
12,1362,0.00035169248371765536
13,216,0.00034721319498825376
14,1255,0.00035995184362505557
15,1464,0.0004789082344731333
16,273,0.0005308673221064927
17,650,0.0008582
18,397,0.0008790833894392613
19,759,0.0008648292592248351
20,619,0.0008583533289386947
21,178,0.0008955447042640989
22,44,0.0008417445240939865
23,44,0.0008417445240939865
24,44,0.0008417445240939865
25,44,0.0008417445240939865
26,308,0.0004184829258828095
27,98,0.00037209110714993065
28,1208,0.0003600644182726624
29,492,0.0002629315669081205
30,179,0.00037720837017388744
31,372,0.00042197319706903196
32,549,0.00037791601099630294
33,549,0.00037791601099630294
34,232,0.0003474155590304926
35,241,0.0005841249877941607
36,665,0.00043889976558837316
37,271,0.0004918934865154318
38,31,0.00050366244641611
39,31,0.00050366244641611
40,213,0.0005583836287085087
41,1038,0.000384638702663526
42,6,0.00043832280631621036
43,229,0.0003701323687554991
44,342,0.00039425082189131696
45,429,0.00042918554032026076
46,76,0.0007885315601429139
47,365,0.0009869570670525808
48,678,0.0009580267840419554
49,60,0.0010063699801192844
50,130,0.0009994157946692991
51,130,0.0009994157946692991
52,560,0.0009386956439393939
53,35,0.0009878052815146985
54,15,0.0007987109335996006
55,141,0.0007887871018637216
56,29,0.00043527709642038093
57,445,0.0007646904739109622
58,283,0.001011960128367208
59,758,0.001058785461981781
60,523,0.00108933555069847
61,288,0.0010183524494556764
62,685,0.0008354137576041179
63,135,0.0009875705969412925
64,216,0.0010093500391542677
65,193,0.0008537490434611988
66,430,0.0006041162032598274
67,555,0.0003062717195641876
68,45,0.0003971141861622698
69,103,0.0005025703256458478
70,39,0.0005933547166052395
71,339,0.0005761377309217526
72,405,0.0007478471888515138
73,654,0.0007303688755397034
74,390,0.0009001745909528392
75,179,0.0009188342666273699
76,345,0.0008836856452392461
77,43,0.0007260045803046899
78,43,0.0007260045803046899
79,43,0.0007260045803046899
80,71,0.0007970527256478999
81,31,0.0008817928421892135
82,776,0.0005653526354862658
83,42,0.00051595518820952
84,42,0.00051595518820952
85,42,0.00051595518820952
86,42,0.00051595518820952
87,12,0.00038173471833799445
88,12,0.00038173471833799445
89,27,0.0004476337887703202
90,55,0.0003951900546991546
91,753,0.0003847614619176044
92,245,0.00036487262079062954
93,9,0.0005373252073134179
94,1047,0.00044101258260161133
95,103,0.0007565584479857468
96,103,0.0007565584479857468
97,46,0.0008523145530559427
98,71,0.0008598103465395691
99,481,0.0008261759374105525
100,406,0.0005552821449163945
101,223,0.0003597486060843196
102,25,0.0005075782543640899
103,112,0.0005984774525316455
104,62,0.0005076899224806201
105,293,0.0004652101428155057
106,32,0.0004582422248803828
107,32,0.0004582422248803828
108,65,0.0005037891703924491
109,1074,0.0006518230088495574
110,10,0.0006997058941058942
111,63,0.0008640993739441519
112,63,0.0008640993739441519
113,28,0.0009041084962106101
114,28,0.0009041084962106101
115,404,0.0008714340638216069
116,7,0.0008062486259618267
117,400,0.0007663951923076924
118,309,0.0007978042487147152
119,1086,0.0008039263936496481
120,269,0.0008678866491381829
121,571,0.000756420963012014
122,57,0.0006761608829670877
123,72,0.0005260804209690229
124,7,0.00039655241331068255
125,370,0.0003826711668273867
126,240,0.0003875292968749999
127,181,0.0005293971122679501
128,46,0.0005117091379653595
129,46,0.0005117091379653595
130,46,0.0005117091379653595
131,146,0.00040925113345160655
132,277,0.00046096934903181857
133,938,0.0007765646370451637
134,122,0.0007210248962655602
135,394,0.0007021564364056186
136,496,0.0003802004573170732
137,31,0.0003526469943176154
138,31,0.0003526469943176154
139,266,0.0004695092538476525
140,232,0.0004472935887412041
141,232,0.0004472935887412041
142,877,0.00043162360945113546
143,6,0.0004573963621826904
144,302,0.00024607435449427295
145,6,0.00035304617229662205
146,6,0.00035304617229662205
147,425,0.00035281093525179854
148,131,0.000555298785904649
149,100,0.0007263392079207921
150,82,0.0006050854989089466
151,257,0.0005947618211952812
152,357,0.0006905130829390749
153,137,0.0005756251356417086
154,137,0.0005756251356417086
155,247,0.0007248632770566995
156,304,0.000587546001552795
157,13,0.0005646191950464396
158,458,0.0005562597054886211
159,258,0.0006476523688828231
160,38,0.0007690424387328153
161,113,0.00048329101156926736
162,41,0.0002949558808883577
163,928,0.0002441008418740849
164,138,0.000263122312093115
165,256,0.0005005869734789391
166,598,0.0005406969239479147
167,482,0.0005972310627742796
168,108,0.0004743337950138504
169,461,0.00044779638657872095
170,334,0.0006757909812270177
171,44,0.0008062598566308245
172,44,0.0008062598566308245
173,942,0.0008640065801498812
174,214,0.0008417898962208732
175,283,0.0009804461732957307
176,91,0.0009820691705480131
177,348,0.0008632564746810978
178,83,0.0007392645046117226
179,350,0.0007591501449275362
180,415,0.00041042496399423903
181,38,0.00040370611675632595
182,1254,0.0005344035898347255
183,331,0.000484568192817733
184,592,0.0002858648036253776
185,19,0.0002719988022756762
186,19,0.0002719988022756762
187,788,0.00025260993696700035
188,35,0.0005105763826606876
189,35,0.0005105763826606876
190,619,0.0005157502589697712
191,401,0.0007338202095952312
192,74,0.0006296561445304745
193,115,0.0004782360850222443
194,115,0.0004782360850222443
195,901,0.0002254833501513623
196,1307,0.0004555521358450517
197,418,0.0004944258014974083
198,107,0.000557473236370832
199,254,0.0005307179637214745
200,254,0.0005307179637214745
201,323,0.0006823187058025768
202,397,0.0006048008079253631
203,397,0.0006048008079253631
204,73,0.0005593275091829643
205,73,0.0005593275091829643
206,752,0.0005240053943452381
207,28,0.0004085007977662545
208,707,0.0005347148594377509
209,707,0.0005347148594377509
210,271,0.00045940278453899337
211,271,0.00045940278453899337
212,300,0.00041105611650485435
213,209,0.00034052306788128124
214,856,0.0003070773765659543
215,33,0.00026739021229941194
216,352,0.00041771773570324573
217,421,0.0008201017176854428
218,421,0.0008201017176854428
219,331,0.0009750337818217017
220,180,0.001018580746561886
221,454,0.0010636648172948153
222,120,0.001015259881422925
