,l,psi
0,74,0.0004932513400833829
1,665,0.0004659178621659634
2,368,0.00042723051697530866
3,108,0.0004106155520379897
4,108,0.0004106155520379897
5,108,0.0004106155520379897
6,810,0.000383950231267345
7,541,0.00046665534579261927
8,308,0.0004928337213814512
9,137,0.0004812194929466311
10,473,0.0003656587415258283
11,228,0.0005549434884630426
12,281,0.0006300299581752748
13,222,0.0006219759342594403
14,29,0.0006339453584604647
15,41,0.0001882318494173887
16,87,0.00027906671954000203
17,268,0.0003424355278535255
18,326,0.0003291648266511718
19,109,0.0006029478682362252
20,108,0.0007003456667985755
21,108,0.0007003456667985755
22,128,0.0007498957345971565
23,128,0.0007498957345971565
24,48,0.0007453063296178344
25,60,0.000744417296222664
26,13,0.0007479115150304603
27,347,0.0007237690151734802
28,166,0.0006513714341924062
29,19,0.0004563663040223575
30,19,0.0004563663040223575
31,268,0.00048247156213478766
32,1421,0.00047687820681201296
33,322,0.00045537202092617714
34,337,0.00045471123149850055
35,59,0.0004464332438612188
36,604,0.0006385524330441343
37,184,0.0006521023173605656
38,625,0.000813473694117647
39,749,0.0008597156944832079
40,749,0.0008597156944832079
41,544,0.0009448057663125947
42,185,0.0009666882670594011
43,312,0.0010563134212567883
44,287,0.000947599105667347
45,38,0.000953492727634987
46,38,0.000953492727634987
47,818,0.0009076034387132556
48,302,0.0009637324791302658
49,115,0.0009688476520019773
50,184,0.0009622833857030636
51,388,0.0009686026184058529
52,812,0.0010142502774694783
53,636,0.0008711175253854832
54,482,0.0008809101316542644
55,533,0.0010170056014430836
56,377,0.0009993294786547174
57,377,0.0009993294786547174
58,608,0.0006275714555052791
59,49,0.000421228978007762
60,49,0.000421228978007762
61,134,0.00037066094335898954
62,691,0.0005564141801515294
63,480,0.0005451923664122137
64,84,0.0002542750892502975
65,995,0.00031755961800818556
66,684,0.00031083414451516287
67,100,0.0004981582178217822
68,84,0.0004432046806822689
69,431,0.00027815741539641455
70,118,0.00040988594583909864
71,343,0.0005909252634632119
72,374,0.0006036649315596683
73,131,0.0005958167999210346
74,57,0.0006682605150641344
75,57,0.0006682605150641344
76,410,0.0006456
77,372,0.0007091249517932897
78,376,0.0007088515805705474
79,233,0.0005689870028339686
80,65,0.0005784842523596622
81,314,0.00024103277099088614
82,247,0.00038906040792427047
83,629,0.0003507955593188447
84,658,0.0004465946706699193
85,81,0.0005147511159607182
86,182,0.0006859002160675702
87,54,0.0005903898945693257
88,101,0.0004258972378972379
89,117,0.0005464246318078482
90,415,0.0004566993759001441
91,230,0.00045529090909090906
92,47,0.0003555049268438339
93,154,0.0006628739413039196
94,298,0.0007593251116721693
95,205,0.0007774706516413523
96,29,0.0005708987934988532
97,136,0.0005648721389108129
98,120,0.0002493754940711462
99,155,0.00025976307237813884
100,285,0.0002736690325717064
101,197,0.00025341414141414145
102,360,0.00048463204633204636
103,650,0.00043840075117370904
104,148,0.0005602770989357508
105,155,0.0006087239783357952
106,155,0.0006087239783357952
107,128,0.0006973710505529225
108,81,0.0005683942069239162
109,1177,0.0005944978079985685
110,47,0.00037619906439733254
111,35,0.0006479190832087694
112,392,0.0005030163587374904
113,382,0.0005363415526873434
114,127,0.00038807287449392714
115,620,0.0006825934086629002
116,471,0.0006923065609779391
117,471,0.0006923065609779391
118,152,0.0007083195429472024
119,640,0.00045696954887218045
120,334,0.0006228685891232823
121,67,0.0007525634250521505
122,244,0.0007395603279968763
123,350,0.0006637754589371982
124,198,0.0006736689546969994
125,100,0.0005766091089108911
126,529,0.0005332479817646501
127,881,0.0005159974267071041
128,751,0.0005222368151799832
129,253,0.0005845830488637472
130,1474,0.0005572835976991459
131,10,0.0006387884115884115
132,10,0.0006387884115884115
133,371,0.0005650774274419052
134,1170,0.0005262592658907789
135,13,0.0006734111654848696
136,13,0.0006734111654848696
137,315,0.0006536952011633542
138,345,0.0007001225712904784
139,562,0.0006857383071387995
140,880,0.000654924080882353
141,82,0.0006873412021424321
142,392,0.0007765055812163202
143,392,0.0007765055812163202
144,76,0.000711931520444621
145,388,0.0007529949942241048
146,161,0.000720619033559689
147,34,0.0006104763803069563
148,331,0.0006309029135611266
149,337,0.000407720228306085
150,69,0.0002729873870294965
151,69,0.0002729873870294965
152,88,0.00039912450436161773
153,150,0.0003939749753694581
154,145,0.0003941691473632331
155,145,0.0003941691473632331
156,286,0.0005353112969084192
157,810,0.0007914092506938021
158,371,0.0008560489827403338
159,170,0.0008586601769911506
160,170,0.0008586601769911506
161,640,0.0008211276315789474
162,640,0.0008211276315789474
163,59,0.0007166171587632966
164,563,0.0005249448073463978
165,66,0.0012116866679912576
166,134,0.0012248419182948492
167,446,0.0011882584721424469
168,98,0.0011807300455535749
169,367,0.0011500927944439088
170,276,0.0005938071233943168
171,130,0.0004643713721618953
172,153,0.0004633194129813848
173,370,0.0005420048216007714
174,207,0.0005428225727441952
175,687,0.00044676522878263315
176,3,0.0005348089573128061
177,84,0.000522728679095597
178,69,0.0005280669381269242
179,188,0.0005371668629760503
180,3,0.0007220275917224832
181,81,0.0010650510862017656
182,23,0.0012283340317270277
183,228,0.0012130027375831052
184,206,0.0012156174799137763
185,154,0.0012273110104392357
186,22,0.0012356274196767111
187,549,0.0012867778936392076
188,1143,0.0013042909449878847
189,22,0.0012792462582318898
190,22,0.0012792462582318898
191,22,0.0012792462582318898
192,527,0.0012269028213166145
193,232,0.000908471657544957
194,28,0.0008359297965696051
195,718,0.0006223750699757417
196,209,0.0005963397002644726
197,137,0.000600575318141462
198,902,0.0006261761144744085
199,273,0.0005383311593497519
200,444,0.0006561939869781693
201,2,0.000682000399920016
202,2,0.000682000399920016
203,129,0.0006734493039786751
204,100,0.0006814
205,74,0.0003844607901528688
206,387,0.00037287551747376533
207,314,0.00037551464029474504
208,787,0.0002993707240196533
209,38,0.00027389041641761306
210,278,0.0004663393656353376
211,417,0.00040781818181818177
212,84,0.0006214654898849663
213,513,0.0006068351564729382
214,913,0.0006846929350316136
215,477,0.0007131864083229932
216,477,0.0007131864083229932
217,270,0.0006384243427458617
218,81,0.0007372018648943557
219,347,0.0007222391031216778
220,179,0.0006351950093329404
221,741,0.00034488055115911
222,302,0.0009730417394680644
223,761,0.0009315375894433602
224,146,0.0009768850778631973
225,146,0.0009768850778631973
226,107,0.000954464628475314
227,420,0.000960095585412668
228,564,0.000517140287769784
229,414,0.0005245890147877857
230,51,0.0005035041289423938
231,51,0.0005035041289423938
232,51,0.0005035041289423938
233,9,0.0004388620241782396
234,261,0.00040239352889581914
235,797,0.0006986918588496805
236,523,0.0007168845386296683
237,178,0.0006137223423069365
238,543,0.00022560239021151475
239,255,0.0003220867869332033
240,454,0.0003159556150755692
241,23,0.0003069739598922478
242,363,0.00042712206889896747
243,140,0.00043651538461538463
244,140,0.00043651538461538463
245,173,0.00033292598053671484
246,609,0.00033468338203412196
247,293,0.00047482541533080735
248,110,0.0004514542037586548
249,160,0.0010196001968503937
250,53,0.0010686782055107928
251,87,0.001056707841776544
252,85,0.0010569174020823003
253,171,0.0010240810146494937
254,171,0.0010240810146494937
255,721,0.0008915295214998601
256,49,0.00043658990944372576
257,42,0.0005835102569209322
258,42,0.0005835102569209322
259,183,0.0006474846312481588
260,213,0.00064558268873005
261,12,0.0006719370755093888
262,533,0.0006387006550840217
263,13,0.0006718699690402477
264,80,0.0003823670634920635
265,77,0.00024300069465118585
266,116,0.00025181000395413204
267,104,0.00083105423594616
268,104,0.00083105423594616
