,l,psi
0,36,0.0006443880031885212
1,25,0.00046948289276807986
2,316,0.00048435575804575427
3,191,0.0004667975664802276
4,62,0.0004344869807195388
5,125,0.00033267041975308637
6,125,0.00033267041975308637
7,192,0.00033048351648351656
8,549,0.00025916788321167885
9,441,0.0003075121156977301
10,82,0.00035880182503471536
11,411,0.0003753539525501873
12,147,0.0003104373706514241
13,256,0.0005255680577223088
14,138,0.0004115225882817124
15,185,0.0003634544918998527
16,537,0.0007264587643541805
17,287,0.0006930278992903665
18,538,0.0006765209717213892
19,137,0.0006796705139587648
20,32,0.00031161981658692185
21,576,0.0003662433812405446
22,998,0.0005025817421349336
23,388,0.0004449075856757797
24,388,0.0004449075856757797
25,262,0.0004503702981874878
26,34,0.0002978746262706797
27,588,0.0005009191537589725
28,1369,0.00043998434338992
29,160,0.0005091338582677166
30,416,0.0006003360215053764
31,416,0.0006003360215053764
32,252,0.000697497268825595
33,588,0.0006881616924820552
34,1163,0.0007003515184090299
35,92,0.0007568394768133175
36,92,0.0007568394768133175
37,494,0.0006618698303792644
38,227,0.0006791495062090545
39,171,0.0007507426998328581
40,404,0.0007339296424452134
41,691,0.0007142272939855954
42,35,0.0007609171898355755
43,557,0.0007362909917590224
44,188,0.0006635893207695328
45,235,0.0006605420615534928
46,792,0.0006043904744255004
47,279,0.0005852939001848429
48,368,0.0006065630787037037
49,422,0.0005616252158894647
50,367,0.0005885301437252821
51,99,0.0006041481334785622
52,35,0.0005865961136023916
53,90,0.0005833986124876115
54,308,0.0006523160651920839
55,449,0.0006398641018279262
56,84,0.0009319119397064656
57,84,0.0009319119397064656
58,596,0.0008868818422046056
59,29,0.0008975616711536545
60,881,0.000838771068835585
61,209,0.0009178791262611421
62,209,0.0009178791262611421
63,376,0.0008887577101002313
64,476,0.000935434516991218
65,140,0.0010363481262327416
66,231,0.0010271302902942038
67,223,0.0009963981218820306
68,155,0.0010030702117183653
69,155,0.0010030702117183653
70,110,0.0009659918892185955
71,24,0.0009742795291300879
72,1193,0.0008977074957562764
73,127,0.0008780365359928903
74,225,0.0008840625916870416
75,225,0.0008840625916870416
76,115,0.0003366115669797331
77,205,0.0004978079372856443
78,211,0.0005240458329252767
79,560,0.0003563719696969697
80,408,0.00047185530361260573
81,139,0.00038204596114015186
82,6,0.0004811297221667
83,326,0.0004662196397443347
84,326,0.0004662196397443347
85,95,0.0007965107478949976
86,156,0.0007917266640409611
87,289,0.000839856545825639
88,349,0.0006794171417528263
89,166,0.0006574503246114499
90,441,0.0004143179772052485
91,131,0.0004472393643273122
92,270,0.00044929620253164555
93,248,0.000551857338017174
94,255,0.0004965129205265725
95,350,0.00045847787439613524
96,560,0.0007122316287878787
97,511,0.0007155518980116068
98,21,0.000807511825167149
99,487,0.0007938996853246879
100,583,0.0007866981007275822
101,305,0.0007982977195536148
102,61,0.000842731338833118
103,911,0.0008406919622399412
104,135,0.0006440408485446473
105,816,0.0006641997041420119
106,18,0.00035831183869035734
107,18,0.00035831183869035734
108,362,0.00036267071993823587
109,16,0.0006139211261980831
110,16,0.0006139211261980831
111,16,0.0006139211261980831
112,16,0.0006139211261980831
113,1315,0.0009440166151126822
114,661,0.0009592484757527437
115,794,0.0009821704650731888
116,1217,0.0008900665061959526
117,457,0.0009094260304102515
118,457,0.0009094260304102515
119,616,0.0008530725320271288
120,133,0.0008721604658047963
121,202,0.0008448400313663989
122,379,0.0008304324116003469
123,323,0.0006374805773515451
124,630,0.00043136161806208844
125,68,0.0003336030989272944
126,26,0.0003279381607819669
127,26,0.0003279381607819669
128,26,0.0003279381607819669
129,34,0.0004381377317121787
130,104,0.00048274861441013466
131,82,0.00038647153342590755
132,533,0.00030787600873445365
133,285,0.0003292896451142441
134,29,0.0003478789510419783
135,157,0.0004450820124052377
136,1230,0.00040255547640249327
137,276,0.0005153985986765279
138,79,0.0006032751265006448
139,293,0.0005907325366754106
140,167,0.0005201481262909414
141,167,0.0005201481262909414
142,637,0.0004599336279026041
143,1026,0.000515396698712135
144,662,0.0006680624648283625
145,959,0.0006499572953736655
146,9,0.0007116477170546508
147,188,0.0006991442873969376
148,909,0.0005657079475662297
149,514,0.0005417915160738063
150,514,0.0002308223321285905
151,561,0.00022304554492945746
152,856,0.0005853785924834193
153,4,0.0005860463814474211
154,58,0.0006467888248160668
155,72,0.0007930601667990469
156,71,0.0007214939926521696
157,260,0.0008287171539961013
158,260,0.0008287171539961013
159,147,0.0007435764265300088
160,336,0.0005386037151702786
161,264,0.0006254031566640686
162,526,0.0006098364050921527
163,526,0.0006098364050921527
164,169,0.0006572056249385388
165,73,0.0006149186935371786
166,58,0.0006316303440047723
167,348,0.0006139290684190181
168,197,0.0004295504560164755
169,100,0.0004200510891089109
170,116,0.00042443594306049826
171,1125,0.00043450876404494375
172,47,0.00038160724594406287
173,637,0.0003256547898843659
174,637,0.0003256547898843659
175,307,0.0003075181915203259
176,59,0.0003340813202107565
177,59,0.0003340813202107565
178,180,0.0004911862475442042
179,481,0.00047082721114397486
180,176,0.0005019956761006289
181,363,0.0004929371803531796
182,321,0.00045627536091464004
183,83,0.0009050250917385698
184,83,0.0009050250917385698
185,269,0.0009329406952965235
186,269,0.0009329406952965235
187,484,0.0009138084700495994
188,143,0.0009250724637681158
189,739,0.0008781380016761336
190,241,0.00085362718484523
191,123,0.0008635775955744345
192,123,0.0008635775955744345
193,1094,0.0003811885703984136
194,88,0.00036035249801744644
195,409,0.00042527793255836294
196,409,0.00042527793255836294
197,309,0.0003718370355999612
198,287,0.0007204347234373482
199,480,0.0007060902671755725
200,180,0.0007268984282907663
201,180,0.0007268984282907663
202,140,0.000848329388560158
203,1390,0.0009927271290605794
204,216,0.0008253981989036805
205,177,0.0009807955193082442
206,78,0.0009358108751736455
207,42,0.0007964827723561044
208,261,0.0005869839196959361
209,200,0.0006140286274509804
210,165,0.000616142843089031
211,333,0.0005983087196361173
212,365,0.0003015434635793536
213,613,0.0005322359370583246
214,131,0.0007125219622939492
215,436,0.000704629934840935
216,376,0.0007562663839629914
217,898,0.000782715177096715
218,112,0.0007804167325949367
219,112,0.0007804167325949367
220,165,0.00044839822921790467
221,422,0.0005053101132220303
222,33,0.0006787756403867237
223,33,0.0006787756403867237
224,103,0.0006740726516876175
225,393,0.0007405068796305205
226,72,0.0010815452740270055
227,72,0.0010815452740270055
228,765,0.0010784752438457966
229,62,0.001114405684754522
230,174,0.0010584204835856104
231,872,0.0009904681751287713
232,128,0.0010632276856240128
233,640,0.0009926454887218045
234,517,0.000873413901302653
235,824,0.0009781467110125646
236,205,0.000589303086722195
237,239,0.0005873462252173064
238,244,0.000601590784849668
239,116,0.0004277625543693159
240,53,0.00035923644683179154
241,132,0.0004464354520331623
242,26,0.000439965689208059
243,282,0.0004660680801400506
244,291,0.0008497141191332233
245,22,0.0009008407503492318
246,503,0.0008932407883461867
247,177,0.0009218539844747961
248,143,0.00048520437740313515
249,73,0.000431467884443562
250,577,0.0006098364375531814
251,173,0.000560579769979357
252,173,0.000560579769979357
253,153,0.0003695626908302965
254,153,0.0003695626908302965
255,33,0.0005370545200837237
256,33,0.0005370545200837237
257,380,0.0005621776493256262
258,594,0.00047765187842174815
259,52,0.0009005789892558696
260,174,0.0008671073324159624
261,630,0.0008953194731890876
262,115,0.0009191298072170045
263,73,0.000856405241735332
264,319,0.0010303568175210778
265,46,0.000451387616961975
266,435,0.0006803892668902732
267,853,0.0006200031327743481
268,65,0.0005856339791356185
269,65,0.0005856339791356185
270,245,0.0005623010248901902
271,245,0.0005623010248901902
272,124,0.000413016001580403
273,124,0.000413016001580403
274,124,0.000413016001580403
275,482,0.0004105884373211219
276,71,0.00028755376824545723
277,213,0.00031891804562812103
278,140,0.0005882889546351084
279,142,0.0007060343127588247
280,142,0.0007060343127588247
281,142,0.0007060343127588247
282,138,0.0009441276385874925
283,138,0.0009441276385874925
284,140,0.0009439414201183431
285,23,0.001075928763843161
286,114,0.0011790037571682817
287,106,0.0011902663764100535
288,181,0.0010010105097731069
289,119,0.0009519758869453505
290,50,0.00095851184079602
291,171,0.0009661494444990659
292,394,0.0007649651722147393
293,719,0.0006651191342475978
294,56,0.0006765574781225139
295,78,0.0005165979360984322
296,129,0.0005694418007700661
297,221,0.0005643162117209666
298,136,0.0006276300315706392
299,136,0.0006276300315706392
300,32,0.0006287161084529505
301,114,0.0005832382835673325
302,30,0.0005479437686939183
303,30,0.0005479437686939183
304,85,0.0005518405552801189
305,1016,0.0005286643064633259
306,297,0.0005455140332135574
307,418,0.0005348249184104435
308,148,0.0004629237288135593
309,708,0.0007072048935375419
310,112,0.0007208229825949367
311,209,0.0007891303751591732
312,189,0.000853763274119148
313,189,0.000853763274119148
314,1231,0.0008639570830736355
315,759,0.000311658332558788
316,173,0.0004564333038435073
317,173,0.0004564333038435073
318,45,0.0004381608760577402
319,329,0.0004297182689514958
320,402,0.00047331493943472404
321,106,0.00039851692064120326
322,169,0.0005436459828891729
323,158,0.0005834894664303997
324,158,0.0005834894664303997
325,25,0.0004982070822942643
326,394,0.0005053221089089859
327,1061,0.00031691836181177104
328,243,0.0004515122522698428
329,318,0.00047963171157201014
330,127,0.00047608966130147133
331,256,0.0005128812402496099
332,150,0.00041847566502463055
333,335,0.00041963792936623126
334,185,0.0005540649975454099
335,77,0.0006312045251562965
336,340,0.0006151497098646035
337,979,0.0005793467528918845
338,264,0.0006197045985970381
339,623,0.0008021792337381152
340,623,0.0008021792337381152
341,167,0.0008184489033146455
342,38,0.000859382546323969
343,815,0.0008069222376329173
344,868,0.000802987118145013
345,8,0.0008619586330935251
346,8,0.0008619586330935251
347,121,0.000903608734314791
348,38,0.0007058334329547719
349,38,0.0007058334329547719
350,38,0.0007058334329547719
351,38,0.0007058334329547719
352,286,0.00045629690841921054
353,326,0.0004731882626380011
354,583,0.00044313427194557313
355,649,0.0005159605596769649
356,359,0.00043572931750168926
357,706,0.0004216065757519148
358,129,0.000439957547635502
359,22,0.0004763089203751747
360,22,0.0004763089203751747
361,698,0.0004986971396522714
362,1082,0.0002837271250676773
363,312,0.0002842849107835531
364,312,0.0002842849107835531
365,33,0.00033484022725007476
366,132,0.00055049506514015
367,258,0.0006289933710274907
368,216,0.0006603030540328896
369,216,0.0006603030540328896
370,216,0.0006603030540328896
371,130,0.0005390327739387957
372,1230,0.0003617426536064114
373,271,0.00039551845000486814
374,110,0.0002785101879327399
375,65,0.0003579715846994535
376,694,0.00034716925378717035
377,28,0.00038306561627443164
378,28,0.00038306561627443164
379,28,0.00038306561627443164
380,151,0.0009472444094177913
381,89,0.0010485996629993062
382,113,0.0011661835261544547
383,918,0.0010789263601392195
384,9,0.0011769125786791888
385,403,0.0011323385561857156
386,84,0.0011681592621975406
387,78,0.0011688547330819606
388,19,0.0012175694181055993
389,326,0.0009396149525469687
390,326,0.0009396149525469687
391,169,0.0008786504081030583
392,1316,0.0008575825379992931
393,340,0.0008773843326885881
394,203,0.0008891653435264137
395,293,0.0007819368502866026
396,13,0.0005164809747328473
397,322,0.0005010195698508041
398,322,0.0005010195698508041
399,257,0.00047780442624549086
400,369,0.0004170168772302054
401,905,0.0004161617606602476
402,424,0.0004120683039140445
403,250,0.0003781693658536585
404,302,0.0004211423024655407
405,202,0.0003941538913938443
406,267,0.00044608045193337875
407,429,0.0005527475309233868
408,950,0.0006552363470319635
409,226,0.0006045861529434774
410,256,0.0006470046801872075
411,374,0.0006226682089839985
412,174,0.0006062726557892668
413,284,0.0005534224037339557
414,653,0.0006715319628273726
415,227,0.0008307003031191942
416,828,0.0008282410417436277
417,90,0.000929006342913776
418,90,0.000929006342913776
419,201,0.0009513098715812174
420,182,0.0009530850520526419
421,36,0.0009622160223196492
422,36,0.0009622160223196492
423,36,0.0009622160223196492
424,36,0.0009622160223196492
425,630,0.000900878645343368
426,136,0.0008962142857142857
427,330,0.001067113843175218
428,267,0.0010401536963085614
429,27,0.000692298992719657
430,27,0.000692298992719657
431,27,0.000692298992719657
432,747,0.0006459181166837257
433,76,0.0004942419610956729
434,216,0.0005842118245888801
435,350,0.0005766481159420289
436,112,0.0006469956487341771
437,414,0.00050677261378913
438,588,0.0004889637325273896
439,588,0.0004889637325273896
440,187,0.00040589555315598307
441,172,0.0003723828155721589
442,377,0.0005252778259612605
443,377,0.0005252778259612605
444,489,0.00046655162551244165
445,196,0.00047678285602196943
446,67,0.0005457673586967319
447,395,0.000964738431938432
448,227,0.0009805862911899871
449,47,0.0009488661291927939
450,1140,0.001193862657091562
451,223,0.0012584955492516872
452,762,0.0011954655268537446
453,253,0.0012548132253974447
454,87,0.0012754634678298802
455,269,0.0013326951017625863
456,437,0.001133942320590208
457,444,0.0011187671390271926
458,150,0.0011511728078817734
459,150,0.0011511728078817734
460,150,0.0011511728078817734
461,150,0.0011511728078817734
462,498,0.0011762103257763384
463,349,0.0011728841433954972
464,234,0.0010628647645104555
465,545,0.0009301363679468942
466,112,0.0008511475474683544
467,162,0.000896162369612281
468,51,0.0009060592975823303
469,10,0.0009682483516483517
470,10,0.0009682483516483517
471,657,0.0009900724406493385
472,239,0.001036681316534818
473,239,0.001036681316534818
474,194,0.0009704222091426329
475,211,0.0009688065811379884
476,211,0.0009688065811379884
477,413,0.0008238133102852203
478,123,0.0007525196088116171
479,902,0.0006987484865162355
480,414,0.00042504263491453814
481,1061,0.00043007503842328905
482,593,0.000561104691777589
483,290,0.0005210518950437318
484,238,0.0006560398515335026
485,82,0.000549914699464392
486,409,0.0005326390623498896
487,409,0.0005326390623498896
488,71,0.0005505153410783437
489,614,0.000522351611079706
490,229,0.0004437671326620393
491,225,0.00023792
492,481,0.0002926169258658525
493,480,0.0004358837786259542
494,73,0.0004038778913928323
495,492,0.0004685091498284408
496,683,0.000691490218103529
497,557,0.000656286255565028
498,55,0.0006197553455992045
499,401,0.0005991385443707336
500,347,0.0006022653909345704
501,75,0.0007948982630272954
502,335,0.0008320270924044509
503,1215,0.0008076656263932235
504,272,0.0006790952102803738
505,279,0.0006941669423095632
506,477,0.0007118196048487162
507,28,0.0006944786597526925
508,29,0.0006998093528766577
509,29,0.0006998093528766577
510,163,0.0007021800649414543
511,58,0.0007095104394511831
512,176,0.0005532641509433963
513,18,0.0005619900179676582
514,143,0.0003418438331854481
515,280,0.0006471698443579766
516,55,0.000629649328692193
517,55,0.000629649328692193
518,663,0.0005625972052893182
519,384,0.0005012166795069338
520,324,0.000434273149941883
521,269,0.0006396675430908559
522,537,0.0005988007971908512
523,6,0.0005754297421547072
524,153,0.00036830434354378014
525,108,0.0005393795013850415
526,405,0.0004954917827967324
527,263,0.0005023474617558219
528,226,0.00036735419518873455
529,462,0.00025164022175492255
530,127,0.00022612975214772392
531,184,0.0005431315789473684
532,35,0.000543043547583458
533,555,0.0005746131691141639
534,642,0.0005571978951324939
535,164,0.0005834022038567493
536,6,0.0005416092344593244
537,6,0.0005416092344593244
538,626,0.0003919584039149257
539,307,0.00025949141360240616
540,415,0.00016775439270283243
541,768,0.0005549873699851411
542,254,0.0006399910278915545
543,230,0.00043774408602150535
544,75,0.0005338578660049627
545,468,0.0006202497134123042
546,5,0.0008402554722638682
547,270,0.0007238282375851997
548,4,0.0006032437025189925
549,4,0.0006032437025189925
550,4,0.0006032437025189925
551,779,0.00024531143890898973
552,314,0.0002995759162303665
553,10,0.00024113686313686315
554,10,0.00024113686313686315
555,181,0.00023708673018367547
556,170,0.0007097266470009832
557,360,0.0006967104247104246
558,283,0.0007019274530778955
559,273,0.0008937032999123918
560,296,0.0009030541958041958
561,125,0.0008848687407407408
562,125,0.0008848687407407408
563,36,0.0007619358310083699
564,76,0.0007589110758237396
565,76,0.0007589110758237396
566,699,0.0007579534535937938
567,922,0.0006401618751144479
568,144,0.00042416936119873814
569,330,0.0004492085188770571
570,205,0.0003006332190102891
571,317,0.0003896535814674809
572,121,0.00039973026380792407
573,318,0.0003976545842217484
574,935,0.00030716140832190214
575,167,0.0007507528277761385
576,906,0.0007628410049514029
577,9,0.0008312063143171147
578,295,0.0007007984458474988
579,476,0.0006886903398243604
580,1276,0.00043494608017027316
581,157,0.0004828642315644383
582,157,0.0004828642315644383
583,157,0.0004828642315644383
584,701,0.0004858994486496589
585,279,0.0008419630314232902
586,731,0.000841224117044078
587,268,0.0008317391897156213
588,52,0.0008222884998010347
589,311,0.0005988647075938319
590,449,0.0006284157335630204
591,376,0.000828703932151118
592,584,0.0008124179894179894
593,80,0.000820246626984127
594,100,0.0008881962376237623
595,100,0.0008881962376237623
596,133,0.000688701273068193
597,108,0.0004312018203403244
598,218,0.0005481879036993541
599,239,0.0005313870495165543
600,64,0.00025099344197138313
601,18,0.0005053885006987423
602,137,0.0004816273059090461
603,137,0.0004816273059090461
604,49,0.0005086484227286297
605,438,0.0004896922782142172
606,27,0.0005448297596489478
607,672,0.0006567340704647677
608,174,0.0006888800864949874
609,122,0.0006566131199367715
610,122,0.0006566131199367715
611,421,0.0005083899817675847
612,421,0.0005083899817675847
613,141,0.00040339335371265166
614,592,0.0003862171450151058
615,675,0.00034364683840749417
616,51,0.00025650681524226447
617,404,0.0006216405228758171
618,188,0.0006570227718884963
619,8,0.0006573529176658674
620,1403,0.0006484312900114005
621,629,0.0006728595352337944
622,83,0.0007131764355846475
623,139,0.0003829075845744156
624,726,0.00035025881036733177
625,503,0.00040328039607731125
626,519,0.00046370377412301557
627,108,0.00047564800158290466
628,108,0.00047564800158290466
629,2,0.0005483565286942612
630,206,0.0005373958455810307
631,355,0.0005222928054080155
632,68,0.00038366170043702824
633,180,0.00039712239685658153
634,180,0.00039712239685658153
635,861,0.00034007734094466436
636,666,0.00036818413650853177
637,944,0.0004268633040935673
638,34,0.00044763723340641824
639,806,0.00033746751804553023
640,359,0.00030014190558934264
641,876,0.0003084814269952188
642,876,0.0003084814269952188
643,244,0.000236718469347911
644,60,0.0006406783300198807
645,60,0.0006406783300198807
646,60,0.0006406783300198807
647,132,0.000677499210422424
648,132,0.000677499210422424
649,419,0.0007918823303579998
650,341,0.0009179760177932501
651,105,0.0007773365660564077
652,413,0.0007574677806587918
653,241,0.0004501316277707255
654,25,0.0005195417456359102
655,118,0.0003905831191935165
656,510,0.00039065727878211223
657,290,0.0004149278911564626
658,875,0.0004749622068965518
659,110,0.0005109014836795253
660,110,0.0005109014836795253
661,110,0.0005109014836795253
662,562,0.0004919183866691915
663,441,0.0006460429077674552
664,436,0.0008933767727098505
665,139,0.0009175384160173586
666,139,0.0009175384160173586
667,433,0.0008137841464583534
668,521,0.0008069774736241803
669,146,0.0009298852749852157
670,253,0.001017185604213401
671,464,0.0009966746941896024
672,6,0.0009338556865880472
673,95,0.0007618971768202081
674,95,0.0007618971768202081
675,243,0.0007508886068534609
676,149,0.0007463828948664895
677,207,0.0006695477613402567
678,207,0.0006695477613402567
