model,w1,NLL,AIC,BIC,mean,phi1,phi2,bootstrap
mixture,0.005250000000000003,7076010.953319708,14152027.906639416,14152063.313742114,21.909258597520324,0.0012492389920408064,0.05617929919272334,boot_1
mixture,0.005500000000000003,7076024.509676416,14152055.019352833,14152090.426455531,22.564150747504858,0.00124840210907715,0.0547676824039344,boot_1
mixture,0.005000000000000003,7076031.072175353,14152068.144350706,14152103.551453404,21.243768251092032,0.0012501476072697309,0.05770042454311894,boot_1
mixture,0.005750000000000003,7076067.624004875,14152141.24800975,14152176.65511245,23.208396202745384,0.0012476537840307488,0.05345503136417,boot_1
mixture,0.0047500000000000025,7076089.770575391,14152185.541150782,14152220.94825348,20.566810723164707,0.001251138239455449,0.059346100521359205,boot_1
mixture,0.006000000000000004,7076136.809245341,14152279.618490683,14152315.025593381,23.843046505075478,0.0012469702667792459,0.05222951713598321,boot_1
mixture,0.004500000000000002,7076192.946312594,14152391.892625188,14152427.299727887,19.877938622742782,0.0012522144388697968,0.061132483355839304,boot_1
mixture,0.006250000000000004,7076229.08779661,14152464.17559322,14152499.582695918,24.46807898030954,0.0012463591279827451,0.05108342364319733,boot_1
mixture,0.006500000000000004,7076341.8979342785,14152689.795868557,14152725.202971255,25.08396820552204,0.0012458161655639632,0.05000879620307437,boot_1
mixture,0.004250000000000002,7076347.764549956,14152701.529099911,14152736.93620261,19.176515968110255,0.0012533775510124433,0.06307932991670157,boot_1
mixture,0.006750000000000004,7076473.020536227,14152952.041072454,14152987.448175153,25.691068479381315,0.001245337240712364,0.0489989321091232,boot_1
mixture,0.004000000000000002,7076563.025684461,14153132.051368922,14153167.45847162,18.4617863762072,0.0012546279573963845,0.06521060104598012,boot_1
mixture,0.0070000000000000045,7076620.521182622,14153247.042365244,14153282.449467942,26.29009540720259,0.0012449097802373686,0.04804715186575645,boot_1
mixture,0.007250000000000005,7076782.703994991,14153571.407989983,14153606.815092681,26.88094725484919,0.0012445412020751364,0.047149184495409405,boot_1
mixture,0.0037500000000000016,7076849.665482789,14153705.330965579,14153740.738068277,17.732909525409173,0.0012559654323002509,0.06755538674372481,boot_1
mixture,0.007500000000000005,7076958.074578548,14153922.149157096,14153957.556259794,27.464133068717693,0.0012442238260081647,0.04630001377337029,boot_1
mixture,0.007750000000000005,7077145.30993397,14154296.61986794,14154332.026970638,28.039994102512964,0.0012439521700065676,0.04549549645415489,boot_1
mixture,0.0035000000000000014,7077221.4445691155,14154448.889138231,14154484.29624093,16.988688269923774,0.0012573977216606244,0.07015055673950545,boot_1
mixture,0.008000000000000005,7077343.233867439,14154692.467734879,14154727.874837577,28.608837077385022,0.0012437239401651497,0.044731952455560116,boot_1
mixture,0.008250000000000006,7077550.796738229,14155107.593476458,14155143.000579156,29.170723039896107,0.0012435399857333666,0.04400651270444965,boot_1
mixture,0.003250000000000001,7077695.914241573,14155397.828483146,14155433.235585844,16.227874076323115,0.001258924183212232,0.07304175123138767,boot_1
mixture,0.008500000000000006,7077767.058645336,14155540.117290672,14155575.52439337,29.72625188093005,0.0012433944404938435,0.04331561862653108,boot_1
mixture,0.008750000000000006,7077991.175358269,14155988.350716539,14156023.757819237,30.275791487667384,0.0012432707191645058,0.042656601872339946,boot_1
mixture,0.009000000000000006,7078222.386423097,14156450.772846194,14156486.179948892,30.8192734229617,0.001243184636170122,0.04202749505415696,boot_1
mixture,0.003000000000000001,7078295.794031346,14156597.588062692,14156632.99516539,15.448594048060242,0.001260562290873768,0.07628912714840096,boot_1
mixture,0.009250000000000006,7078460.0051566465,14156926.010313293,14156961.417415991,31.356816393747945,0.0012431310952790038,0.04142636692606399,boot_1
mixture,0.009500000000000007,7078703.410053214,14157412.820106428,14157448.227209127,31.888960457676408,0.0012431041796709048,0.040850749261854856,boot_1
mixture,0.009750000000000007,7078952.037423117,14157910.074846234,14157945.481948933,32.41591185529613,0.0012430982293933825,0.04029894152359944,boot_1
mixture,0.0027500000000000007,7079050.978856941,14158107.957713882,14158143.36481658,14.648853565665942,0.001262310983566872,0.07996994729927923,boot_1
mixture,0.010000000000000007,7079205.375044141,14158416.750088282,14158452.15719098,32.93789717981826,0.0012431081085809074,0.03976934656992019,boot_1
mixture,0.0025000000000000005,7080001.536160507,14160009.072321014,14160044.479423713,13.825243158239955,0.0012642227928159682,0.08419324664039561,boot_1
mixture,0.0022500000000000003,7081202.313104363,14162410.626208726,14162446.033311425,12.974011706699741,0.0012663437948430426,0.0891067558441167,boot_1
mixture,0.002,7082730.2641508365,14165466.528301673,14165501.935404371,12.089350909992664,0.0012687837100703468,0.09492974241724834,boot_1
mixture,0.05,7117318.593854019,14234643.187708039,14234678.594810737,92.65924789595901,0.0012778650341668972,0.017746565390984192,boot_1
mixture,0.1,7145456.37908423,14290918.75816846,14290954.16527116,147.22945802787555,0.001313101411733101,0.012662880213377614,boot_1
mixture,0.15000000000000002,7164493.138621034,14328992.277242068,14329027.684344767,192.73848671722754,0.0013441855339928884,0.010474849750126868,boot_1
mixture,0.2,7179015.5116925845,14358037.023385169,14358072.430487867,232.2656985509767,0.0013734093647447493,0.009233323380798969,boot_1
mixture,0.25,7190802.575060089,14381611.150120178,14381646.557222877,267.4384365026749,0.001400814397629011,0.008429729653342119,boot_1
mixture,0.3,7200732.646277294,14401471.292554587,14401506.699657286,299.3589329923171,0.0014262424387545308,0.00786375373266661,boot_1
mixture,0.35000000000000003,7209309.079858334,14418624.159716668,14418659.566819366,328.76775552604056,0.0014497740672797588,0.007441257399741954,boot_1
mixture,0.4,7216850.334404512,14433706.668809025,14433742.075911723,356.1837868735295,0.0014715521548064664,0.007112210573102936,boot_1
mixture,0.45,7223572.247072846,14447150.494145691,14447185.90124839,382.00038294303954,0.0014916961611987087,0.006846725576210606,boot_1
mixture,0.5,7229628.617883729,14459263.235767458,14459298.642870156,406.47623246309877,0.0015104239279904476,0.00662749014581208,boot_1
null,,7269697.89776193,14539397.79552386,14539409.597891426,607.5732956407055,0.0016458919560404114,,boot_1
sum,,7316657.125210811,14633316.250421623,14633328.052789189,874.1220817992779,0.002288009926351745,,boot_1
mixture,0.005250000000000003,7074502.196865274,14149010.393730547,14149045.800833246,21.94413958470343,0.0012492030978686172,0.056069229026028844,boot_2
mixture,0.005000000000000003,7074515.813972397,14149037.627944794,14149073.035047492,21.27957035685939,0.0012500631715341019,0.057581776626750555,boot_2
mixture,0.005500000000000003,7074522.423364781,14149050.846729562,14149086.25383226,22.59799727964225,0.0012484157199566998,0.054665643895008144,boot_2
mixture,0.0047500000000000025,7074568.218425473,14149142.436850946,14149177.843953645,20.603406330991938,0.0012510045076555881,0.05921830910104997,boot_2
mixture,0.005750000000000003,7074572.341992456,14149150.683984911,14149186.09108761,23.24127784193473,0.0012477108458540426,0.05336009383205797,boot_2
mixture,0.006000000000000004,7074648.435845584,14149302.871691167,14149338.278793866,23.874525500294936,0.0012470806008313422,0.05214210477070379,boot_2
