model,w1,NLL,AIC,BIC,mean,phi1,phi2,bootstrap
mixture,0.005250000000000003,5928977.818863372,11857961.637726745,11857996.689090189,20.481378415132692,0.001389851850544815,0.05955161369056566,boot_1
mixture,0.005000000000000003,5928983.093726999,11857972.187453998,11858007.238817442,19.862285639357083,0.0013911365559857566,0.06116263526160189,boot_1
mixture,0.005500000000000003,5929004.734089969,11858015.468179937,11858050.519543381,21.090308196773353,0.0013886934445853237,0.0580568863896368,boot_1
mixture,0.0047500000000000025,5929025.410668174,11858056.821336348,11858091.872699792,19.2326512955208,0.0013925441776459903,0.062904397167081,boot_1
mixture,0.005750000000000003,5929059.781096063,11858125.562192125,11858160.61355557,21.689464015381795,0.0013876576735206351,0.05666601260855078,boot_1
mixture,0.004500000000000002,5929110.621464853,11858227.242929706,11858262.29429315,18.591977344380382,0.0013940713506842863,0.06479423141226359,boot_1
mixture,0.006000000000000004,5929139.53730943,11858285.07461886,11858320.125982303,22.27910647040731,0.0013867439121843805,0.05536856621759418,boot_1
mixture,0.006250000000000004,5929241.093787888,11858488.187575776,11858523.23893922,22.85974453362929,0.0013859505142408558,0.054154711258634296,boot_1
mixture,0.004250000000000002,5929245.849340451,11858497.698680902,11858532.750044346,17.939613231643133,0.0013957357911271212,0.06685297851390358,boot_1
mixture,0.006500000000000004,5929361.96004478,11858729.92008956,11858764.971453004,23.431334850307312,0.001385282217447287,0.05301734555944717,boot_1
mixture,0.004000000000000002,5929439.8510452965,11858885.702090593,11858920.753454037,17.275135422687082,0.0013975025129581002,0.06910482483338266,boot_1
mixture,0.006750000000000004,5929499.9892558195,11859005.978511639,11859041.029875083,23.994497250423457,0.0013847156933203195,0.05194862823069023,boot_1
mixture,0.0070000000000000045,5929653.319010655,11859312.63802131,11859347.689384755,24.549296771643903,0.0013842683123680745,0.050942739106160054,boot_1
mixture,0.0037500000000000016,5929703.505233029,11859413.010466058,11859448.061829502,16.597484341840598,0.0013993832392226123,0.07158134484754211,boot_1
mixture,0.007250000000000005,5929820.324146933,11859646.648293866,11859681.69965731,25.096239777830526,0.001383914243967941,0.049993765912553015,boot_1
mixture,0.007500000000000005,5929999.578763446,11860005.157526892,11860040.208890336,25.635298116314853,0.0013836647411607263,0.049097423774847944,boot_1
mixture,0.0035000000000000014,5930050.48075005,11860106.9615001,11860142.012863545,15.905445970953199,0.0014014043338547776,0.07432157123476764,boot_1
mixture,0.007750000000000005,5930189.825570164,11860385.651140328,11860420.702503772,26.166869966703718,0.0013835066382087867,0.04824907260717323,boot_1
mixture,0.008000000000000005,5930389.950865558,11860785.901731117,11860820.95309456,26.691178264219822,0.0013834384737295396,0.04744485256678167,boot_1
mixture,0.003250000000000001,5930498.165630188,11861002.331260376,11861037.38262382,15.197613692477807,0.0014035709768571048,0.07737485904541748,boot_1
mixture,0.008250000000000006,5930598.964034498,11861203.928068995,11861238.97943244,27.20848451231156,0.0013834546595228104,0.046681237908946606,boot_1
mixture,0.008500000000000006,5930815.98060041,11861637.96120082,11861673.012564264,27.719039503037795,0.0013835477222522887,0.04595508715864342,boot_1
mixture,0.008750000000000006,5931040.208132059,11862086.416264119,11862121.467627563,28.223148140340758,0.0013837115906991633,0.045263433313358054,boot_1
mixture,0.003000000000000001,5931068.982096059,11862143.964192118,11862179.015555562,14.472198894411695,0.0014059118515831722,0.0808049537987434,boot_1
mixture,0.009000000000000006,5931270.934416405,11862547.86883281,11862582.920196254,28.72094332640917,0.0013839274796267043,0.04460405205668461,boot_1
mixture,0.009250000000000006,5931507.517569819,11863021.035139639,11863056.086503083,29.21263101651393,0.001384217115382082,0.04397440114617917,boot_1
mixture,0.009500000000000007,5931749.377561492,11863504.755122984,11863539.806486428,29.698457421889263,0.0013845632924636376,0.043372429644166,boot_1
mixture,0.0027500000000000007,5931792.286875718,11863590.573751437,11863625.62511488,13.7263975806777,0.0014084945710396283,0.08469963685498293,boot_1
mixture,0.009750000000000007,5931995.989042386,11863997.978084773,11864033.029448217,30.178677188780842,0.0013849605718074,0.042796146421671906,boot_1
mixture,0.010000000000000007,5932246.87517324,11864499.75034648,11864534.801709924,30.653417317900292,0.0013854071155035399,0.042243924844894976,boot_1
mixture,0.0025000000000000005,5932707.1829778915,11865420.365955783,11865455.417319227,12.956976277491266,0.001411423005185209,0.08917624564337448,boot_1
mixture,0.0022500000000000003,5933866.7939216085,11867739.587843217,11867774.63920666,12.159317541917973,0.00141487843516526,0.0944027748934645,boot_1
