model,w1,NLL,AIC,BIC,mean,phi1,phi2,bootstrap
mixture,0.005250000000000003,6454418.697589925,12908843.39517985,12908878.620813882,20.791684070690216,0.0013613232628761616,0.058738803679741734,boot_1
mixture,0.005000000000000003,6454426.37276472,12908858.74552944,12908893.971163472,20.163508787545563,0.0013624291403058419,0.060326454680832406,boot_1
mixture,0.005500000000000003,6454443.612887235,12908893.22577447,12908928.451408504,21.409496283874837,0.0013603224147026658,0.05726596181898714,boot_1
mixture,0.0047500000000000025,6454471.478925358,12908948.957850715,12908984.183484748,19.524463623424335,0.0013636424468698833,0.06204357285885966,boot_1
mixture,0.005750000000000003,6454497.06183172,12909000.12366344,12909035.349297473,22.017212674050977,0.0013594279762921921,0.05589601809312147,boot_1
mixture,0.004500000000000002,6454559.843503158,12909125.687006315,12909160.912640348,18.87403091918926,0.0013649647172701642,0.06390733186374957,boot_1
mixture,0.006000000000000004,6454575.61579758,12909157.23159516,12909192.457229193,22.615617366321118,0.0013586208269757783,0.05461726273540472,boot_1
mixture,0.006250000000000004,6454676.354221014,12909358.708442029,12909393.934076061,23.204649557273335,0.0013579174379010097,0.05342163682141756,boot_1
mixture,0.004250000000000002,6454698.549086491,12909403.098172981,12909438.323807014,18.21157512151131,0.0013663988177773346,0.06593842727864878,boot_1
mixture,0.006500000000000004,6454796.771107554,12909599.542215109,12909634.767849142,23.784904777135896,0.0013573027352729897,0.05230049739004712,boot_1
mixture,0.004000000000000002,6454896.2913842825,12909798.582768565,12909833.808402598,17.536252708907423,0.0013679534646871484,0.06816232961475166,boot_1
mixture,0.006750000000000004,6454934.701512993,12909875.403025987,12909910.62866002,24.356605521358446,0.0013567758372656476,0.05124712282852559,boot_1
mixture,0.0070000000000000045,6455088.26338945,12910182.5267789,12910217.752412932,24.920110905579946,0.0013563310003124943,0.05025525210353298,boot_1
mixture,0.0037500000000000016,6455163.862821024,12910333.725642048,12910368.95127608,16.847520849172717,0.001369607344244453,0.07060840610188603,boot_1
mixture,0.007250000000000005,6455255.811152962,12910517.622305924,12910552.847939957,25.475631156325804,0.001355970275854285,0.04931961955565824,boot_1
mixture,0.007500000000000005,6455435.898387623,12910877.796775246,12910913.022409279,26.02376286021429,0.0013556689201541482,0.048434861865035234,boot_1
mixture,0.0035000000000000014,6455514.814882774,12911035.629765548,12911070.85539958,16.143816612509866,0.0013713996018233964,0.07331691492789214,boot_1
mixture,0.007750000000000005,6455627.24754022,12911260.49508044,12911295.720714472,26.564444323034362,0.001355447788396248,0.047597286457365856,boot_1
mixture,0.008000000000000005,6455828.725315524,12911663.450631049,12911698.676265081,27.098206159452165,0.0013552791182495823,0.04680268969693733,boot_1
mixture,0.003250000000000001,6455966.379944905,12911938.75988981,12911973.985523842,15.423983326282016,0.0013733212391838726,0.07633568709509517,boot_1
mixture,0.008250000000000006,6456039.322301669,12912084.644603338,12912119.870237371,27.6251487280942,0.0013551749990484317,0.04604786062666396,boot_1
