model,w1,NLL,AIC,BIC,mean,phi1,phi2,bootstrap
mixture,0.005000000000000003,6456949.4800669635,12913904.960133927,12913940.18576796,20.18044719562308,0.001355638172849944,0.06033174310485428,boot_1
mixture,0.005250000000000003,6456951.952334524,12913909.904669048,12913945.130303081,20.80853286272876,0.0013545628310760488,0.05874712451723341,boot_1
mixture,0.0047500000000000025,6456983.846382607,12913973.692765214,12914008.918399246,19.541758099287993,0.001356807834109841,0.06204454736103505,boot_1
mixture,0.005500000000000003,6456986.436307605,12913978.87261521,12914014.098249244,21.42649395947257,0.0013535815962796077,0.057276308700221795,boot_1
mixture,0.005750000000000003,6457048.895144006,12914103.790288012,12914139.015922045,22.03468297654924,0.0013526951026121554,0.055907278476704944,boot_1
mixture,0.004500000000000002,6457060.874493156,12914127.748986311,12914162.974620344,18.89192395000102,0.0013580728514756195,0.0639025621645657,boot_1
mixture,0.006000000000000004,6457135.924279544,12914277.848559087,12914313.07419312,22.633476463162808,0.0013518978593280188,0.054629578268622137,boot_1
mixture,0.004250000000000002,6457187.656413702,12914381.312827405,12914416.538461437,18.23036666351095,0.0013594314001244582,0.0659259845978371,boot_1
mixture,0.006250000000000004,6457244.629662609,12914495.259325217,12914530.48495925,23.223266000510677,0.0013511897715358327,0.05343398964571689,boot_1
mixture,0.006500000000000004,6457372.532996946,12914751.065993892,12914786.291627925,23.804418889654432,0.001350566727183009,0.05231253394153611,boot_1
mixture,0.004000000000000002,6457372.916773548,12914751.833547097,12914787.05918113,17.55627459953374,0.0013608899500983204,0.06813973693629605,boot_1
mixture,0.006750000000000004,6457517.497375566,12915040.994751131,12915076.220385164,24.37714541457667,0.0013500268981927563,0.05125857665415753,boot_1
mixture,0.0037500000000000016,6457627.504691248,12915261.009382496,12915296.235016529,16.86894000848459,0.0013624375060933764,0.07057334151351477,boot_1
mixture,0.0070000000000000045,6457677.6684757015,12915361.336951403,12915396.562585436,24.941807025694732,0.0013495657434069836,0.05026587413480334,boot_1
mixture,0.007250000000000005,6457851.427696298,12915708.855392596,12915744.081026629,25.49831450945777,0.0013491970245104116,0.049329810340488105,boot_1
mixture,0.0035000000000000014,6457965.067979875,12915936.13595975,12915971.361593783,16.166924000522695,0.0013640907503169614,0.07326606659841972,boot_1
