model,w1,NLL,AIC,BIC,mean,phi1,phi2,bootstrap
mixture,0.005250000000000003,6456976.638814509,12913959.277629018,12913994.50326305,20.82560709780356,0.0013551241816646352,0.05868238766500995,boot_1
mixture,0.005000000000000003,6456987.194124709,12913980.388249418,12914015.61388345,20.19707231945759,0.0013561917675851908,0.06026549009905934,boot_1
mixture,0.005500000000000003,6456998.909461206,12914003.818922412,12914039.044556445,21.443732766345335,0.0013541659372645668,0.057213727319274925,boot_1
mixture,0.0047500000000000025,6457035.467574179,12914076.935148358,12914112.160782391,19.557821118140346,0.001357358838294488,0.061976994060154236,boot_1
mixture,0.005750000000000003,6457049.907235989,12914105.814471979,12914141.040106012,22.052122117483282,0.0013532872121564713,0.05584667397721528,boot_1
mixture,0.006000000000000004,6457126.169346539,12914258.338693079,12914293.564327111,22.650904825067606,0.0013525125926437797,0.05457125708658901,boot_1
mixture,0.004500000000000002,6457127.350014321,12914260.700028641,12914295.925662674,18.907063533381468,0.0013586357169219003,0.06383490035581416,boot_1
mixture,0.006250000000000004,6457224.747559165,12914455.49511833,12914490.720752362,23.24060780027305,0.0013518286394931759,0.053377942186016256,boot_1
mixture,0.004250000000000002,6457270.001924771,12914546.003849542,12914581.229483575,18.244441349169005,0.0013600096749574512,0.0658588179882578,boot_1
mixture,0.006500000000000004,6457343.113437907,12914692.226875814,12914727.452509847,23.821488748158096,0.0013512338678249808,0.05225902443845592,boot_1
mixture,0.004000000000000002,6457472.214593738,12914950.429187477,12914985.65482151,17.569057845485165,0.0013614982031556885,0.06807408763769891,boot_1
mixture,0.006750000000000004,6457479.083903936,12914964.167807871,12914999.393441904,24.393879914398077,0.001350724704999234,0.05120752693033692,boot_1
mixture,0.0070000000000000045,6457630.762268768,12915267.524537535,12915302.750171568,24.95819975925516,0.0013502873809588469,0.050217157258515305,boot_1
mixture,0.0037500000000000016,6457744.897971806,12915495.795943612,12915531.021577645,16.880043923554048,0.0013630943135982537,0.07051125348987569,boot_1
mixture,0.007250000000000005,6457796.491122963,12915598.982245926,12915634.207879959,25.514619253094384,0.0013499312593642208,0.04928272496115071,boot_1
