model,w1,NLL,AIC,BIC,mean,phi1,phi2,bootstrap
mixture,0.005250000000000003,7077274.896590648,14154555.793181296,14154591.200283995,21.819083654458257,0.0012524176807941795,0.05643269982904943,boot_1
mixture,0.005500000000000003,7077279.504422619,14154565.008845238,14154600.415947936,22.470603056286706,0.0012516027538972913,0.05501698008773401,boot_1
mixture,0.005000000000000003,7077304.415915236,14154614.831830472,14154650.23893317,21.15665109046554,0.001253317432336071,0.05795923345928994,boot_1
mixture,0.005750000000000003,7077314.072774043,14154634.145548087,14154669.552650785,23.11185960603802,0.0012508626103404194,0.05369961064641145,boot_1
mixture,0.0047500000000000025,7077373.024636079,14154752.049272157,14154787.456374856,20.483067897707162,0.0012542920478050674,0.059609832489302246,boot_1
mixture,0.006000000000000004,7077375.072292334,14154756.144584669,14154791.551687367,23.743259031495462,0.001250194964783746,0.05247041819572434,boot_1
mixture,0.006250000000000004,7077459.489155874,14154924.978311747,14154960.385414446,24.365212170777653,0.001249596474941935,0.05132052540697667,boot_1
mixture,0.004500000000000002,7077486.688187953,14154979.376375906,14155014.783478605,19.797553866241802,0.001255350013435139,0.061401737561237076,boot_1
mixture,0.006500000000000004,7077564.730499941,14155135.460999882,14155170.86810258,24.978088324774873,0.0012490640987284406,0.050242255009583,boot_1
mixture,0.004250000000000002,7077652.650586629,14155311.301173259,14155346.708275957,19.099513261577048,0.00125648950658865,0.06335466946930049,boot_1
mixture,0.006750000000000004,7077688.550314068,14155383.100628136,14155418.507730834,25.582237540634058,0.0012485945846905557,0.04922889359731643,boot_1
mixture,0.0070000000000000045,7077828.9908562265,14155663.981712453,14155699.388815152,26.178388467804723,0.0012481749808952545,0.04827371534357947,boot_1
mixture,0.004000000000000002,7077879.803428343,14155765.606856685,14155801.013959384,18.388197959430254,0.0012577214530063645,0.06549252024750422,boot_1
mixture,0.007250000000000005,7077984.335922784,14155974.671845568,14156010.078948267,26.76640531379967,0.0012478142129698593,0.04737251241778886,boot_1
mixture,0.007500000000000005,7078153.073305141,14156312.146610282,14156347.55371298,27.34677005229696,0.0012475075399348901,0.0465202777390739,boot_1
mixture,0.0037500000000000016,7078179.18684347,14156364.37368694,14156399.780789638,17.66268213095308,0.0012590451230005805,0.06784487144680357,boot_1
mixture,0.007750000000000005,7078333.864325587,14156673.728651173,14156709.135753872,27.91971347826402,0.0012472440983564645,0.04571313737666361,boot_1
mixture,0.008000000000000005,7078525.519323101,14157057.038646203,14157092.445748901,28.48742161668942,0.0012469771861835682,0.04494400900010816,boot_1
mixture,0.0035000000000000014,7078564.678607067,14157135.357214134,14157170.764316833,16.92184882299875,0.0012604602828807372,0.07044849651179065,boot_1
mixture,0.008250000000000006,7078726.975040743,14157459.950081486,14157495.357184185,29.04521728735073,0.0012468449028102669,0.04421826171195366,boot_1
mixture,0.008500000000000006,7078937.281802907,14157880.563605813,14157915.970708512,29.59832687365603,0.0012466892442826718,0.04352450887737082,boot_1
mixture,0.003250000000000001,7079053.957332574,14158113.914665148,14158149.321767846,16.16433471045141,0.0012619722968175383,0.07334976366262781,boot_1
mixture,0.008750000000000006,7079155.585013077,14158317.170026153,14158352.577128852,30.145134111363614,0.0012465770312696965,0.04286317285579345,boot_1
mixture,0.009000000000000006,7079381.115291365,14158768.23058273,14158803.63768543,30.685794487065927,0.0012465001812248713,0.04223207119431693,boot_1
mixture,0.009250000000000006,7079613.177865586,14159232.355731172,14159267.762833871,31.22119006036106,0.001246442502627988,0.041628029582404885,boot_1
mixture,0.003000000000000001,7079669.873273324,14159345.746546648,14159381.153649347,15.388295386553748,0.0012635977622806945,0.07660908582054138,boot_1
mixture,0.009500000000000007,7079851.143845046,14159708.287690092,14159743.69479279,31.750688437339477,0.0012464246764562839,0.041050378917308894,boot_1
mixture,0.009750000000000007,7080094.442867501,14160194.885735001,14160230.2928377,32.27541786858367,0.001246410357791304,0.04049612984792103,boot_1
mixture,0.010000000000000007,7080342.556509623,14160691.113019247,14160726.520121945,32.79474733940688,0.0012464331258168779,0.03996471153343235,boot_1
mixture,0.0027500000000000007,7080442.440392446,14160890.880784892,14160926.28788759,14.591480115140282,0.0012653528513387087,0.08030569210715095,boot_1
mixture,0.0025000000000000005,7081411.8023139825,14162829.604627965,14162865.011730663,13.770601687709958,0.0012672838844290182,0.08454909750961895,boot_1
mixture,0.0022500000000000003,7082632.7756405175,14165271.551281035,14165306.958383733,12.921786997210615,0.0012694372792291845,0.08948953698962565,boot_1
mixture,0.002,7084182.045556876,14168370.091113752,14168405.49821645,12.039075540642196,0.0012719441301564344,0.09535020217574429,boot_1
mixture,0.05,7118006.66013166,14236019.32026332,14236054.727366019,92.34541703351283,0.0012806036861451372,0.017823194566890698,boot_1
mixture,0.1,7145861.4765241025,14291728.953048205,14291764.360150903,146.88956592521683,0.001315166933699507,0.01270224963001795,boot_1
mixture,0.15000000000000002,7164714.695438518,14329435.390877036,14329470.797979735,192.4327760842687,0.0013457983102802067,0.01049709717245807,boot_1
mixture,0.2,7179103.649778044,14358213.299556088,14358248.706658786,232.00202925360844,0.0013747441052848342,0.009246373313700781,boot_1
mixture,0.25,7190788.035940387,14381582.071880775,14381617.478983473,267.2078394343495,0.0014019789185372436,0.008437539984401641,boot_1
mixture,0.3,7200635.996440626,14401277.992881251,14401313.39998395,299.14619297914135,0.0014273215881377452,0.007868501109963875,boot_1
mixture,0.35000000000000003,7209144.830373239,14418295.660746478,14418331.067849176,328.56167077704197,0.0014508084933549472,0.007444151050028575,boot_1
mixture,0.4,7216629.143136728,14433264.286273455,14433299.693376154,355.97837939854537,0.001472561303681655,0.0071138234992279645,boot_1
mixture,0.45,7223302.20071116,14446610.40142232,14446645.808525018,381.78664790187753,0.0014927032778065518,0.006847595084981812,boot_1
mixture,0.5,7229316.019882635,14458638.03976527,14458673.446867969,406.2515163914627,0.0015114335704379546,0.00662780509704174,boot_1
null,,7269133.923149207,14538269.846298413,14538281.64866598,607.1519463411864,0.0016470341666961475,,boot_1
sum,,7315905.467670046,14631812.935340092,14631824.737707658,873.4467544745145,0.0022897789587680655,,boot_1
mixture,0.005250000000000003,7077699.343625206,14155404.687250411,14155440.09435311,21.782753473660286,0.0012528609817447055,0.056544481861630747,boot_2
mixture,0.005000000000000003,7077714.240322419,14155434.480644839,14155469.887747537,21.120788286855237,0.0012537751296701405,0.058075628184381854,boot_2
