model,w1,NLL,AIC,BIC,mean,phi1,phi2,bootstrap
mixture,0.005250000000000003,5930384.344927569,11860774.689855138,11860809.741218582,20.64038351141318,0.001377499921125793,0.05910881545499697,boot_1
mixture,0.005000000000000003,5930399.085143857,11860804.170287713,11860839.221651157,20.018454728071493,0.001378673553731434,0.06070115487269855,boot_1
mixture,0.005500000000000003,5930402.922205285,11860811.84441057,11860846.895774014,21.251723944456025,0.0013764688814804954,0.05763215302353638,boot_1
mixture,0.005750000000000003,5930450.651028303,11860907.302056607,11860942.35342005,21.853005244669877,0.0013755530291534083,0.05625855303332441,boot_1
mixture,0.0047500000000000025,5930452.112574343,11860910.225148685,11860945.27651213,19.385547901034272,0.0013799796791950825,0.062423682578571116,boot_1
mixture,0.006000000000000004,5930524.0103910975,11861054.020782195,11861089.072145639,22.44447010900533,0.0013747729738587972,0.05497753205042485,boot_1
mixture,0.004500000000000002,5930549.4078431055,11861104.815686211,11861139.867049655,18.741218628792947,0.0013814197548719313,0.0642934164793714,boot_1
mixture,0.006250000000000004,5930620.001478035,11861246.00295607,11861281.054319514,23.026523855503513,0.001374121360946202,0.05377969701217432,boot_1
mixture,0.004250000000000002,5930698.23549018,11861402.47098036,11861437.522343803,18.084508989679396,0.0013830138722341061,0.06633243350392742,boot_1
mixture,0.006500000000000004,5930736.051830281,11861478.103660561,11861513.155024005,23.599439947911208,0.00137358075050519,0.0526572910263044,boot_1
mixture,0.006750000000000004,5930869.939992135,11861745.87998427,11861780.931347715,24.163554230137585,0.0013731594746805168,0.05160307657238212,boot_1
mixture,0.004000000000000002,5930907.50783124,11861821.01566248,11861856.067025924,17.415300915680223,0.0013847207605006226,0.06856372550937855,boot_1
mixture,0.0070000000000000045,5931019.735812181,11862045.471624361,11862080.522987805,24.719323447362868,0.0013728543708154272,0.05061043990328882,boot_1
mixture,0.007250000000000005,5931183.75249951,11862373.50499902,11862408.556362463,25.266763987885223,0.0013726197829165873,0.049675020925462596,boot_1
mixture,0.0037500000000000016,5931188.275656645,11862382.55131329,11862417.602676734,16.73226323929223,0.001386580926951326,0.07101984594840223,boot_1
mixture,0.007500000000000005,5931360.508614471,11862727.017228942,11862762.068592386,25.8063238877319,0.001372504405124856,0.04879101385368204,boot_1
mixture,0.007750000000000005,5931548.696521951,11863103.393043902,11863138.444407346,26.33828361961389,0.0013724779421414395,0.04795432890278986,boot_1
mixture,0.0035000000000000014,5931554.399602931,11863114.799205862,11863149.850569306,16.034322053200363,0.0013885997356963707,0.07373945143276112,boot_1
mixture,0.008000000000000005,5931747.1571185505,11863500.314237101,11863535.365600545,26.862763054131108,0.001372544839734907,0.04716134828348191,boot_1
mixture,0.008250000000000006,5931954.858872259,11863915.717744518,11863950.769107962,27.380393569073483,0.0013726755428665435,0.04640800995184763,boot_1
mixture,0.003250000000000001,5932023.483034807,11864052.966069615,11864088.017433058,15.320063636735462,0.0013907867265431154,0.07677195476926423,boot_1
mixture,0.008500000000000006,5932170.880457607,11864347.760915214,11864382.812278658,27.89132276367916,0.0013728737790540194,0.045691390433261155,boot_1
mixture,0.008750000000000006,5932394.3962781755,11864794.792556351,11864829.843919795,28.395491864633758,0.0013731522179297891,0.04500916518909584,boot_1
