model,w1,NLL,AIC,BIC,mean,phi1,phi2,bootstrap
mixture,0.005250000000000003,7074497.774137204,14149001.548274407,14149036.955377106,21.902683379454274,0.0012512203074968192,0.05617904676634214,boot_1
mixture,0.005500000000000003,7074513.758734832,14149033.517469663,14149068.924572362,22.55686215291191,0.0012503950062593059,0.05476848721824899,boot_1
mixture,0.005000000000000003,7074515.430721132,14149036.861442264,14149072.268544963,21.237426891379933,0.0012521329485659937,0.05770042400305078,boot_1
mixture,0.005750000000000003,7074559.28367104,14149124.56734208,14149159.974444779,23.20062441140798,0.0012496496018130402,0.053456213472692325,boot_1
mixture,0.0047500000000000025,7074571.611211644,14149149.222423287,14149184.629525986,20.560951837795464,0.0012531192391492738,0.059345594842363965,boot_1
mixture,0.006000000000000004,7074630.873989719,14149267.747979438,14149303.155082136,23.83435733766092,0.0012489805522523448,0.052232109612061595,boot_1
mixture,0.004500000000000002,7074672.185199395,14149350.37039879,14149385.777501488,19.87234080435489,0.0012541969684010082,0.06113217290753412,boot_1
mixture,0.006250000000000004,7074725.560816979,14149457.121633958,14149492.528736657,24.458501268397573,0.0012483833768660152,0.0510872224552184,boot_1
mixture,0.004250000000000002,7074824.2815267285,14149654.563053457,14149689.970156156,19.17107050733623,0.0012553646736612476,0.06307964195525659,boot_1
mixture,0.006500000000000004,7074840.788447338,14149687.576894676,14149722.983997375,25.073431216354766,0.0012478547639737233,0.050013864707717105,boot_1
mixture,0.006750000000000004,7074974.341637486,14149954.683274971,14149990.09037767,25.679497635105285,0.0012473913120277114,0.04900532744715862,boot_1
mixture,0.004000000000000002,7075036.654061369,14150079.308122737,14150114.715225436,18.456428449936947,0.0012566165343475028,0.06521193594703738,boot_1
mixture,0.0070000000000000045,7075124.288178339,14150254.576356677,14150289.983459376,26.277403519183522,0.001246989322954948,0.04805485949361193,boot_1
mixture,0.007250000000000005,7075288.933131525,14150583.86626305,14150619.273365749,26.867130405339203,0.0012466284399075328,0.047158285072219114,boot_1
mixture,0.0037500000000000016,7075320.178891179,14150646.357782358,14150681.764885057,17.727509350823198,0.0012579743800232922,0.06755828208901637,boot_1
mixture,0.007500000000000005,7075466.782058534,14150939.564117068,14150974.971219767,27.44908196919663,0.001246329319915396,0.046310530308797004,boot_1
mixture,0.007750000000000005,7075656.511204911,14151319.022409823,14151354.429512521,28.023668590689223,0.0012460762663776116,0.04550740114663641,boot_1
mixture,0.0035000000000000014,7075688.540068368,14151383.080136737,14151418.487239435,16.98314796311541,0.0012594213373118923,0.07015583027482909,boot_1
mixture,0.008000000000000005,7075856.943092684,14151719.886185369,14151755.293288067,28.590979614931033,0.0012458715456418166,0.044745611509588085,boot_1
mixture,0.008250000000000006,7076067.026455881,14152140.052911762,14152175.46001446,29.151817131697577,0.00124570085822378,0.04402096271292306,boot_1
mixture,0.003250000000000001,7076159.189205177,14152324.378410354,14152359.785513053,16.222136658124484,0.0012609671765738864,0.07305007430102053,boot_1
mixture,0.008500000000000006,7076285.819505891,14152577.639011782,14152613.04611448,29.705895057130903,0.001245569782804554,0.04333155368392394,boot_1
mixture,0.008750000000000006,7076512.475971827,14153030.951943655,14153066.359046353,30.253864222736937,0.0012454750112056657,0.04267399497872997,boot_1
mixture,0.009000000000000006,7076746.233340881,14153498.466681762,14153533.87378446,30.795796273791588,0.0012454074687586927,0.042046317928754254,boot_1
mixture,0.003000000000000001,7076754.713866543,14153515.427733086,14153550.834835785,15.442608948674334,0.0012626270921247578,0.07630134833101626,boot_1
mixture,0.009250000000000006,7076986.402836815,14153978.80567363,14154014.21277633,31.332180109279843,0.0012453641076196563,0.041445939821748844,boot_1
mixture,0.009500000000000007,7077232.360815669,14154470.721631339,14154506.128734037,31.862563012969463,0.0012453613598433862,0.040871898008674315,boot_1
mixture,0.009750000000000007,7077483.541632525,14154973.08326505,14155008.490367748,32.38782041631292,0.0012453786519918246,0.04032147041703123,boot_1
mixture,0.0027500000000000007,7077504.82942662,14155015.65885324,14155051.065955939,14.64246142675399,0.0012644086316441659,0.07998776574822235,boot_1
mixture,0.010000000000000007,7077739.431115481,14155484.862230962,14155520.26933366,32.90813590167737,0.0012454150244355484,0.03979310154987078,boot_1
mixture,0.0025000000000000005,7078449.349895527,14156904.699791053,14156940.106893752,13.818470853584543,0.0012663542143857753,0.08421772733788824,boot_1
mixture,0.0022500000000000003,7079642.747122699,14159291.494245399,14159326.901348097,12.966611415580529,0.0012685231014744494,0.0891413689245226,boot_1
mixture,0.002,7081161.38574758,14162328.77149516,14162364.178597858,12.081248044633048,0.0012710219683657337,0.09497786803036397,boot_1
mixture,0.05,7116067.91268995,14232141.8253799,14232177.2324826,92.42447740344974,0.0012811075765314416,0.017791678598256415,boot_1
mixture,0.1,7144258.620680611,14288523.241361221,14288558.64846392,146.8645950582972,0.0013162812446838022,0.01269519046847635,boot_1
mixture,0.15000000000000002,7163304.120576868,14326614.241153736,14326649.648256434,192.2936879747232,0.001347242394677531,0.010499640992905164,boot_1
mixture,0.2,7177823.519494455,14355653.03898891,14355688.44609161,231.76494181476846,0.0013763671772929955,0.009253381678475182,boot_1
mixture,0.25,7189603.827226328,14379213.654452655,14379249.061555354,266.8964520226068,0.0014036807050441065,0.00844658609065185,boot_1
mixture,0.3,7199526.005354451,14399058.010708902,14399093.4178116,298.780650508556,0.0014290491248785734,0.007878371593126385,boot_1
mixture,0.35000000000000003,7208094.403604422,14416194.807208844,14416230.214311542,328.1557853223552,0.0014525364218971723,0.007454301804679915,boot_1
mixture,0.4,7215627.86877264,14431261.73754528,14431297.144647978,355.5435252154485,0.0014742721351739302,0.0071239281258879674,boot_1
mixture,0.45,7222342.381686942,14444690.763373883,14444726.170476582,381.3270865457389,0.001494398465424843,0.0068576347267139395,boot_1
mixture,0.5,7228391.78224833,14456789.56449666,14456824.971599359,405.77644892113113,0.001513098762660632,0.006637571722174066,boot_1
null,,7268410.209091036,14536822.418182071,14536834.220549637,606.6119924278285,0.0016485002151008,,boot_1
sum,,7315327.817581296,14630657.635162592,14630669.437530158,872.9256178741565,0.0022911459568234665,,boot_1
mixture,0.005250000000000003,7075091.303575472,14150188.607150944,14150224.014253642,21.859207519098163,0.0012532082498715093,0.05629611046877914,boot_2
mixture,0.005500000000000003,7075104.326066522,14150214.652133044,14150250.059235742,22.511212226238595,0.001252411094802022,0.054885066324783946,boot_2
mixture,0.005000000000000003,7075112.163854103,14150230.327708205,14150265.734810904,21.19643506121982,0.001254087938920085,0.05781699139386412,boot_2
mixture,0.005750000000000003,7075147.070524449,14150300.141048899,14150335.548151597,23.152919320574306,0.001251688037192587,0.05357203593565072,boot_2
mixture,0.0047500000000000025,7075171.864538258,14150349.729076516,14150385.136179214,20.522280532218293,0.0012550388690453058,0.05946215315431705,boot_2
mixture,0.006000000000000004,7075216.014359507,14150438.028719014,14150473.435821712,23.784770790747068,0.001251036056356548,0.05234679543839505,boot_2
mixture,0.004500000000000002,7075276.368207169,14150558.736414338,14150594.143517036,19.836385593246945,0.0012560712947525111,0.06124726726117936,boot_2
mixture,0.006250000000000004,7075308.1511374125,14150622.302274825,14150657.709377524,24.407097707321515,0.0012504553387341672,0.05120068926919237,boot_2
mixture,0.006500000000000004,7075420.895810323,14150847.791620646,14150883.198723344,25.02052357462468,0.0012499323496326042,0.05012552285133372,boot_2
mixture,0.004250000000000002,7075432.918243764,14150871.836487528,14150907.243590226,19.13788172103459,0.0012571853708507944,0.06319287574785071,boot_2
mixture,0.006750000000000004,7075552.010383251,14151110.020766502,14151145.4278692,25.625139174403223,0.0012494746878484078,0.04911518767667754,boot_2
mixture,0.004000000000000002,7075650.408607014,14151306.817214029,14151342.224316727,18.426091937199086,0.0012583869395926788,0.06532252924621312,boot_2
mixture,0.0070000000000000045,7075699.545239312,14151405.090478623,14151440.497581322,26.221775013874684,0.0012490656399742593,0.04816276757246725,boot_2
mixture,0.007250000000000005,7075861.792276789,14151729.584553579,14151764.991656277,26.810265171881948,0.0012487145295903175,0.0472641441210514,boot_2
mixture,0.0037500000000000016,7075939.885622486,14151885.771244971,14151921.17834767,17.700081000047025,0.0012596767920484014,0.06766565331261126,boot_2
mixture,0.007500000000000005,7076037.247283523,14152080.494567046,14152115.901669744,27.391030617261272,0.0012484236596692073,0.04641438987209212,boot_2
mixture,0.007750000000000005,7076224.579407164,14152455.158814328,14152490.565917026,27.96459078045812,0.0012481598801966068,0.04560926043455277,boot_2
mixture,0.0035000000000000014,7076315.238290752,14152636.476581505,14152671.883684203,16.958710068197266,0.001261057602005354,0.07025887319760822,boot_2
mixture,0.008000000000000005,7076422.606178927,14152851.212357854,14152886.619460553,28.53131777795434,0.0012479434083779882,0.04484473052636332,boot_2
mixture,0.008250000000000006,7076630.272967604,14153266.545935208,14153301.953037906,29.09114004682563,0.001247767137616505,0.04411830890293331,boot_2
mixture,0.003250000000000001,7076794.163090348,14153594.326180696,14153629.733283395,16.200597227847744,0.0012625324754593074,0.07314841482455665,boot_2
mixture,0.008500000000000006,7076846.635901028,14153699.271802057,14153734.678904755,29.64461001794929,0.0012476311619928294,0.04342646584783772,boot_2
mixture,0.008750000000000006,7077070.847638496,14154147.695276992,14154183.10237969,30.19192659469266,0.0012475216665016593,0.04276681031379752,boot_2
mixture,0.009000000000000006,7077302.145282721,14154610.290565442,14154645.69766814,30.733268013657067,0.0012474464380903957,0.042136988399220546,boot_2
mixture,0.003000000000000001,7077399.537031639,14154805.074063279,14154840.481165977,15.423882154351611,0.001264118468334396,0.07639444656528299,boot_2
mixture,0.009250000000000006,7077539.840260049,14155085.680520099,14155121.087622797,31.26887767110835,0.0012474006451720216,0.04153485938636689,boot_2
