model,w1,NLL,AIC,BIC,mean,phi1,phi2,bootstrap
mixture,0.005250000000000003,6455852.363986454,12911710.727972908,12911745.95360694,20.753453187125476,0.0013608182078973798,0.058876693242050034,boot_1
mixture,0.005000000000000003,6455864.963208193,12911735.926416386,12911771.152050419,20.12698979811927,0.0013618929211333237,0.06046563078717957,boot_1
mixture,0.005500000000000003,6455872.500960464,12911751.001920927,12911786.22755496,21.369862274893265,0.0013598348238306015,0.05740175783707689,boot_1
mixture,0.0047500000000000025,6455915.209207133,12911836.418414267,12911871.6440483,19.489960367738774,0.0013630617683015646,0.062183076228674104,boot_1
mixture,0.005750000000000003,6455921.264776117,12911848.529552234,12911883.755186267,21.976569366063806,0.001358945087296204,0.05602877461410969,boot_1
mixture,0.006000000000000004,6455995.187913764,12911996.375827529,12912031.601461561,22.57394770256824,0.0013581425847418067,0.05474729128289544,boot_1
mixture,0.004500000000000002,6456009.022100748,12912024.044201495,12912059.269835528,18.841828505364685,0.001364325996323055,0.0640460783925116,boot_1
mixture,0.006250000000000004,6456091.321534458,12912188.643068915,12912223.868702948,23.16241862662641,0.0013574292445280465,0.053547968277447636,boot_1
mixture,0.004250000000000002,6456153.60649346,12912313.21298692,12912348.438620953,18.18208830034159,0.001365678935920573,0.06607461921633094,boot_1
mixture,0.006500000000000004,6456207.139586837,12912420.279173674,12912455.504807707,23.742327398541036,0.0013567926223137805,0.05242296632204089,boot_1
mixture,0.006750000000000004,6456340.463373493,12912686.926746987,12912722.15238102,24.313858743357084,0.0013562503132577815,0.05136552031373915,boot_1
mixture,0.004000000000000002,6456357.818425791,12912721.636851583,12912756.862485616,17.509735844512253,0.0013671356584710526,0.06829443941391408,boot_1
mixture,0.0070000000000000045,6456489.402032015,12912984.80406403,12913020.029698063,24.87711206965582,0.0013557862624383034,0.05037015121302794,boot_1
mixture,0.0037500000000000016,6456632.661416127,12913271.322832255,12913306.548466288,16.82422181596059,0.0013686824095693888,0.07073448600167079,boot_1
mixture,0.007250000000000005,6456652.304809791,12913310.609619582,12913345.835253615,25.433217093604334,0.0013553795598546055,0.04942949585082142,boot_1
mixture,0.007500000000000005,6456827.722901211,12913661.445802422,12913696.671436455,25.98163469076036,0.0013550500061944525,0.04854064185563792,boot_1
