model,w1,NLL,AIC,BIC,mean,phi1,phi2,bootstrap
mixture,0.005250000000000003,7075466.827145528,14150939.654291056,14150975.061393755,21.836982215693972,0.0012521664892553824,0.05637814330327359,boot_1
mixture,0.005000000000000003,7075476.477277849,14150958.954555698,14150994.361658396,21.17477124154197,0.0012530458321816083,0.05790103494891032,boot_1
mixture,0.005500000000000003,7075490.398815759,14150986.797631519,14151022.204734217,22.488414318295945,0.0012513666883751215,0.0549653411936782,boot_1
mixture,0.0047500000000000025,7075524.23655126,14151054.47310252,14151089.880205218,20.50151992868576,0.0012539918414966066,0.05954725598689956,boot_1
mixture,0.005750000000000003,7075543.093442831,14151092.186885662,14151127.59398836,23.129542743627223,0.001250642863262761,0.05365071095034337,boot_1
mixture,0.004500000000000002,7075615.987698433,14151237.975396866,14151273.382499564,19.81632296145141,0.0012550223106533908,0.061334273990050286,boot_1
mixture,0.006000000000000004,7075621.443130022,14151248.886260044,14151284.293362742,23.76084458291502,0.0012499897488736365,0.05242393392883833,boot_1
mixture,0.006250000000000004,7075722.489803873,14151450.979607746,14151486.386710444,24.38273164172668,0.0012494041574358467,0.05127617132376676,boot_1
mixture,0.004250000000000002,7075758.883491984,14151523.766983967,14151559.174086666,19.11865363854245,0.0012561348719995322,0.06328144966936045,boot_1
mixture,0.006500000000000004,7075843.691248087,14151693.382496174,14151728.789598873,24.995640360068574,0.0012488836628563556,0.05019960533700024,boot_1
mixture,0.004000000000000002,7075961.715239058,14151929.430478116,14151964.837580815,18.40780191416349,0.0012573216402666546,0.06541254887890414,boot_1
mixture,0.006750000000000004,7075982.847539598,14151971.695079196,14152007.102181895,25.59972879228689,0.0012484234185202207,0.04918805816104056,boot_1
mixture,0.0070000000000000045,7076138.042941579,14152282.085883157,14152317.492985856,26.195859053238575,0.001248013785162344,0.04823444762938027,boot_1
mixture,0.0037500000000000016,7076235.413192294,14152476.826384587,14152512.233487286,17.682734962437145,0.0012586089767798972,0.06775710465383711,boot_1
mixture,0.007250000000000005,7076307.59959666,14152621.19919332,14152656.606296018,26.783893489006395,0.0012476611395322724,0.047334621365105536,boot_1
mixture,0.007500000000000005,7076490.040363026,14152986.080726052,14153021.48782875,27.364312428151194,0.001247358393920855,0.04648362311532128,boot_1
mixture,0.0035000000000000014,7076593.736300668,14153193.472601335,14153228.879704034,16.942535169275082,0.0012599722983402336,0.0703509611166063,boot_1
mixture,0.007750000000000005,7076684.058680907,14153374.117361814,14153409.524464512,27.937633948145894,0.0012470957867665767,0.045676981537428815,boot_1
mixture,0.008000000000000005,7076888.49387777,14153782.98775554,14153818.39485824,28.503474041374467,0.0012468893326211285,0.044912265061830714,boot_1
mixture,0.003250000000000001,7077054.236510433,14154114.473020867,14154149.880123565,16.18569790242469,0.0012614268360550908,0.07324062453626709,boot_1
mixture,0.008250000000000006,7077102.311073702,14154210.622147404,14154246.029250102,29.06308806523851,0.0012467100406184071,0.04418446610180671,boot_1
mixture,0.008500000000000006,7077324.58419404,14154655.16838808,14154690.575490778,29.616124029340217,0.001246567401384557,0.043491803083211496,boot_1
mixture,0.008750000000000006,7077554.481990942,14155114.963981884,14155150.371084582,30.16294548791567,0.0012464675567050681,0.04283132632514944,boot_1
mixture,0.003000000000000001,7077639.633186776,14155285.266373552,14155320.67347625,15.41040028741234,0.0012629863834148734,0.07648592650166973,boot_1
mixture,0.009000000000000006,7077791.256263081,14155588.512526162,14155623.91962886,30.703896392021754,0.0012463868297321497,0.042200697473334464,boot_1
mixture,0.009250000000000006,7078034.231759498,14156074.463518996,14156109.870621694,31.239238705679703,0.0012463364867338097,0.041597587595759794,boot_1
mixture,0.009500000000000007,7078282.79768091,14156571.59536182,14156607.002464518,31.7689938380513,0.0012463155752048842,0.04102039304650285,boot_1
mixture,0.0027500000000000007,7078379.812430493,14156765.624860985,14156801.031963684,14.614491608645578,0.0012646583644855096,0.0801648470407267,boot_1
mixture,0.009750000000000007,7078536.400371382,14157078.800742764,14157114.207845462,32.293464694762385,0.0012463199205486602,0.040467203510404635,boot_1
mixture,0.010000000000000007,7078794.537002434,14157595.074004868,14157630.481107567,32.81304379592443,0.001246339534260004,0.03993618599135733,boot_1
mixture,0.0025000000000000005,7079314.807487888,14158635.614975777,14158671.022078475,13.794676322664156,0.001266487798759674,0.08438577005692352,boot_1
mixture,0.0022500000000000003,7080499.370714701,14161004.741429402,14161040.1485321,12.946875249298042,0.0012685332882008326,0.08929871358848762,boot_1
mixture,0.002,7082010.227340564,14164026.454681128,14164061.861783827,12.065376522234104,0.001270903785695159,0.09512287236302489,boot_1
mixture,0.05,7117066.452620683,14234138.905241366,14234174.312344065,92.33281219694906,0.0012809617196245298,0.01782376032238915,boot_1
mixture,0.1,7145159.571487192,14290325.142974384,14290360.550077083,146.81598845508213,0.001315761715449365,0.01270928214172498,boot_1
mixture,0.15000000000000002,7164141.9385139,14328289.8770278,14328325.284130499,192.29350654743578,0.0013465280396812002,0.010507330952438965,boot_1
mixture,0.2,7178616.163540838,14357238.327081677,14357273.734184375,231.81307439191897,0.0013755226335018882,0.009257781145123292,boot_1
mixture,0.25,7190361.971149478,14380729.942298956,14380765.349401655,266.9874142450705,0.0014027593701323746,0.008449061650872457,boot_1
mixture,0.3,7200256.635822215,14400519.27164443,14400554.678747129,298.91073846042127,0.0014280689143233852,0.007879613653144492,boot_1
mixture,0.35000000000000003,7208802.394650071,14417610.789300142,14417646.19640284,328.31717600482307,0.0014515222207969365,0.007454897721416589,boot_1
mixture,0.4,7216316.77989721,14432639.55979442,14432674.966897119,355.7378092873488,0.0014732236884633604,0.007123827136300198,boot_1
mixture,0.45,7223014.90526068,14446035.81052136,14446071.217624059,381.5503756678733,0.0014933240200126993,0.0068570678581590504,boot_1
mixture,0.5,7229050.012687801,14458106.025375603,14458141.432478301,406.0241040766882,0.001512009602584517,0.006636724108390461,boot_1
null,,7268983.119196737,14537968.238393474,14537980.04076104,607.0393652453761,0.0016473396244999405,,boot_1
sum,,7315804.318732658,14631610.637465317,14631622.439832883,873.4143614689103,0.0022898638816018497,,boot_1
mixture,0.005250000000000003,7075890.409317753,14151786.818635507,14151822.225738205,21.83680678021728,0.001252145640871947,0.056378926938256774,boot_2
mixture,0.005000000000000003,7075900.581662638,14151807.163325276,14151842.570427975,21.174658717985913,0.0012530247444752737,0.057901640357064625,boot_2
mixture,0.005500000000000003,7075913.496451813,14151832.992903626,14151868.400006324,22.488050875598265,0.0012513493388100273,0.05496663044880625,boot_2
mixture,0.0047500000000000025,7075948.904140822,14151903.808281643,14151939.215384342,20.501468260824858,0.0012539708291194748,0.05954766621223273,boot_2
mixture,0.005750000000000003,7075965.739966338,14151937.479932675,14151972.887035374,23.129055682866714,0.0012506271537605842,0.05365228825513253,boot_2
mixture,0.004500000000000002,7076041.260928876,14152088.521857752,14152123.92896045,19.816306400474897,0.001255001996207928,0.061334555897922756,boot_2
mixture,0.006000000000000004,7076043.667319622,14152093.334639244,14152128.741741942,23.760225509256532,0.001249975956202803,0.052425792087011786,boot_2
mixture,0.006250000000000004,7076144.315786326,14152294.631572653,14152330.038675351,24.38197662336765,0.0012493923337507321,0.051278294277685633,boot_2
mixture,0.004250000000000002,7076184.802994921,14152375.605989842,14152411.01309254,19.1186236257998,0.0012561168173466253,0.0632817659466326,boot_2
mixture,0.006500000000000004,7076265.138706295,14152536.27741259,14152571.684515288,24.99468930450947,0.0012488730907409137,0.05020212955968986,boot_2
mixture,0.004000000000000002,7076388.314455794,14152782.628911588,14152818.036014287,18.407681902339334,0.0012573102482532192,0.0654131882866526,boot_2
mixture,0.006750000000000004,7076403.932042859,14152813.864085717,14152849.271188416,25.598705584694848,0.001248415318621981,0.04919063618731418,boot_2
mixture,0.0070000000000000045,7076558.776336909,14153123.552673819,14153158.959776517,26.19473248126024,0.001248007806663541,0.048237150250254074,boot_2
mixture,0.0037500000000000016,7076662.709792175,14153331.41958435,14153366.82668705,17.68250953506557,0.0012585996489749179,0.06775824527062195,boot_2
mixture,0.007250000000000005,7076727.99043053,14153461.98086106,14153497.387963759,26.782676748634344,0.0012476552503466148,0.047337429532637545,boot_2
mixture,0.007500000000000005,7076910.094276062,14153826.188552124,14153861.595654823,27.363008269650898,0.0012473528907689902,0.04648652027211225,boot_2
mixture,0.0035000000000000014,7077021.718456078,14154049.436912157,14154084.844014855,16.942012336436186,0.0012599793309064548,0.07035348092462636,boot_2
mixture,0.007750000000000005,7077103.778788525,14154213.55757705,14154248.964679748,27.93611278596704,0.001247094797041693,0.045680190654146385,boot_2
mixture,0.008000000000000005,7077307.881182699,14154621.762365399,14154657.169468097,28.502069673584096,0.0012468827441092358,0.04491518979902518,boot_2
mixture,0.003250000000000001,7077482.841588051,14154971.683176102,14155007.0902788,16.18480089706727,0.0012614513431533907,0.07324518283832265,boot_2
mixture,0.008250000000000006,7077521.364706797,14155048.729413593,14155084.136516292,29.06164902021557,0.0012467034623744337,0.04418736779699662,boot_2
mixture,0.008500000000000006,7077743.301759442,14155492.603518885,14155528.010621583,29.61458304548121,0.0012465625205258298,0.04349479403917172,boot_2
mixture,0.008750000000000006,7077972.859826692,14155951.719653385,14155987.126756083,30.16148840612913,0.0012464573800819937,0.04283412922369531,boot_2
mixture,0.003000000000000001,7078068.714014084,14156143.428028168,14156178.835130867,15.408997028325171,0.0012630349710174942,0.07649362501226188,boot_2
mixture,0.009000000000000006,7078209.2896454455,14156424.579290891,14156459.98639359,30.702438998944878,0.0012463772860556834,0.04220341605175983,boot_2
mixture,0.009250000000000006,7078451.915134029,14156909.830268059,14156945.237370757,31.237986307220858,0.001246319862524105,0.04159994795988264,boot_2
mixture,0.009500000000000007,7078700.124759665,14157406.24951933,14157441.656622028,31.767598609132044,0.0012463024418252694,0.041022899886782704,boot_2
mixture,0.0027500000000000007,7078809.0838704165,14157624.167740833,14157659.574843531,14.612397826079372,0.0012647419392883147,0.08017741563578878,boot_2
mixture,0.009750000000000007,7078953.364396068,14157912.728792137,14157948.135894835,32.29225111050808,0.001246301369193623,0.04046940312670941,boot_2
mixture,0.010000000000000007,7079211.130774854,14158428.261549708,14158463.668652406,32.81182849625603,0.001246324631593882,0.03993829852088965,boot_2
mixture,0.0025000000000000005,7079743.760417206,14159493.520834412,14159528.92793711,13.791655180982591,0.0012666236117324019,0.08440583118867238,boot_2
mixture,0.0022500000000000003,7080927.130469248,14161860.260938495,14161895.668041194,12.942830624298084,0.0012687228243506749,0.08932893168599094,boot_2
mixture,0.002,7082435.313195447,14164876.626390895,14164912.033493593,12.059998884319818,0.0012711747214577337,0.09516860965548844,boot_2
mixture,0.05,7117402.537745317,14234811.075490635,14234846.482593333,92.41874206611345,0.0012802804866727975,0.017801996833627685,boot_2
mixture,0.1,7145440.829702057,14290887.659404114,14290923.066506812,147.00593370064982,0.0013148010513473279,0.012685204066187825,boot_2
mixture,0.15000000000000002,7164398.640152581,14328803.280305162,14328838.68740786,192.54654252554081,0.0013455234486517559,0.01048531396912437,boot_2
mixture,0.2,7178861.665504312,14357729.331008624,14357764.738111323,232.0953833730532,0.001374559137906236,0.009238495493688976,boot_2
mixture,0.25,7190602.732921188,14381211.465842376,14381246.872945074,267.27964591719274,0.0014018574114620596,0.008432194426113364,boot_2
mixture,0.3,7200495.96631418,14400997.93262836,14401033.339731058,299.2029243195916,0.0014272268290909755,0.0078647194565216,boot_2
mixture,0.35000000000000003,7209042.062002252,14418090.124004504,14418125.531107202,328.60807326516147,0.0014507248965597288,0.007441381229856669,boot_2
mixture,0.4,7216557.757062872,14433121.514125744,14433156.921228442,356.0169259770027,0.0014724805366832083,0.00711182956369432,boot_2
mixture,0.45,7223257.734979824,14446521.469959648,14446556.877062347,381.8227828858067,0.0014926138797965774,0.006846054123193767,boot_2
mixture,0.5,7229294.9954995215,14458595.990999043,14458631.398101741,406.2874449488874,0.0015113323440082956,0.006626595427005333,boot_2
null,,7269251.280186715,14538504.56037343,14538516.362740995,607.2395167611448,0.001646796646788957,,boot_2
sum,,7316140.77883106,14632283.55766212,14632295.360029686,873.7426144556182,0.0022890036114881405,,boot_2
mixture,0.005250000000000003,7075821.686899273,14151649.373798545,14151684.780901244,21.865719700423018,0.0012517229653025896,0.05629120049843214,boot_3
mixture,0.005500000000000003,7075834.644793562,14151675.289587123,14151710.696689822,22.518080934561016,0.0012509204962996426,0.054880112016932964,boot_3
mixture,0.005000000000000003,7075842.615992796,14151691.231985591,14151726.63908829,21.202285350517926,0.0012526137585634218,0.05781310089750351,boot_3
mixture,0.005750000000000003,7075877.359037973,14151760.718075946,14151796.125178644,23.160008186935755,0.0012501964113245678,0.053567394900634974,boot_3
mixture,0.0047500000000000025,7075902.34714343,14151810.69428686,14151846.101389559,20.527559886770646,0.0012535802312883613,0.0594590429520554,boot_3
mixture,0.006000000000000004,7075946.327637553,14151898.655275106,14151934.062377805,23.79193167605125,0.0012495472340239863,0.05234280821219384,boot_3
mixture,0.004500000000000002,7076006.784310852,14152019.568621704,14152054.975724403,19.84068252202964,0.0012546365312037203,0.06124651371224731,boot_3
mixture,0.006250000000000004,7076038.557479617,14152083.114959234,14152118.522061933,24.41428481816638,0.0012489689090716708,0.05119742191998663,boot_3
mixture,0.006500000000000004,7076151.471338427,14152308.942676853,14152344.349779552,25.027442954587798,0.0012484582122818516,0.05012355267325254,boot_3
mixture,0.004250000000000002,7076163.091837784,14152332.183675569,14152367.590778267,19.141086513072935,0.001255783695399958,0.06319515579661872,boot_3
mixture,0.006750000000000004,7076282.835008302,14152571.670016604,14152607.077119302,25.63177860932471,0.0012480112260811495,0.049114448045277315,boot_3
mixture,0.004000000000000002,7076380.058730443,14152766.117460886,14152801.524563584,18.428022997153516,0.0012570189635737659,0.06532907694451545,boot_3
mixture,0.0070000000000000045,7076430.699671701,14152867.399343401,14152902.8064461,26.228035864961218,0.0012476147029996066,0.048163367105943516,boot_3
mixture,0.007250000000000005,7076593.3559082905,14153192.711816581,14153228.11891928,26.816051794844945,0.0012472781681825396,0.04726616830547367,boot_3
mixture,0.0037500000000000016,7076668.593564716,14153343.187129432,14153378.59423213,17.700548386474015,0.0012583583467824578,0.06767784247271418,boot_3
mixture,0.007500000000000005,7076769.296720332,14153544.593440663,14153580.000543362,27.396387815053334,0.0012469916210587702,0.04641773685955787,boot_3
mixture,0.007750000000000005,7076957.187469885,14153920.37493977,14153955.782042468,27.969393842931662,0.0012467504177266834,0.045613907539446774,boot_3
mixture,0.0035000000000000014,7077042.406538604,14154090.813077208,14154126.220179906,16.95759932013823,0.0012597947529199862,0.07027816266941772,boot_3
mixture,0.008000000000000005,7077155.841291164,14154317.682582328,14154353.089685027,28.535327213965285,0.0012465527038166885,0.04485110197792873,boot_3
mixture,0.008250000000000006,7077364.198806169,14154734.397612339,14154769.804715037,29.094242721880853,0.0012464027270553885,0.04412642607830684,boot_3
mixture,0.003250000000000001,7077518.963564515,14155043.92712903,14155079.334231729,16.197796662945247,0.0012613341660173611,0.07317658762776522,boot_3
mixture,0.008500000000000006,7077581.31128649,14155168.62257298,14155204.02967568,29.647155468977697,0.001246273930353495,0.043435738343503554,boot_3
mixture,0.008750000000000006,7077806.326465945,14155618.65293189,14155654.060034588,30.193689090088007,0.0012461839838506046,0.04277745279403115,boot_3
mixture,0.009000000000000006,7078038.476671849,14156082.953343699,14156118.360446397,30.73416125375436,0.0012461271425736242,0.04214907677122669,boot_3
mixture,0.003000000000000001,7078120.845787661,14156247.691575322,14156283.09867802,15.419327131420399,0.0012629935796012882,0.07643350300132604,boot_3
mixture,0.009250000000000006,7078277.068708445,14156560.13741689,14156595.544519588,31.268994711943783,0.0012460983732300868,0.04154815402391367,boot_3
mixture,0.009500000000000007,7078521.475227818,14157048.950455636,14157084.357558334,31.798309154105628,0.0012460894798753872,0.04097299622393179,boot_3
mixture,0.009750000000000007,7078771.127227419,14157548.254454838,14157583.661557537,32.32238251342234,0.0012461120147586042,0.04042159152345481,boot_3
mixture,0.0027500000000000007,7078877.727128886,14157761.454257771,14157796.86136047,14.620019042812242,0.0012647856183927685,0.08012783480068839,boot_3
mixture,0.010000000000000007,7079025.5077905385,14158057.015581077,14158092.422683775,32.8412024413886,0.001246162887883004,0.039892701836522444,boot_3
mixture,0.0025000000000000005,7079829.321079808,14159664.642159617,14159700.049262315,13.796687265488037,0.001266751144314517,0.08436848832921255,boot_3
mixture,0.0022500000000000003,7081029.897991776,14162065.795983551,14162101.20308625,12.945266112939128,0.0012689544700028883,0.08930686979830622,boot_3
mixture,0.002,7082555.444310063,14165116.888620125,14165152.295722824,12.060116647431467,0.001271506189090306,0.095163818931725,boot_3
mixture,0.05,7117170.68520777,14234347.37041554,14234382.777518239,92.2986813239165,0.0012815102202778888,0.017829589011747526,boot_3
mixture,0.1,7145220.833534453,14290447.667068906,14290483.074171605,146.75872198455806,0.0013163008468749448,0.01271397488617375,boot_3
mixture,0.15000000000000002,7164173.3224353,14328352.6448706,14328388.051973298,192.22652243509367,0.001347027998093282,0.01051066207204667,boot_3
mixture,0.2,7178624.585736514,14357255.171473028,14357290.578575727,231.7391017988971,0.0013759949075005098,0.009260360356872794,boot_3
mixture,0.25,7190351.858663629,14380709.717327258,14380745.124429956,266.9091948053054,0.0014031987810739495,0.00845119521217144,boot_3
mixture,0.3,7200231.038280863,14400468.076561727,14400503.483664425,298.82781415972363,0.001428488466035155,0.007881496701697207,boot_3
mixture,0.35000000000000003,7208763.527380164,14417533.054760328,14417568.461863026,328.2322780841994,0.0014519197260871599,0.007456512548922096,boot_3
mixture,0.4,7216266.322302509,14432538.644605018,14432574.051707717,355.64962725776456,0.0014736055054884016,0.007125335698759456,boot_3
mixture,0.45,7222954.174866187,14445914.349732375,14445949.756835073,381.4598218871865,0.0014936915201412783,0.006858471319950098,boot_3
mixture,0.5,7228980.071886948,14457966.143773897,14458001.550876595,405.9315017159461,0.0015123647495943618,0.006638041152860697,boot_3
null,,7268853.407422004,14537708.814844009,14537720.617211575,606.9427352382312,0.0016476018937890242,,boot_3
sum,,7315623.926992601,14631249.853985202,14631261.656352768,873.3096027191968,0.0022901385645739637,,boot_3
mixture,0.005250000000000003,7076347.986264444,14152701.972528888,14152737.379631586,21.844174905507693,0.0012513034012165193,0.056364404603247736,boot_4
mixture,0.005500000000000003,7076363.580725168,14152733.161450336,14152768.568553034,22.497577300826578,0.0012504610173801804,0.0549471815532214,boot_4
mixture,0.005000000000000003,7076365.747680111,14152737.495360222,14152772.90246292,21.17991182484941,0.00125222997842025,0.05789247518353974,boot_4
mixture,0.005750000000000003,7076408.453695381,14152822.907390762,14152858.31449346,23.140605182091665,0.001249698517074273,0.05362875177975119,boot_4
mixture,0.0047500000000000025,7076421.721164414,14152849.442328827,14152884.849431526,20.504548463977407,0.0012532278936316678,0.0595446927011937,boot_4
mixture,0.006000000000000004,7076479.151461626,14152964.302923253,14152999.710025951,23.77374837344607,0.0012490099790482094,0.05239867955266595,boot_4
mixture,0.004500000000000002,7076521.745488074,14153049.490976147,14153084.898078846,19.81715142756591,0.0012543159172603384,0.0613387743588194,boot_4
mixture,0.006250000000000004,7076572.724635909,14153151.449271819,14153186.856374517,24.397415096873672,0.0012483920220015623,0.05124806798565726,boot_4
mixture,0.004250000000000002,7076672.91243818,14153351.82487636,14153387.231979059,19.11721414174245,0.0012554920089509244,0.06329420859302563,boot_4
mixture,0.006500000000000004,7076686.635561997,14153379.271123994,14153414.678226693,25.012046030127657,0.001247842064552131,0.050169030764885894,boot_4
mixture,0.006750000000000004,7076818.685800725,14153643.37160145,14153678.778704148,25.617793527210168,0.0012473546254837399,0.04915536101195031,boot_4
mixture,0.004000000000000002,7076883.929614648,14153773.859229296,14153809.266331995,18.404016549566904,0.0012567496842337848,0.06543503847814633,boot_4
mixture,0.0070000000000000045,7076966.958822594,14153939.917645188,14153975.324747887,26.21557009404559,0.0012469192009755404,0.048199826254954475,boot_4
mixture,0.007250000000000005,7077129.774318107,14154265.548636215,14154300.955738913,26.80518089404881,0.0012465433231291215,0.047298365400144524,boot_4
mixture,0.0037500000000000016,7077165.613070343,14154337.226140685,14154372.633243384,17.676585799296223,0.0012581103366982567,0.06779090062602211,boot_4
mixture,0.007500000000000005,7077305.651505801,14154617.303011602,14154652.7101143,27.38715036165315,0.0012462187793885187,0.04644590455344839,boot_4
mixture,0.007750000000000005,7077493.279356309,14154992.558712618,14155027.965815317,27.961975668230615,0.0012459356617435498,0.045637998962889545,boot_4
mixture,0.0035000000000000014,7077531.566147763,14155069.132295527,14155104.539398225,16.933866734058046,0.001259565623114068,0.0703985007023781,boot_4
mixture,0.008000000000000005,7077691.492172402,14155388.984344805,14155424.391447503,28.529296012358706,0.0012457100542578067,0.044872145451399524,boot_4
mixture,0.008250000000000006,7077899.249709603,14155804.499419207,14155839.906521905,29.090404605528782,0.001245509551655849,0.04414328728342196,boot_4
mixture,0.003250000000000001,7077999.128611464,14156004.257222928,14156039.664325627,16.174520275717764,0.0012611164611860026,0.07330424664292759,boot_4
mixture,0.008500000000000006,7078115.620310502,14156237.240621004,14156272.647723703,29.644767709548027,0.0012453542587062038,0.04344987046245509,boot_4
mixture,0.008750000000000006,7078339.767119031,14156685.534238063,14156720.941340761,30.193044319754485,0.0012452377451554967,0.04278849558451297,boot_4
mixture,0.009000000000000006,7078570.9363056915,14157147.872611383,14157183.279714081,30.735333340447916,0.0012451420673318487,0.04215722030987322,boot_4
mixture,0.003000000000000001,7078590.728840617,14157187.457681235,14157222.864783933,15.396695051865768,0.0012627826030473463,0.07656868333827238,boot_4
mixture,0.009250000000000006,7078808.447081562,14157622.894163124,14157658.301265823,31.272057233323984,0.0012450774302856234,0.04155342422643796,boot_4
mixture,0.009500000000000007,7079051.68323925,14158109.3664785,14158144.7735812,31.803191209594015,0.001245041445902101,0.04097559879675796,boot_4
