model,w1,NLL,AIC,BIC,mean,phi1,phi2,bootstrap
mixture,0.005250000000000003,7075617.523805229,14151241.047610458,14151276.454713156,21.844787616821996,0.0012525381786198354,0.05634924224035038,boot_1
mixture,0.005500000000000003,7075633.826486345,14151273.65297269,14151309.06007539,22.496629183444618,0.0012517352418246438,0.05493646912493909,boot_1
mixture,0.005000000000000003,7075634.844079966,14151275.688159931,14151311.09526263,21.182006591899842,0.0012534293285755473,0.05787255681722535,boot_1
mixture,0.005750000000000003,7075679.6328059025,14151365.265611805,14151400.672714503,23.138080316216232,0.001251002695357454,0.05362218094498856,boot_1
mixture,0.0047500000000000025,7075690.692640636,14151387.385281272,14151422.79238397,20.50799416021575,0.0012543967482115802,0.05951984599938572,boot_1
mixture,0.006000000000000004,7075751.453269263,14151508.906538526,14151544.313641224,23.76965716159298,0.001250345796513772,0.052395804339247155,boot_1
mixture,0.004500000000000002,7075790.965519757,14151587.931039514,14151623.338142212,19.82196376845431,0.0012554492340528945,0.06130836128255026,boot_1
mixture,0.006250000000000004,7075846.308069194,14151698.616138387,14151734.023241086,24.39174134299996,0.0012497584617209897,0.05124859629582543,boot_1
mixture,0.004250000000000002,7075942.820883971,14151891.641767941,14151927.04887064,19.123301381928922,0.0012565854296065888,0.06325788811799947,boot_1
mixture,0.006500000000000004,7075961.633706211,14151929.267412422,14151964.67451512,25.004709918533322,0.0012492374459165678,0.05017287609322104,boot_1
mixture,0.006750000000000004,7076095.209800367,14152196.419600734,14152231.826703433,25.608916378132207,0.0012487794355428852,0.04916193712363992,boot_1
mixture,0.004000000000000002,7076155.042561696,14152316.085123392,14152351.49222609,18.411254676264576,0.0012578171166426995,0.06539233839686812,boot_1
mixture,0.0070000000000000045,7076245.101200835,14152496.20240167,14152531.609504368,26.205097254366557,0.0012483713349729067,0.0482090523576323,boot_1
mixture,0.007250000000000005,7076409.6117916815,14152825.223583363,14152860.630686061,26.793107102328246,0.001248022272364505,0.047310044728740515,boot_1
mixture,0.0037500000000000016,7076438.5333292885,14152883.066658577,14152918.473761275,17.684875958325318,0.0012591435731311323,0.06774141240756805,boot_1
mixture,0.007500000000000005,7076587.247365219,14153180.494730437,14153215.901833136,27.373450008793586,0.0012477267438064836,0.04645987784857875,boot_1
mixture,0.007750000000000005,7076776.685479615,14153559.37095923,14153594.778061928,27.94633838690032,0.0012474750508790194,0.04565471702761533,boot_1
mixture,0.0035000000000000014,7076806.993044067,14153619.986088134,14153655.393190833,16.943026567343605,0.001260567894481092,0.07034200304289531,boot_1
mixture,0.008000000000000005,7076976.750782582,14153959.501565164,14153994.908667862,28.512447441656118,0.0012472661261059123,0.04489008853285293,boot_1
mixture,0.008250000000000006,7077186.394717244,14154378.789434489,14154414.196537187,29.071680172504504,0.001247097311631546,0.04416351721215976,boot_1
mixture,0.003250000000000001,7077277.865888473,14154561.731776945,14154597.138879644,16.184333758311496,0.0012620940135418942,0.07324063617876578,boot_1
