model,w1,NLL,AIC,BIC,mean,phi1,phi2,bootstrap
mixture,0.005250000000000003,6456188.3301574,12912382.6603148,12912417.885948833,20.840215907627147,0.001356976827501118,0.05861358512611744,boot_1
mixture,0.005500000000000003,6456200.542718345,12912407.08543669,12912442.311070723,21.460626790700935,0.0013559368752983098,0.05714075334994457,boot_1
mixture,0.005000000000000003,6456209.297580308,12912424.595160617,12912459.82079465,20.20960296508051,0.0013581143205085523,0.0602007701155514,boot_1
mixture,0.005750000000000003,6456241.827288704,12912489.654577408,12912524.88021144,22.07101941759111,0.0013550034634640582,0.055770617236849875,boot_1
mixture,0.0047500000000000025,6456268.345294207,12912542.690588415,12912577.916222448,19.568075782715585,0.0013593625827390404,0.061917565096466384,boot_1
mixture,0.006000000000000004,6456308.711242783,12912623.422485566,12912658.648119599,22.67183183487888,0.0013541699946634303,0.054492406950409016,boot_1
mixture,0.004500000000000002,6456371.371058856,12912748.742117712,12912783.967751745,18.915164208066514,0.001360723904192482,0.06378098154797918,boot_1
mixture,0.006250000000000004,6456398.235960102,12912802.471920203,12912837.697554236,23.263420215186073,0.0013534334481959474,0.05329694148149123,boot_1
mixture,0.006500000000000004,6456507.862283164,12913021.724566327,12913056.95020036,23.846289457664206,0.0013527812696270906,0.052175857380068004,boot_1
mixture,0.004250000000000002,6456525.540650217,12913057.081300434,12913092.306934467,18.25033235516332,0.0013621882788640918,0.06581142115040993,boot_1
mixture,0.006750000000000004,6456635.396163907,12913276.792327814,12913312.017961847,24.420526916645517,0.0013522283968942334,0.051122648109058005,boot_1
mixture,0.004000000000000002,6456739.648698052,12913485.297396105,12913520.523030138,17.572750363146525,0.0013637696053240024,0.06803416420769255,boot_1
mixture,0.0070000000000000045,6456778.92991919,12913563.85983838,12913599.085472412,24.986599850915077,0.0013517536288934402,0.050130902230185764,boot_1
mixture,0.007250000000000005,6456936.795160889,12913879.590321777,12913914.81595581,25.544789988263922,0.0013513560329099282,0.04919521393561087,boot_1
mixture,0.0037500000000000016,6457024.606033281,12914055.212066563,12914090.437700596,16.881502543127645,0.00136547128864881,0.0704800880622947,boot_1
mixture,0.007500000000000005,6457107.525061619,12914221.050123237,12914256.27575727,26.09530454453139,0.0013510336889427442,0.04831094331231422,boot_1
mixture,0.007750000000000005,6457289.82374352,12914585.64748704,12914620.873121073,26.63861052292392,0.001350778415300726,0.047473400762675755,boot_1
mixture,0.0035000000000000014,6457394.1069456255,12914794.213891251,12914829.439525284,16.17549187528244,0.0013673012737183982,0.07318754392521541,boot_1
