model,w1,NLL,AIC,BIC,mean,phi1,phi2,bootstrap
mixture,0.005250000000000003,7076174.076199805,14152354.15239961,14152389.55950231,21.871432772387234,0.0012517528837039816,0.056272688710233644,boot_1
mixture,0.005500000000000003,7076182.456986497,14152370.913972994,14152406.321075693,22.52475534114471,0.0012509204041075584,0.05485990711051413,boot_1
mixture,0.005000000000000003,7076199.6628372045,14152405.325674409,14152440.732777108,21.207144403023317,0.0012526500176517862,0.05779639531498849,boot_1
mixture,0.005750000000000003,7076220.664448745,14152447.32889749,14152482.736000188,23.1677247304451,0.0012501756824733192,0.05354535365054694,boot_1
mixture,0.0047500000000000025,7076264.148103875,14152534.29620775,14152569.703310449,20.53164751675831,0.0012536331068895635,0.0594439587776042,boot_1
mixture,0.006000000000000004,7076285.190632463,14152576.381264927,14152611.788367625,23.800758155235513,0.0012495050497591028,0.052318937439585954,boot_1
mixture,0.006250000000000004,7076373.039345237,14152752.078690475,14152787.485793173,24.42427076637176,0.0012489049697737942,0.05117177097775822,boot_1
mixture,0.004500000000000002,7076373.460401457,14152752.920802914,14152788.327905612,19.84414204581163,0.001254702158043614,0.06123277409354247,boot_1
mixture,0.006500000000000004,7076481.632180954,14152969.264361909,14153004.671464607,25.03863474695249,0.001248372251020408,0.05009617234256361,boot_1
mixture,0.004250000000000002,7076534.800045021,14153075.600090042,14153111.00719274,19.14406326944711,0.0012558531327638343,0.06318246905600283,boot_1
mixture,0.006750000000000004,7076608.734946902,14153223.469893804,14153258.876996502,25.64419880354467,0.0012479036122966074,0.049085433980673006,boot_1
mixture,0.0070000000000000045,7076752.3995315535,14153510.799063107,14153546.206165805,26.241704877399677,0.0012474857804299897,0.04813280939125882,boot_1
mixture,0.004000000000000002,7076757.0076694675,14153520.015338935,14153555.422441633,18.430662197672813,0.0012570989694881726,0.06531690235488972,boot_1
mixture,0.007250000000000005,7076910.917559017,14153827.835118035,14153863.242220733,26.830984484960954,0.0012471284879697522,0.0472341553458626,boot_1
mixture,0.0037500000000000016,7077051.065034528,14154108.130069057,14154143.537171755,17.70303378071725,0.001258437120105603,0.06766556039611245,boot_1
mixture,0.007500000000000005,7077082.783180512,14154171.566361023,14154206.973463722,27.41259999902811,0.0012468211980515703,0.04638435073020768,boot_1
mixture,0.007750000000000005,7077266.662843063,14154539.325686125,14154574.732788824,27.986714065621687,0.0012465650791532682,0.04557955298315754,boot_1
mixture,0.0035000000000000014,7077430.784711559,14154867.569423119,14154902.976525817,16.960109662589268,0.0012598662830006011,0.07026494117707337,boot_1
mixture,0.008000000000000005,7077461.370641473,14154928.741282945,14154964.148385644,28.55410172609013,0.001246343232590349,0.044815246142897225,boot_1
mixture,0.008250000000000006,7077665.847917897,14155337.695835793,14155373.102938492,29.114446390571203,0.0012461691268962818,0.04408922686755818,boot_1
mixture,0.008500000000000006,7077879.146445081,14155764.292890161,14155799.69999286,29.668474610151783,0.0012460279659361666,0.04339776654445364,boot_1
mixture,0.003250000000000001,7077913.775378966,14155833.550757932,14155868.95786063,16.200527848609955,0.001261390776530018,0.0731612969099104,boot_1
mixture,0.008750000000000006,7078100.414229317,14156206.828458633,14156242.235561332,30.216232940309965,0.001245922435218185,0.04273859178374165,boot_1
mixture,0.009000000000000006,7078328.883642654,14156663.767285308,14156699.174388006,30.758005114503554,0.0012458475672980215,0.04210927547839581,boot_1
mixture,0.003000000000000001,7078522.817590269,14157051.635180539,14157087.042283237,15.422469223370456,0.0012630265302155655,0.07641473290896199,boot_1
mixture,0.009250000000000006,7078563.861303433,14157133.722606866,14157169.129709564,31.29406922264207,0.0012458026939575742,0.041507574453210294,boot_1
mixture,0.009500000000000007,7078804.719474061,14157615.438948123,14157650.846050821,31.824551225005926,0.0012457849678963887,0.0409317189515834,boot_1
mixture,0.009750000000000007,7079050.888664125,14158107.77732825,14158143.18443095,32.349878159389476,0.0012457875545477625,0.04037962990101624,boot_1
mixture,0.0027500000000000007,7079287.866321679,14158581.732643358,14158617.139746057,14.62376389498157,0.0012647848944192033,0.0801037400478529,boot_1
mixture,0.010000000000000007,7079301.851219183,14158609.702438366,14158645.109541064,32.87007366588318,0.0012458152364192112,0.039849936867191176,boot_1
mixture,0.0025000000000000005,7080249.038136338,14160504.076272676,14160539.483375374,13.801237011901941,0.0012667042460906598,0.08433655537660376,boot_1
mixture,0.0022500000000000003,7081461.197209976,14162928.394419951,14162963.80152265,12.950832609319022,0.0012688458358148973,0.08926360735461482,boot_1
mixture,0.002,7083001.238203893,14166008.476407787,14166043.883510485,12.066914959463661,0.0012713162508234458,0.09510429872517182,boot_1
mixture,0.05,7117242.0834313035,14234490.166862607,14234525.573965305,92.45101530558912,0.0012806275112003376,0.017787711919361803,boot_1
mixture,0.1,7145242.460789895,14290490.92157979,14290526.328682488,146.99348031048345,0.0013153931155223376,0.012681311086710442,boot_1
mixture,0.15000000000000002,7164183.116673697,14328372.233347394,14328407.640450092,192.4992676373456,0.0013462015306672497,0.010484165784418143,boot_1
mixture,0.2,7178633.7809216175,14357273.561843235,14357308.968945934,232.02445369383776,0.0013752642571419906,0.009238103857895946,boot_1
mixture,0.25,7190364.493589288,14380734.987178575,14380770.394281274,267.1936685592076,0.0014025569543767026,0.008431912930803639,boot_1
mixture,0.3,7200248.598120606,14400503.196241211,14400538.60334391,299.10389224675566,0.001427923201940026,0.007864412170740735,boot_1
mixture,0.35000000000000003,7208786.4747283645,14417578.949456729,14417614.356559427,328.49581201846763,0.0014514198540260138,0.007441103828444881,boot_1
mixture,0.4,7216294.682771337,14432595.365542674,14432630.772645373,355.8992491013315,0.0014731594453775377,0.007111196228830415,boot_1
mixture,0.45,7222987.783317033,14445981.566634066,14446016.973736765,381.6950748224965,0.0014932887781035269,0.0068453256797349265,boot_1
mixture,0.5,7229018.683162521,14458043.366325041,14458078.77342774,406.1505533523906,0.001512001942957823,0.0066257506592431285,boot_1
null,,7268928.487752072,14537858.975504143,14537870.77787171,606.9985315374805,0.0016474504435242652,,boot_1
sum,,7315795.440460284,14631592.880920568,14631604.683288135,873.4682945316523,0.0022897224919564895,,boot_1
mixture,0.005250000000000003,7075472.804692182,14150951.609384364,14150987.016487062,21.8819306379082,0.0012509307368665436,0.056248056168542684,boot_2
mixture,0.005500000000000003,7075487.834115597,14150981.668231195,14151017.075333893,22.53527904005549,0.001250110937639485,0.05483668522283504,boot_2
mixture,0.005000000000000003,7075491.466265159,14150988.932530317,14151024.339633016,21.21768210393614,0.001251834255247904,0.0577697627632837,boot_2
mixture,0.005750000000000003,7075532.431372752,14151070.862745505,14151106.269848203,23.178225834888615,0.0012493703091604918,0.05352363027764153,boot_2
mixture,0.0047500000000000025,7075548.730168678,14151103.460337356,14151138.867440054,20.542279030020925,0.0012528082443259982,0.05941508350846179,boot_2
mixture,0.006000000000000004,7075603.104374917,14151212.208749834,14151247.615852533,23.81125088407489,0.0012487032189462636,0.05229854176291311,boot_2
mixture,0.004500000000000002,7075650.502246154,14151307.004492307,14151342.411595006,19.854819294127925,0.001253871294159457,0.06120152632357955,boot_2
mixture,0.006250000000000004,7075696.871325579,14151399.742651157,14151435.149753856,24.434772767858384,0.0012481060774332813,0.05115254578732822,boot_2
mixture,0.004250000000000002,7075803.956813178,14151613.913626356,14151649.320729055,19.154777216340786,0.0012550213663778636,0.06314852614216818,boot_2
mixture,0.006500000000000004,7075811.167007342,14151628.334014684,14151663.741117382,25.049164225678307,0.0012475757204614716,0.05007797842963756,boot_2
mixture,0.006750000000000004,7075943.769396378,14151893.538792755,14151928.945895454,25.654765719901995,0.0012471091319271798,0.04906816620228236,boot_2
mixture,0.004000000000000002,7076017.904357621,14152041.808715243,14152077.215817941,18.441435572894697,0.0012562515054143806,0.06527997071162113,boot_2
mixture,0.0070000000000000045,7076092.741673713,14152191.483347425,14152226.890450124,26.252268917715067,0.0012466941532102331,0.04811648095379251,boot_2
mixture,0.007250000000000005,7076256.385992824,14152518.771985648,14152554.179088347,26.841666387646033,0.0012463365216827036,0.04721845626562184,boot_2
mixture,0.0037500000000000016,7076303.29109728,14152612.58219456,14152647.989297258,17.713788074782492,0.001257587799356603,0.06762540809443679,boot_2
mixture,0.007500000000000005,7076433.206332489,14152872.412664978,14152907.819767676,27.42335274473357,0.0012460308238794616,0.04636931745956152,boot_2
mixture,0.007750000000000005,7076621.878368547,14153249.756737094,14153285.163839793,27.997729105969917,0.0012457705742118575,0.045564796977216514,boot_2
mixture,0.0035000000000000014,7076673.887902503,14153353.775805006,14153389.182907704,16.970883655600023,0.0012590072320927946,0.07022098040687848,boot_2
mixture,0.008000000000000005,7076821.224819273,14153648.449638546,14153683.856741244,28.56486379310838,0.0012455589290033217,0.04480164435045337,boot_2
mixture,0.008250000000000006,7077030.195186789,14154066.390373578,14154101.797476277,29.1256696176073,0.001245378524784446,0.04407547081405276,boot_2
mixture,0.003250000000000001,7077147.254046954,14154300.508093908,14154335.915196607,16.21127675957261,0.0012605242855254256,0.07311311763864466,boot_2
mixture,0.008500000000000006,7077247.848847868,14154501.697695736,14154537.104798434,29.679654674684,0.0012452373078936634,0.04338476131142771,boot_2
mixture,0.008750000000000006,7077473.34098473,14154952.68196946,14154988.089072159,30.227538718436577,0.0012451373131416867,0.04272592233547283,boot_2
mixture,0.009000000000000006,7077705.910736495,14155417.82147299,14155453.228575688,30.769399248516887,0.001245059864591057,0.04209706926145964,boot_2
mixture,0.003000000000000001,7077746.111784468,14155498.223568937,14155533.630671635,15.433162156706388,0.0012621529607794492,0.07636177184443056,boot_2
mixture,0.009250000000000006,7077944.871056297,14155895.742112594,14155931.149215292,31.305700406479108,0.001245013856585314,0.0414955325475415,boot_2
mixture,0.009500000000000007,7078189.600183513,14156385.200367026,14156420.607469724,31.83645570285311,0.0012449905166744225,0.04091981718870204,boot_2
mixture,0.009750000000000007,7078439.534211062,14156885.068422124,14156920.475524822,32.361778244448075,0.0012449987857696039,0.04036820317239271,boot_2
mixture,0.0027500000000000007,7078500.3474308085,14157006.694861617,14157042.101964315,14.634415530591273,0.0012639006599973834,0.08004503475222081,boot_2
mixture,0.010000000000000007,7078694.1608016575,14157394.321603315,14157429.728706013,32.882218094118805,0.001245022344411512,0.03983865949315029,boot_2
mixture,0.0025000000000000005,7079449.996827587,14158905.993655173,14158941.400757872,13.811796361956782,0.0012658111752613095,0.0842712416420581,boot_2
mixture,0.0022500000000000003,7080649.828669453,14161305.657338906,14161341.064441605,12.961266112581706,0.0012679428206027012,0.08919043132294933,boot_2
mixture,0.002,7082176.620933601,14164359.241867201,14164394.6489699,12.077180883203663,0.0012704023851713624,0.09502158734830984,boot_2
mixture,0.05,7116876.501372679,14233759.002745358,14233794.409848057,92.44109184753117,0.0012801670282312737,0.01779569803168741,boot_2
mixture,0.1,7145001.406824759,14290008.813649518,14290044.220752217,146.89943858018825,0.0013153484545614731,0.012698599611979326,boot_2
mixture,0.15000000000000002,7164015.046655967,14328036.093311934,14328071.500414632,192.33757163483511,0.0013463374763997417,0.01050365673917717,boot_2
mixture,0.2,7178514.030426557,14357034.060853114,14357069.467955813,231.82506215252846,0.0013754489131129876,0.009257331770469463,boot_2
mixture,0.25,7190279.209696663,14380564.419393325,14380599.826496024,266.9785173685321,0.0014027417201224032,0.008450122050080784,boot_2
mixture,0.3,7200189.322556102,14400384.645112203,14400420.052214902,298.88953147813646,0.0014280765607719243,0.007881395295856892,boot_2
mixture,0.35000000000000003,7208747.708062724,14417501.416125448,14417536.823228147,328.29071602258784,0.0014515365283041676,0.007456957426686397,boot_2
mixture,0.4,7216272.659509225,14432551.31901845,14432586.726121148,355.70869873446117,0.0014732390894256159,0.007126049972587422,boot_2
mixture,0.45,7222979.811903788,14445965.623807576,14446001.030910274,381.52134164631343,0.0014933365472081398,0.006859334612388337,boot_2
mixture,0.5,7229022.769593293,14458051.539186586,14458086.946289284,405.99690928290033,0.0015120171477165946,0.006638975155140637,boot_2
null,,7269003.683146692,14538009.366293384,14538021.16866095,607.0546686858969,0.0016472980961743026,,boot_2
sum,,7315881.56405473,14631765.12810946,14631776.930477027,873.4594092653758,0.0022897457841596813,,boot_2
mixture,0.005250000000000003,7077829.357399588,14155664.714799177,14155700.121901875,21.829091672436608,0.0012512355498278422,0.056413345208224,boot_3
mixture,0.005500000000000003,7077845.482619452,14155696.965238905,14155732.372341603,22.481965593105073,0.0012503964156565309,0.05499530898248888,boot_3
mixture,0.005000000000000003,7077846.45985908,14155698.91971816,14155734.326820858,21.165420296191872,0.0012521571238560468,0.057942113228629515,boot_3
mixture,0.005750000000000003,7077890.764635615,14155787.52927123,14155822.936373929,23.124525972085067,0.0012496354340459316,0.053675977152851426,boot_3
mixture,0.0047500000000000025,7077901.6425911095,14155809.285182219,14155844.692284917,20.49072896430635,0.0012531473980591907,0.05959483408533287,boot_3
mixture,0.006000000000000004,7077961.757942859,14155929.515885718,14155964.922988417,23.75724367551223,0.001248947402500618,0.05244497443388303,boot_3
mixture,0.004500000000000002,7078000.745252232,14156007.490504464,14156042.897607163,19.804099087241024,0.0012542247184494158,0.061389132306789496,boot_3
mixture,0.006250000000000004,7078055.522263782,14156117.044527564,14156152.451630263,24.380530533488418,0.0012483288435910108,0.05129340161686825,boot_3
mixture,0.004250000000000002,7078150.8671996845,14156307.734399369,14156343.141502067,19.105037112381478,0.0012553861913637756,0.06334438762228996,boot_3
mixture,0.006500000000000004,7078169.529373567,14156345.058747133,14156380.465849832,24.994798532662607,0.001247778086839422,0.050213441457681245,boot_3
mixture,0.006750000000000004,7078301.590197,14156609.180394,14156644.587496698,25.6002229304965,0.0012472888475245792,0.049198837136424464,boot_3
mixture,0.004000000000000002,7078360.733287836,14156727.466575673,14156762.873678371,18.392828158358043,0.001256625271534643,0.06548452876720473,boot_3
mixture,0.0070000000000000045,7078449.797234747,14156905.594469493,14156941.001572192,26.19767447182469,0.0012468518820832328,0.04824244163167302,boot_3
mixture,0.007250000000000005,7078612.478718402,14157230.957436804,14157266.364539502,26.786982241974503,0.0012464740601166894,0.04734014072137371,boot_3
mixture,0.0037500000000000016,7078641.190625084,14157288.381250167,14157323.788352866,17.666515448636424,0.0012579610950274715,0.06783901953423918,boot_3
mixture,0.007500000000000005,7078788.161822129,14157582.323644258,14157617.730746957,27.368647750615796,0.0012461477138753306,0.04648690253889828,boot_3
mixture,0.007750000000000005,7078975.542847939,14157957.085695878,14157992.492798576,27.94318025228793,0.0012458627349959115,0.04567825208170278,boot_3
mixture,0.0035000000000000014,7079005.893024362,14158017.786048723,14158053.193151422,16.925048032246394,0.001259385265758542,0.07044436822742554,boot_3
