model,w1,NLL,AIC,BIC,mean,phi1,phi2,bootstrap
mixture,0.005250000000000003,6455034.450193964,12910074.900387928,12910110.12602196,20.878101964805,0.0013571427825187484,0.058481403476983794,boot_1
mixture,0.005500000000000003,6455042.982694348,12910091.965388697,12910127.19102273,21.49798584045617,0.0013561552607638345,0.05701622648030684,boot_1
mixture,0.005000000000000003,6455059.704387496,12910125.408774992,12910160.634409025,20.247714664815536,0.0013582382070275818,0.06006105607821833,boot_1
mixture,0.005750000000000003,6455081.130650475,12910168.26130095,12910203.486934982,22.107792319474765,0.0013552705622556862,0.05565321011580066,boot_1
mixture,0.0047500000000000025,6455123.717321263,12910253.434642525,12910288.660276558,19.606338226215996,0.0013594437408602994,0.061769725285237075,boot_1
mixture,0.006000000000000004,6455145.365233144,12910296.730466288,12910331.95610032,22.70783272709874,0.0013544897899603848,0.05438195905534508,boot_1
mixture,0.004500000000000002,6455232.46879423,12910470.93758846,12910506.163222494,18.953400876225633,0.0013607658761427377,0.0636246981881295,boot_1
mixture,0.006250000000000004,6455232.6776794335,12910471.355358867,12910506.5809929,23.298737992342886,0.0013538015197131483,0.053192603988389466,boot_1
mixture,0.006500000000000004,6455340.48394031,12910686.96788062,12910722.193514653,23.880680791411528,0.001353198808161428,0.052077742982040987,boot_1
mixture,0.004250000000000002,6455393.219515497,12910792.439030994,12910827.664665027,18.288356527239298,0.0013621972084511935,0.0656463561945481,boot_1
mixture,0.006750000000000004,6455466.549654642,12910939.099309284,12910974.324943317,24.45386685017717,0.0013527028592034945,0.051030480632635704,boot_1
mixture,0.0070000000000000045,6455608.9309774665,12911223.861954933,12911259.087588966,25.018878070996333,0.0013522799444231676,0.05004426092411133,boot_1
mixture,0.004000000000000002,6455614.875586079,12911235.751172159,12911270.976806192,17.61036575776226,0.001363745086828132,0.0678600483837275,boot_1
mixture,0.007250000000000005,6455765.926963444,12911537.853926888,12911573.07956092,25.575904904018486,0.0013519347982459567,0.04911389614690644,boot_1
