model,w1,NLL,AIC,BIC,mean,phi1,phi2,bootstrap
mixture,0.005250000000000003,6457969.893756703,12915945.787513405,12915981.013147438,20.903333956417317,0.0013506846016092691,0.05845825525085156,boot_1
mixture,0.005000000000000003,6457984.142857604,12915974.285715207,12916009.51134924,20.272713933414693,0.0013517418597053046,0.060034574473530736,boot_1
mixture,0.005500000000000003,6457988.842522527,12915983.685045054,12916018.910679087,21.523537078175423,0.001349731970467448,0.056995800444741875,boot_1
mixture,0.0047500000000000025,6458036.523832544,12916079.047665088,12916114.27329912,19.631213304269053,0.0013529024943104884,0.06173914239380667,boot_1
mixture,0.005750000000000003,6458036.853397603,12916079.706795206,12916114.93242924,22.133726391185274,0.0013488735554630506,0.055635106860782484,boot_1
mixture,0.006000000000000004,6458110.430710391,12916226.861420782,12916262.087054815,22.734232066705605,0.001348117459734674,0.054365716620682875,boot_1
mixture,0.004500000000000002,6458132.975574457,12916271.951148914,12916307.176782947,18.978192815351374,0.001354170331079697,0.0635894001062833,boot_1
mixture,0.006250000000000004,6458206.5967378775,12916419.193475755,12916454.419109788,23.3257875283655,0.0013474415009266001,0.05317763532034788,boot_1
mixture,0.004250000000000002,6458280.714631742,12916567.429263484,12916602.654897517,18.313302536357863,0.0013555388619244364,0.06560474486460924,boot_1
mixture,0.006500000000000004,6458322.796464731,12916651.592929462,12916686.818563495,23.908321762573188,0.0013468659666907574,0.05206394550677468,boot_1
mixture,0.006750000000000004,6458456.822838011,12916919.645676022,12916954.871310055,24.48233856694721,0.0013463657276289098,0.05101741550774926,boot_1
mixture,0.004000000000000002,6458488.599189584,12916983.198379168,12917018.424013201,17.63531096152747,0.0013570292926316661,0.06781186155309209,boot_1
mixture,0.0070000000000000045,6458606.75745855,12917219.5149171,12917254.740551133,25.048167958670692,0.0013459524783131832,0.050031767433687785,boot_1
mixture,0.0037500000000000016,6458767.6210755035,12917541.242151007,12917576.46778504,16.943737016204715,0.0013586218058252823,0.07023963684453326,boot_1
mixture,0.007250000000000005,6458770.923313133,12917547.846626267,12917583.0722603,25.606080819843623,0.0013456132445311916,0.04910179252655412,boot_1
