model,w1,NLL,AIC,BIC,mean,phi1,phi2,distribution,iteration
mixture,0.45,4914.742682269012,9835.485364538024,9850.208630374971,50.63700948941346,0.019748401950446193,0.01974840134128,unif,0
mixture,0.4,4914.742682269013,9835.485364538026,9850.208630374973,50.637009465174884,0.019748402223039616,0.01974840122606996,unif,0
mixture,0.5,4914.742682269014,9835.485364538028,9850.208630374975,50.637008927134175,0.019748401834693348,0.019748401834693348,unif,0
mixture,0.3,4914.742682269015,9835.48536453803,9850.208630374977,50.63700941880232,0.019748402959067424,0.01974840107888984,unif,0
mixture,0.25,4914.742682269016,9835.485364538032,9850.208630374978,50.63700992203754,0.01974840293639814,0.019748400950109556,unif,0
mixture,0.35000000000000003,4914.742682269016,9835.485364538032,9850.208630374978,50.63700941402645,0.01974840246045975,0.01974840120560734,unif,0
mixture,0.2,4914.7426822690195,9835.485364538039,9850.208630374986,50.63701086409775,0.019748402706744717,0.019748400672412354,unif,0
mixture,0.15000000000000002,4914.742682269079,9835.485364538157,9850.208630375104,50.63702019124589,0.019748398545253867,0.019748397246952622,unif,0
mixture,0.1,4914.742682269088,9835.485364538175,9850.208630375122,50.63702137700915,0.019748397788825173,0.01974839688929841,unif,0
mixture,0.003000000000000001,4914.74268226909,9835.48536453818,9850.208630375128,50.6370219385419,0.019748396930710677,0.019748396759740862,unif,0
mixture,0.05,4914.74268226909,9835.48536453818,9850.208630375128,50.63702160278527,0.019748397446716384,0.019748396861960803,unif,0
mixture,0.005500000000000003,4914.74268226909,9835.48536453818,9850.208630375128,50.63702186012623,0.019748397039653472,0.019748396789459752,unif,0
mixture,0.008000000000000005,4914.742682269091,9835.485364538183,9850.20863037513,50.63702215090498,0.019748396651491418,0.019748396677641545,unif,0
mixture,0.008250000000000006,4914.742682269092,9835.485364538185,9850.208630375131,50.63702217730851,0.0197483970740143,0.019748396663750317,unif,0
mixture,0.006500000000000004,4914.742682269092,9835.485364538185,9850.208630375131,50.63702203337985,0.01974839651907872,0.01974839672460296,unif,0
mixture,0.004000000000000002,4914.742682269092,9835.485364538185,9850.208630375131,50.637021859901836,0.019748396904410402,0.01974839679046756,unif,0
mixture,0.009500000000000007,4914.742682269092,9835.485364538185,9850.208630375131,50.63702182776848,0.019748396787358274,0.019748396803609704,unif,0
mixture,0.004500000000000002,4914.742682269092,9835.485364538185,9850.208630375131,50.63702189020395,0.019748397040771963,0.01974839677792271,unif,0
mixture,0.006250000000000004,4914.742682269092,9835.485364538185,9850.208630375131,50.637021952056806,0.019748396884887148,0.01974839675416596,unif,0
mixture,0.004250000000000002,4914.742682269093,9835.485364538186,9850.208630375133,50.63702209163354,0.019748396367800878,0.01974839670196837,unif,0
mixture,0.005000000000000003,4914.742682269094,9835.485364538188,9850.208630375135,50.637022446047965,0.019748396702383927,0.019748396561623024,unif,0
mixture,0.006750000000000004,4914.742682269094,9835.485364538188,9850.208630375135,50.63702199545072,0.019748396912212342,0.019748396736875857,unif,0
mixture,0.008750000000000006,4914.742682269094,9835.485364538188,9850.208630375135,50.63702235051065,0.019748396740173004,0.01974839659834531,unif,0
mixture,0.009750000000000007,4914.742682269095,9835.48536453819,9850.208630375137,50.637022368052925,0.01974839706119734,0.019748396588132443,unif,0
mixture,0.002,4914.742682269095,9835.48536453819,9850.208630375137,50.637021947170496,0.019748396833403542,0.01974839675673529,unif,0
mixture,0.009250000000000006,4914.742682269096,9835.485364538192,9850.208630375138,50.63702255490044,0.019748397064469025,0.01974839651478992,unif,0
mixture,0.0070000000000000045,4914.742682269096,9835.485364538192,9850.208630375138,50.63702259691357,0.019748396350687248,0.019748396504566522,unif,0
mixture,0.005250000000000003,4914.742682269096,9835.485364538192,9850.208630375138,50.637022451941704,0.019748396790292277,0.019748396558813008,unif,0
mixture,0.0047500000000000025,4914.742682269096,9835.485364538192,9850.208630375138,50.63702245391326,0.01974839677846729,0.01974839655821316,unif,0
mixture,0.0027500000000000007,4914.742682269096,9835.485364538192,9850.208630375138,50.63702217405518,0.019748396560080546,0.019748396668702494,unif,0
mixture,0.007500000000000005,4914.742682269096,9835.485364538192,9850.208630375138,50.63702258481694,0.019748396556819862,0.019748396507839692,unif,0
mixture,0.0025000000000000005,4914.742682269098,9835.485364538195,9850.208630375142,50.637022615458775,0.019748396175921442,0.019748396497059596,unif,0
mixture,0.003250000000000001,4914.742682269098,9835.485364538195,9850.208630375142,50.63702257161489,0.019748396383153694,0.019748396513780367,unif,0
mixture,0.0035000000000000014,4914.742682269098,9835.485364538195,9850.208630375142,50.637022515976106,0.019748396905753893,0.019748396533752908,unif,0
mixture,0.010000000000000007,4914.742682269098,9835.485364538195,9850.208630375142,50.63702263073746,0.019748396270631626,0.01974839649251693,unif,0
mixture,0.009000000000000006,4914.742682269098,9835.485364538195,9850.208630375142,50.63702237731403,0.019748396911397362,0.019748396586206283,unif,0
mixture,0.006000000000000004,4914.742682269098,9835.485364538195,9850.208630375142,50.637022525497194,0.019748396802295336,0.01974839652970616,unif,0
mixture,0.005750000000000003,4914.742682269098,9835.485364538195,9850.208630375142,50.63702273311491,0.019748396400028293,0.019748396450662103,unif,0
mixture,0.007250000000000005,4914.742682269098,9835.485364538195,9850.208630375142,50.63702249207633,0.01974839634529189,0.0197483965458297,unif,0
mixture,0.007750000000000005,4914.742682269098,9835.485364538195,9850.208630375142,50.63702268968755,0.019748396366860266,0.01974839646809214,unif,0
mixture,0.008500000000000006,4914.742682269099,9835.485364538197,9850.208630375144,50.63702259886621,0.019748396616535074,0.019748396501752186,unif,0
mixture,0.0022500000000000003,4914.742682269099,9835.485364538197,9850.208630375144,50.63702262728194,0.01974839649598338,0.01974839649163595,unif,0
mixture,0.0037500000000000016,4914.742682269099,9835.485364538197,9850.208630375144,50.63702240232343,0.019748396989174216,0.019748396577836842,unif,0
null,,4914.742682269027,9831.485364538054,9836.393119817036,50.63701255983504,0.01974840041794238,,unif,0
sum,,4896.21168981335,9794.4233796267,9799.331134905682,74.80863844078391,0.026734880378596053,,unif,0
mixture,0.45,4926.993960256774,9859.987920513548,9874.711186350494,51.25500904638265,0.01951028851482212,0.019510288006676906,unif,1
mixture,0.3,4926.993960256774,9859.987920513548,9874.711186350494,51.25500949743435,0.019510289465994316,0.01951028746264366,unif,1
mixture,0.5,4926.993960256776,9859.987920513551,9874.711186350498,51.255009636876736,0.019510288010569882,0.019510288010569882,unif,1
mixture,0.35000000000000003,4926.9939602567765,9859.987920513553,9874.7111863505,51.255009662459614,0.019510289018061358,0.019510287453092738,unif,1
mixture,0.4,4926.993960256777,9859.987920513555,9874.711186350502,51.25500941307678,0.01951028881831494,0.01951028761405613,unif,1
mixture,0.2,4926.993960256781,9859.987920513562,9874.711186350509,51.25501050163923,0.019510289334361254,0.019510287268155842,unif,1
mixture,0.25,4926.993960256781,9859.987920513562,9874.711186350509,51.255010243613235,0.01951028933745125,0.01951028726033607,unif,1
mixture,0.15000000000000002,4926.993960256785,9859.98792051357,9874.711186350516,51.25501116087498,0.0195102891067959,0.01951028713463361,unif,1
mixture,0.1,4926.9939602568775,9859.987920513755,9874.711186350702,51.25502490355353,0.019510283809542693,0.019510282020373786,unif,1
mixture,0.004000000000000002,4926.993960256887,9859.987920513773,9874.71118635072,51.25502596622675,0.01951028204283845,0.01951028179378672,unif,1
mixture,0.009500000000000007,4926.993960256887,9859.987920513773,9874.71118635072,51.25502593474243,0.01951028208692306,0.019510281804080466,unif,1
