model,w1,NLL,AIC,BIC,mean,phi1,phi2,distribution,iteration
mixture,0.4,5573.571684968925,11153.14336993785,11167.866635774797,97.39031009542781,0.010267965239805906,0.010267959784887737,geom,0
mixture,0.45,5573.571684968925,11153.14336993785,11167.866635774797,97.39030927155426,0.010267963659178704,0.010267960740156266,geom,0
mixture,0.5,5573.571684968926,11153.143369937852,11167.866635774799,97.39030948804486,0.010267962030891326,0.010267962030891326,geom,0
mixture,0.35000000000000003,5573.571684968929,11153.143369937858,11167.866635774804,97.39031121544843,0.010267966249770293,0.010267959479001202,geom,0
mixture,0.3,5573.571684968934,11153.143369937869,11167.866635774815,97.39031236872209,0.010267967345863726,0.010267959319172466,geom,0
mixture,0.25,5573.571684968942,11153.143369937883,11167.86663577483,97.39031486077924,0.010267967722991938,0.010267959378255531,geom,0
mixture,0.2,5573.5716849689525,11153.143369937905,11167.866635774852,97.39031820725837,0.010267967486446506,0.010267959517909141,geom,0
mixture,0.15000000000000002,5573.571684968956,11153.143369937912,11167.866635774859,97.39032044628138,0.0102679667567824,0.01026795983768985,geom,0
mixture,0.1,5573.571684968974,11153.143369937949,11167.866635774895,97.39032422541466,0.010267965018516331,0.010267959972515407,geom,0
mixture,0.05,5573.5716849689925,11153.143369937985,11167.866635774932,97.3903283630003,0.010267962689925178,0.010267959901462346,geom,0
mixture,0.008000000000000005,5573.571684969007,11153.143369938014,11167.86663577496,97.39033242682282,0.01026796000069483,0.010267959609301436,geom,0
mixture,0.008250000000000006,5573.571684969007,11153.143369938014,11167.86663577496,97.39033233868612,0.010267960014915865,0.010267959618454113,geom,0
mixture,0.006750000000000004,5573.571684969008,11153.143369938016,11167.866635774963,97.39033215527155,0.01026795989837404,0.010267959639313847,geom,0
mixture,0.005750000000000003,5573.571684969009,11153.143369938018,11167.866635774964,97.3903324001748,0.010267959851847858,0.01026795961387376,geom,0
mixture,0.006250000000000004,5573.571684969009,11153.143369938018,11167.866635774964,97.39033238668172,0.010267959872795702,0.010267959615053812,geom,0
mixture,0.003000000000000001,5573.571684969009,11153.143369938018,11167.866635774964,97.39033258308578,0.010267959705528226,0.010267959595627922,geom,0
mixture,0.010000000000000007,5573.571684969009,11153.143369938018,11167.866635774964,97.39033213204868,0.010267960184133324,0.010267959638050082,geom,0
mixture,0.007500000000000005,5573.57168496901,11153.14336993802,11167.866635774966,97.39033244124604,0.010267960034689706,0.010267959607709577,geom,0
mixture,0.009000000000000006,5573.571684969011,11153.143369938021,11167.866635774968,97.39033196714644,0.010267960017683445,0.010267959657656478,geom,0
mixture,0.0035000000000000014,5573.571684969011,11153.143369938021,11167.866635774968,97.39033271232341,0.010267959695204847,0.01026795958193553,geom,0
mixture,0.006500000000000004,5573.571684969011,11153.143369938021,11167.866635774968,97.39033236471313,0.010267959938749294,0.010267959616888776,geom,0
mixture,0.008500000000000006,5573.571684969012,11153.143369938023,11167.86663577497,97.39033232989443,0.010267960107841619,0.01026795961849237,geom,0
mixture,0.0047500000000000025,5573.571684969012,11153.143369938023,11167.86663577497,97.39033264911298,0.010267959875629897,0.010267959587628302,geom,0
