model,w1,NLL,AIC,BIC,mean,phi1,phi2,distribution,iteration
mixture,0.005000000000000003,325.2640183770346,656.5280367540691,662.2641057703536,43.27316008877742,0.0009042893401849175,0.02636183633621578,mixture,0
mixture,0.0047500000000000025,325.26633982372374,656.5326796474475,662.2687486637319,42.67092854397741,0.0008834229005067132,0.02668651591436931,mixture,0
mixture,0.004500000000000002,325.2742197897562,656.5484395795124,662.2845085957969,42.03942323491361,0.0008617067477085081,0.027038971338229568,mixture,0
mixture,0.004250000000000002,325.28870750463244,656.5774150092649,662.3134840255493,41.37447010862513,0.0008390964029407206,0.02742395403012136,mixture,0
mixture,0.006000000000000004,325.2953769191799,656.5907538383598,662.3268228546442,45.45932906466849,0.0009798994001986533,0.02526931167168545,mixture,0
mixture,0.004000000000000002,325.31110817976406,656.6222163595281,662.3582853758126,40.66860125920644,0.0008156424509296075,0.027848851044389045,mixture,0
mixture,0.005500000000000003,325.31700046662405,656.6340009332481,662.3700699495325,41.583699700497384,0.0010791124117597607,0.027256344042887737,mixture,0
mixture,0.006500000000000004,325.3281795228851,656.6563590457702,662.3924280620546,46.44905651738786,0.0010135785663198213,0.024815082798510784,mixture,0
mixture,0.005250000000000003,325.33345506759883,656.6669101351977,662.4029791514821,40.4697240775658,0.001091015184941058,0.027897206535004906,mixture,0
mixture,0.0037500000000000016,325.34306489243613,656.6861297848723,662.4221988011567,39.91705210111559,0.0007912629444160171,0.02832042351371848,mixture,0
mixture,0.005750000000000003,325.3459119711695,656.691823942339,662.4278929586235,41.686407131924604,0.0011226544312320998,0.027191587720329414,mixture,0
mixture,0.006750000000000004,325.3475833319533,656.6951666639065,662.431235680191,46.92437953482163,0.0010295011441810963,0.024605003329917035,mixture,0
mixture,0.0035000000000000014,325.38667356350203,656.7733471270041,662.5094161432885,39.10909359760473,0.0007660449795186049,0.02885046492100214,mixture,0
mixture,0.007250000000000005,325.39114057682553,656.7822811536511,662.5183501699355,47.8407836873342,0.0010597000966631987,0.024213872111184143,mixture,0
mixture,0.007500000000000005,325.4148940722502,656.8297881445004,662.5658571607848,48.28342259589624,0.0010740435769946285,0.02403120601966448,mixture,0
mixture,0.007750000000000005,325.4397416454897,656.8794832909794,662.6155523072638,48.71651046622611,0.0010879237021549542,0.023856264248596225,mixture,0
mixture,0.003250000000000001,325.44464757983644,656.8892951596729,662.6253641759573,38.234194345323154,0.0007400419109167209,0.02945256682019509,mixture,0
