model,w1,NLL,AIC,BIC,mean,phi1,phi2,distribution,iteration
mixture,0.5,4978.993952902543,9963.987905805086,9978.711171642033,53.9640088251825,0.01853086940296671,0.01853086940296671,geom3,0
mixture,0.45,4978.993952902547,9963.987905805094,9978.71117164204,53.96400931842085,0.018530869604365507,0.018530868930231977,geom3,0
mixture,0.4,4978.993952902548,9963.987905805096,9978.711171642042,53.96400886701922,0.018530870462807002,0.01853086867246252,geom3,0
mixture,0.35000000000000003,4978.993952902549,9963.987905805097,9978.711171642044,53.96400971676967,0.01853087060585014,0.018530868284237438,geom3,0
mixture,0.3,4978.9939529025505,9963.987905805101,9978.711171642048,53.96400950240593,0.01853087108052397,0.018530868351793916,geom3,0
mixture,0.25,4978.993952902551,9963.987905805103,9978.71117164205,53.96401033701837,0.018530870972006116,0.018530868187748316,geom3,0
mixture,0.2,4978.993952902554,9963.987905805108,9978.711171642055,53.964010810878165,0.018530871047724495,0.0185308681394346,geom3,0
mixture,0.15000000000000002,4978.993952902556,9963.987905805112,9978.711171642059,53.96401137030496,0.018530871665537716,0.018530867975480758,geom3,0
mixture,0.1,4978.993952902558,9963.987905805116,9978.711171642062,53.964012180520214,0.018530870972888754,0.01853086794830896,geom3,0
mixture,0.005500000000000003,4978.993952902564,9963.987905805128,9978.711171642075,53.96401397440844,0.018530868133092352,0.01853086763200212,geom3,0
mixture,0.05,4978.993952902564,9963.987905805128,9978.711171642075,53.964013622900524,0.018530869369914268,0.018530867670492408,geom3,0
mixture,0.0037500000000000016,4978.993952902565,9963.98790580513,9978.711171642077,53.96401405096586,0.018530867873540753,0.018530867607471066,geom3,0
mixture,0.004250000000000002,4978.993952902565,9963.98790580513,9978.711171642077,53.96401400427188,0.018530868110795597,0.018530867622427654,geom3,0
mixture,0.008000000000000005,4978.993952902565,9963.98790580513,9978.711171642077,53.964014068111105,0.01853086777709679,0.018530867601173888,geom3,0
mixture,0.004000000000000002,4978.993952902565,9963.98790580513,9978.711171642077,53.964014129733684,0.01853086765551945,0.01853086758112292,geom3,0
mixture,0.005000000000000003,4978.993952902565,9963.98790580513,9978.711171642077,53.96401397121511,0.01853086784092763,0.018530867634824165,geom3,0
mixture,0.006250000000000004,4978.993952902566,9963.987905805132,9978.711171642079,53.96401397682431,0.018530867902456023,0.01853086763223967,geom3,0
mixture,0.007500000000000005,4978.993952902566,9963.987905805132,9978.711171642079,53.96401398980229,0.018530867949282503,0.018530867627055272,geom3,0
mixture,0.005750000000000003,4978.993952902566,9963.987905805132,9978.711171642079,53.96401407026724,0.018530867810338247,0.018530867600635076,geom3,0
mixture,0.005250000000000003,4978.993952902566,9963.987905805132,9978.711171642079,53.96401399003478,0.018530868057804753,0.018530867627131103,geom3,0
mixture,0.009250000000000006,4978.993952902567,9963.987905805134,9978.71117164208,53.96401404012415,0.018530868089213715,0.018530867607738147,geom3,0
mixture,0.009750000000000007,4978.993952902567,9963.987905805134,9978.71117164208,53.96401405011041,0.018530867894136334,0.018530867605952794,geom3,0
mixture,0.0047500000000000025,4978.993952902568,9963.987905805136,9978.711171642082,53.96401472656884,0.01853086768058595,0.01853086737502002,geom3,0
mixture,0.004500000000000002,4978.993952902568,9963.987905805136,9978.711171642082,53.964014680924215,0.018530867593043517,0.01853086739123738,geom3,0
mixture,0.009000000000000006,4978.993952902568,9963.987905805136,9978.711171642082,53.964014650888714,0.01853086774943408,0.01853086739930836,geom3,0
mixture,0.003000000000000001,4978.993952902568,9963.987905805136,9978.711171642082,53.964014123464906,0.018530867781601013,0.018530867582977287,geom3,0
mixture,0.008250000000000006,4978.993952902569,9963.987905805137,9978.711171642084,53.96401452195662,0.01853086774674783,0.01853086744423817,geom3,0
mixture,0.008750000000000006,4978.993952902569,9963.987905805137,9978.711171642084,53.96401464447728,0.01853086759674962,0.01853086740296552,geom3,0
mixture,0.002,4978.993952902569,9963.987905805137,9978.711171642084,53.96401434207356,0.01853086750503771,0.018530867508511413,geom3,0
mixture,0.003250000000000001,4978.993952902569,9963.987905805137,9978.711171642084,53.964014185205954,0.01853086793905327,0.018530867561143506,geom3,0
mixture,0.0070000000000000045,4978.993952902569,9963.987905805137,9978.711171642084,53.96401460061791,0.018530867875242135,0.018530867416511016,geom3,0
mixture,0.006750000000000004,4978.993952902569,9963.987905805137,9978.711171642084,53.96401411271315,0.018530867803982522,0.018530867585792456,geom3,0
mixture,0.010000000000000007,4978.993952902569,9963.987905805137,9978.711171642084,53.964014092356905,0.018530868214794285,0.018530867587987363,geom3,0
mixture,0.008500000000000006,4978.99395290257,9963.98790580514,9978.711171642086,53.96401461171875,0.018530867623198364,0.01853086741413313,geom3,0
mixture,0.0035000000000000014,4978.99395290257,9963.98790580514,9978.711171642086,53.96401470979346,0.018530867634356976,0.018530867381346475,geom3,0
mixture,0.009500000000000007,4978.99395290257,9963.98790580514,9978.711171642086,53.964013999019336,0.018530867919468907,0.018530867623495154,geom3,0
mixture,0.006000000000000004,4978.99395290257,9963.98790580514,9978.711171642086,53.96401403506081,0.018530868563550223,0.0185308676081984,geom3,0
mixture,0.0022500000000000003,4978.9939529025705,9963.987905805141,9978.711171642088,53.964014222212874,0.018530868017622507,0.018530867548608512,geom3,0
mixture,0.0025000000000000005,4978.9939529025705,9963.987905805141,9978.711171642088,53.96401476099883,0.01853086747541656,0.018530867364370828,geom3,0
mixture,0.007250000000000005,4978.9939529025705,9963.987905805141,9978.711171642088,53.96401459600498,0.018530867846658996,0.018530867418199856,geom3,0
mixture,0.006500000000000004,4978.993952902571,9963.987905805143,9978.71117164209,53.96401477771636,0.01853086741548793,0.018530867358537585,geom3,0
mixture,0.007750000000000005,4978.993952902571,9963.987905805143,9978.71117164209,53.96401472514255,0.018530867517423673,0.018530867375864152,geom3,0
mixture,0.0027500000000000007,4978.993952902571,9963.987905805143,9978.71117164209,53.964014881363184,0.01853086741802621,0.01853086732305499,geom3,0
null,,4978.993952902572,9959.987905805145,9964.895661084127,53.96401471270118,0.01853086738123352,,geom3,0
sum,,4969.45243417868,9940.90486835736,9945.812623636342,80.26427899746888,0.024917684740718468,,geom3,0
mixture,0.5,5060.223701131144,10126.447402262287,10141.170668099234,58.48801064609256,0.017097521166362453,0.017097521166362453,geom3,1
mixture,0.45,5060.2237011311445,10126.447402262289,10141.170668099236,58.488011245107586,0.01709752134768254,0.01709752069963293,geom3,1
mixture,0.35000000000000003,5060.223701131146,10126.447402262293,10141.17066809924,58.4880113249576,0.01709752229104615,0.01709752025545689,geom3,1
mixture,0.4,5060.223701131148,10126.447402262296,10141.170668099243,58.48801142252737,0.01709752231142613,0.017097520024700986,geom3,1
mixture,0.3,5060.223701131151,10126.447402262302,10141.170668099248,58.488012295818095,0.01709752238542045,0.017097519954971437,geom3,1
mixture,0.25,5060.223701131152,10126.447402262304,10141.17066809925,58.48801228188604,0.017097522637094575,0.017097520038540252,geom3,1
mixture,0.15000000000000002,5060.223701131155,10126.44740226231,10141.170668099257,58.4880138953388,0.01709752320974322,0.01709751968831113,geom3,1
mixture,0.2,5060.223701131155,10126.44740226231,10141.170668099257,58.48801318892489,0.01709752346828052,0.01709751966171559,geom3,1
mixture,0.1,5060.223701131162,10126.447402262324,10141.17066809927,58.48801463483384,0.017097521480902027,0.01709751983584737,geom3,1
mixture,0.009750000000000007,5060.223701131165,10126.44740226233,10141.170668099277,58.48801629955523,0.017097519932436744,0.017097519509590084,geom3,1
mixture,0.006750000000000004,5060.223701131166,10126.447402262333,10141.17066809928,58.48801648728657,0.01709751975202918,0.017097519456841723,geom3,1
mixture,0.002,5060.223701131166,10126.447402262333,10141.17066809928,58.4880163728152,0.017097519494891432,0.017097519492291904,geom3,1
