model,w1,NLL,AIC,BIC,mean,phi1,phi2,distribution,iteration
mixture,0.0027500000000000007,468.9529392867513,943.9058785735026,952.6876396289742,11.507245955767992,0.08690176570854255,0.08690176640578501,unif,0
mixture,0.0025000000000000005,468.9529392867513,943.9058785735026,952.6876396289742,11.507246014611505,0.08690176750803198,0.0869017659556052,unif,0
mixture,0.005000000000000003,468.9529392867513,943.9058785735026,952.6876396289742,11.507245953057264,0.086901766375235,0.08690176642458552,unif,0
mixture,0.005500000000000003,468.9529392867513,943.9058785735026,952.6876396289742,11.50724597819572,0.08690176496815498,0.08690176624149865,unif,0
mixture,0.010000000000000007,468.9529392867513,943.9058785735026,952.6876396289742,11.50724594123975,0.08690176711450635,0.08690176650751373,unif,0
mixture,0.0035000000000000014,468.95293928675136,943.9058785735027,952.6876396289744,11.50724597587561,0.08690176748133592,0.08690176624769878,unif,0
mixture,0.0022500000000000003,468.95293928675136,943.9058785735027,952.6876396289744,11.50724587692585,0.08690176881436529,0.08690176699518375,unif,0
mixture,0.003250000000000001,468.95293928675136,943.9058785735027,952.6876396289744,11.50724597117755,0.08690176774810882,0.08690176628273341,unif,0
mixture,0.05,468.95293928675136,943.9058785735027,952.6876396289744,11.507245985397326,0.0869017644164878,0.0869017662729315,unif,0
mixture,0.003000000000000001,468.9529392867514,943.9058785735028,952.6876396289745,11.507245925726053,0.08690176740731155,0.08690176662840508,unif,0
mixture,0.0037500000000000016,468.9529392867514,943.9058785735028,952.6876396289745,11.507245796979577,0.08690176688786157,0.08690176760571648,unif,0
mixture,0.004250000000000002,468.9529392867514,943.9058785735028,952.6876396289745,11.50724598502333,0.0869017669312613,0.08690176617973974,unif,0
mixture,0.0047500000000000025,468.9529392867514,943.9058785735028,952.6876396289745,11.507246018623373,0.08690176574781282,0.08690176593005461,unif,0
mixture,0.004500000000000002,468.9529392867514,943.9058785735028,952.6876396289745,11.507245838418637,0.08690176608491762,0.08690176729552793,unif,0
mixture,0.004000000000000002,468.9529392867514,943.9058785735028,952.6876396289745,11.507245891283912,0.08690176631404849,0.08690176689316247,unif,0
mixture,0.002,468.9529392867514,943.9058785735028,952.6876396289745,11.507245959764829,0.08690176742758803,0.08690176637157178,unif,0
mixture,0.006000000000000004,468.9529392867514,943.9058785735028,952.6876396289745,11.507245984159173,0.08690176438211104,0.0869017662003693,unif,0
mixture,0.006250000000000004,468.9529392867514,943.9058785735028,952.6876396289745,11.507245886689741,0.0869017652857344,0.08690176693585405,unif,0
mixture,0.006750000000000004,468.9529392867514,943.9058785735028,952.6876396289745,11.507245966903403,0.08690176796700819,0.08690176630857949,unif,0
mixture,0.0070000000000000045,468.9529392867514,943.9058785735028,952.6876396289745,11.507246969232847,0.08690175661514896,0.08690175876531696,unif,0
mixture,0.007750000000000005,468.9529392867514,943.9058785735028,952.6876396289745,11.5072458248735,0.0869017692827684,0.08690176737760692,unif,0
mixture,0.007250000000000005,468.9529392867514,943.9058785735028,952.6876396289745,11.507245993755506,0.08690176582490029,0.08690176611912213,unif,0
mixture,0.008750000000000006,468.9529392867514,943.9058785735028,952.6876396289745,11.507245862365068,0.08690176734365378,0.08690176710716949,unif,0
mixture,0.008250000000000006,468.9529392867514,943.9058785735028,952.6876396289745,11.50724602512422,0.08690176448660059,0.08690176589168708,unif,0
mixture,0.009250000000000006,468.9529392867514,943.9058785735028,952.6876396289745,11.507246052579344,0.0869017654181392,0.08690176567513348,unif,0
mixture,0.5,468.9529392867514,943.9058785735028,952.6876396289745,11.507246840944962,0.08690175971908509,0.08690175971908509,unif,0
mixture,0.3,468.9529392867514,943.9058785735028,952.6876396289745,11.50724681993319,0.08690176022234855,0.08690175973008522,unif,0
mixture,0.25,468.9529392867514,943.9058785735028,952.6876396289745,11.507246789638032,0.08690176614067104,0.08690175809517746,unif,0
mixture,0.15000000000000002,468.9529392867514,943.9058785735028,952.6876396289745,11.507245924234914,0.08690176437593619,0.0869017670418969,unif,0
mixture,0.1,468.9529392867514,943.9058785735028,952.6876396289745,11.507245928212626,0.08690176044964378,0.08690176729666567,unif,0
mixture,0.005250000000000003,468.9529392867514,943.9058785735028,952.6876396289745,11.507246978915845,0.08690175541511491,0.08690175869435662,unif,0
mixture,0.005750000000000003,468.9529392867514,943.9058785735028,952.6876396289745,11.507246902521642,0.0869017566749681,0.08690175926897874,unif,0
mixture,0.45,468.9529392867514,943.9058785735028,952.6876396289745,11.507246858998759,0.08690175994255288,0.08690175928835552,unif,0
mixture,0.4,468.9529392867515,943.905878573503,952.6876396289746,11.507246846455926,0.08690176009738057,0.0869017593975242,unif,0
mixture,0.009750000000000007,468.9529392867515,943.905878573503,952.6876396289746,11.507245887947118,0.08690176468118727,0.08690176693804962,unif,0
mixture,0.007500000000000005,468.9529392867515,943.905878573503,952.6876396289746,11.507246969536842,0.0869017529760326,0.08690175879158671,unif,0
mixture,0.008000000000000005,468.9529392867515,943.905878573503,952.6876396289746,11.50724593577495,0.08690176743977206,0.08690176654771693,unif,0
mixture,0.008500000000000006,468.9529392867515,943.905878573503,952.6876396289746,11.507245989420065,0.08690176587890686,0.08690176615205165,unif,0
mixture,0.006500000000000004,468.9529392867515,943.905878573503,952.6876396289746,11.507245840687299,0.08690176567933046,0.08690176728337372,unif,0
mixture,0.009000000000000006,468.95293928675153,943.9058785735031,952.6876396289747,11.5072469910418,0.08690175232668994,0.08690175864240787,unif,0
mixture,0.009500000000000007,468.95293928675153,943.9058785735031,952.6876396289747,11.507245926236344,0.08690176642615673,0.08690176662881338,unif,0
