model,w1,NLL,AIC,BIC,mean,phi1,phi2,distribution,iteration
mixture,0.45,5190.962515318424,10387.925030636849,10402.648296473795,66.58701243266326,0.015017944314686857,0.015017943091540975,geom2,0
mixture,0.5,5190.962515318424,10387.925030636849,10402.648296473795,66.58701210661017,0.015017943715494163,0.015017943715494163,geom2,0
mixture,0.4,5190.962515318426,10387.925030636852,10402.648296473799,66.58701315008562,0.015017944798636195,0.015017942601159564,geom2,0
mixture,0.3,5190.962515318431,10387.925030636861,10402.648296473808,66.58701383319485,0.015017945739959272,0.015017942291564298,geom2,0
mixture,0.35000000000000003,5190.9625153184315,10387.925030636863,10402.64829647381,66.58701303749721,0.015017945466368424,0.015017942449714406,geom2,0
mixture,0.25,5190.962515318433,10387.925030636867,10402.648296473813,66.58701521475587,0.01501794633076181,0.015017941909062743,geom2,0
mixture,0.2,5190.962515318438,10387.925030636876,10402.648296473822,66.58701619943807,0.015017945751876205,0.015017942052535394,geom2,0
mixture,0.15000000000000002,5190.9625153184425,10387.925030636885,10402.648296473832,66.58701696549022,0.015017945224863487,0.015017942159881921,geom2,0
mixture,0.1,5190.962515318444,10387.925030636889,10402.648296473835,66.58701835892637,0.01501794438753955,0.015017942074001691,geom2,0
mixture,0.05,5190.962515318457,10387.925030636914,10402.64829647386,66.58701998461652,0.01501794314985458,0.015017941874954593,geom2,0
mixture,0.007250000000000005,5190.962515318459,10387.925030636918,10402.648296473864,66.58702178119024,0.01501794169987477,0.015017941532287908,geom2,0
mixture,0.0025000000000000005,5190.962515318461,10387.925030636921,10402.648296473868,66.58702178282375,0.015017941545957234,0.015017941533102354,geom2,0
mixture,0.006250000000000004,5190.962515318461,10387.925030636921,10402.648296473868,66.58702153601351,0.015017941859915947,0.015017941587094588,geom2,0
mixture,0.008000000000000005,5190.962515318461,10387.925030636921,10402.648296473868,66.58702153397051,0.015017941809042826,0.015017941587488056,geom2,0
mixture,0.0035000000000000014,5190.962515318461,10387.925030636921,10402.648296473868,66.58702183522243,0.015017941586624804,0.015017941521087189,geom2,0
mixture,0.0037500000000000016,5190.962515318461,10387.925030636921,10402.648296473868,66.58702184152179,0.015017941688989976,0.015017941519259328,geom2,0
mixture,0.008500000000000006,5190.962515318462,10387.925030636923,10402.64829647387,66.587021726987,0.015017941715254729,0.015017941544274502,geom2,0
mixture,0.0027500000000000007,5190.962515318462,10387.925030636923,10402.64829647387,66.5870218310265,0.015017941610035428,0.015017941522020873,geom2,0
mixture,0.009500000000000007,5190.9625153184625,10387.925030636925,10402.648296473872,66.58702202099857,0.015017941722508504,0.015017941477085364,geom2,0
mixture,0.007750000000000005,5190.9625153184625,10387.925030636925,10402.648296473872,66.58702157389924,0.015017941849178505,0.015017941578154594,geom2,0
mixture,0.004500000000000002,5190.9625153184625,10387.925030636925,10402.648296473872,66.58702240106652,0.015017941508006814,0.015017941393180188,geom2,0
mixture,0.009750000000000007,5190.9625153184625,10387.925030636925,10402.648296473872,66.58702226896266,0.015017941782530787,0.01501794141995632,geom2,0
mixture,0.008750000000000006,5190.9625153184625,10387.925030636925,10402.648296473872,66.58702227139482,0.015017941668130898,0.015017941420778542,geom2,0
mixture,0.005000000000000003,5190.962515318463,10387.925030636927,10402.648296473873,66.58702254442575,0.015017941420845171,0.01501794136106497,geom2,0
mixture,0.009250000000000006,5190.962515318463,10387.925030636927,10402.648296473873,66.58702206872098,0.015017941707585527,0.015017941466422886,geom2,0
mixture,0.0070000000000000045,5190.962515318463,10387.925030636927,10402.648296473873,66.58702211306586,0.015017941810276847,0.015017941456173436,geom2,0
mixture,0.007500000000000005,5190.962515318464,10387.925030636929,10402.648296473875,66.58702244299297,0.015017941623045167,0.015017941382436307,geom2,0
mixture,0.002,5190.962515318464,10387.925030636929,10402.648296473875,66.5870224344408,0.015017941416780672,0.015017941386108374,geom2,0
mixture,0.006750000000000004,5190.962515318464,10387.925030636929,10402.648296473875,66.58702168967864,0.015017941681939512,0.015017941553273816,geom2,0
mixture,0.006500000000000004,5190.962515318464,10387.925030636929,10402.648296473875,66.58702242488705,0.015017941618271313,0.015017941386820024,geom2,0
mixture,0.005250000000000003,5190.962515318465,10387.92503063693,10402.648296473877,66.58702235946193,0.015017941629955903,0.01501794140188296,geom2,0
mixture,0.009000000000000006,5190.962515318465,10387.92503063693,10402.648296473877,66.58702224681882,0.015017941753474413,0.01501794142553425,geom2,0
mixture,0.005750000000000003,5190.962515318465,10387.92503063693,10402.648296473877,66.58702247753496,0.015017941514192721,0.015017941375653723,geom2,0
mixture,0.0047500000000000025,5190.962515318465,10387.92503063693,10402.648296473877,66.58702171976473,0.01501794174223918,0.015017941546426623,geom2,0
mixture,0.010000000000000007,5190.962515318466,10387.925030636932,10402.648296473879,66.5870223549576,0.015017941615804593,0.015017941401957776,geom2,0
mixture,0.003250000000000001,5190.962515318466,10387.925030636932,10402.648296473879,66.58702180365619,0.015017941599961377,0.01501794152820276,geom2,0
mixture,0.004000000000000002,5190.962515318466,10387.925030636932,10402.648296473879,66.58702251204502,0.015017941453923196,0.015017941368324577,geom2,0
mixture,0.008250000000000006,5190.962515318466,10387.925030636932,10402.648296473879,66.58702212737006,0.015017941830472122,0.015017941452306142,geom2,0
