model,w1,NLL,AIC,BIC,mean,phi1,phi2,distribution,iteration
mixture,0.5,768.4622408992531,1542.9244817985061,1552.633807686996,22.425533197280565,0.044592027810570194,0.044592027810570194,geom,0
mixture,0.45,768.4622408992532,1542.9244817985063,1552.6338076869963,22.425533034008332,0.04459202936616601,0.044592027128098205,geom,0
mixture,0.2,768.4622408992534,1542.9244817985068,1552.6338076869968,22.425533398625838,0.04459203184640604,0.04459202630115538,geom,0
mixture,0.25,768.4622408992534,1542.9244817985068,1552.6338076869968,22.425533604273753,0.04459202987315351,0.04459202604399562,geom,0
mixture,0.15000000000000002,768.4622408992534,1542.9244817985068,1552.6338076869968,22.425533398675555,0.04459203113773451,0.0445920267522899,geom,0
mixture,0.05,768.4622408992534,1542.9244817985068,1552.6338076869968,22.425533712765546,0.044592028057557624,0.044592026718607125,geom,0
mixture,0.4,768.4622408992534,1542.9244817985068,1552.6338076869968,22.425533159589477,0.044592029934197634,0.04459202651973,geom,0
mixture,0.3,768.4622408992534,1542.9244817985068,1552.6338076869968,22.425533331055586,0.04459203071716488,0.044592026184880035,geom,0
mixture,0.005000000000000003,768.4622408992535,1542.924481798507,1552.633807686997,22.425533797822474,0.0445920269710884,0.04459202661464106,geom,0
mixture,0.1,768.4622408992535,1542.924481798507,1552.633807686997,22.42553344352235,0.04459203008771748,0.044592027013510276,geom,0
mixture,0.0047500000000000025,768.4622408992536,1542.9244817985073,1552.6338076869972,22.42553397254154,0.0445920252862649,0.044592026273693665,geom,0
mixture,0.0022500000000000003,768.4622408992536,1542.9244817985073,1552.6338076869972,22.425533895945986,0.04459202606265723,0.04459202642211851,geom,0
mixture,0.005500000000000003,768.4622408992536,1542.9244817985073,1552.6338076869972,22.425533850889586,0.044592027616632196,0.044592026504786914,geom,0
mixture,0.009000000000000006,768.4622408992536,1542.9244817985073,1552.6338076869972,22.425533827537798,0.044592026702838634,0.04459202655601448,geom,0
mixture,0.007750000000000005,768.4622408992536,1542.9244817985073,1552.6338076869972,22.425533775117856,0.04459202807681579,0.044592026650516446,geom,0
mixture,0.0035000000000000014,768.4622408992536,1542.9244817985073,1552.6338076869972,22.425534060509854,0.04459202659717533,0.044592026092315884,geom,0
mixture,0.008250000000000006,768.4622408992536,1542.9244817985073,1552.6338076869972,22.425533998393778,0.044592025799190416,0.0445920262210781,geom,0
mixture,0.009750000000000007,768.4622408992536,1542.9244817985073,1552.6338076869972,22.425533874617383,0.04459202701243078,0.044592026458317946,geom,0
mixture,0.35000000000000003,768.4622408992536,1542.9244817985073,1552.6338076869972,22.42553351859422,0.04459202938665836,0.044592025978960045,geom,0
mixture,0.006500000000000004,768.4622408992536,1542.9244817985073,1552.6338076869972,22.425533685950896,0.04459202646707378,0.04459202684130672,geom,0
mixture,0.003000000000000001,768.4622408992537,1542.9244817985075,1552.6338076869974,22.425533863053055,0.04459202606128428,0.04459202648799576,geom,0
mixture,0.0025000000000000005,768.4622408992537,1542.9244817985075,1552.6338076869974,22.425533712696648,0.04459202683864694,0.04459202678555893,geom,0
mixture,0.009250000000000006,768.4622408992537,1542.9244817985075,1552.6338076869974,22.425533810536667,0.04459202626054636,0.04459202659422833,geom,0
mixture,0.005250000000000003,768.4622408992537,1542.9244817985075,1552.6338076869974,22.425533933397087,0.04459202617974646,0.04459202634772199,geom,0
mixture,0.008500000000000006,768.4622408992539,1542.9244817985077,1552.6338076869977,22.425533889260006,0.04459202643003148,0.044592026434643654,geom,0
mixture,0.007500000000000005,768.4622408992539,1542.9244817985077,1552.6338076869977,22.425533747435065,0.04459202661887041,0.04459202671735472,geom,0
mixture,0.006250000000000004,768.4622408992539,1542.9244817985077,1552.6338076869977,22.425534323559127,0.04459202613257161,0.04459202556749113,geom,0
mixture,0.006000000000000004,768.4622408992539,1542.9244817985077,1552.6338076869977,22.42553402656156,0.044592026899339936,0.0445920261571341,geom,0
mixture,0.003250000000000001,768.4622408992539,1542.9244817985077,1552.6338076869977,22.425533919324998,0.04459202667834462,0.04459202637383208,geom,0
mixture,0.0027500000000000007,768.4622408992539,1542.9244817985077,1552.6338076869977,22.42553375803175,0.044592027515632036,0.04459202669328365,geom,0
mixture,0.004000000000000002,768.4622408992539,1542.9244817985077,1552.6338076869977,22.42553401280452,0.04459202642615386,0.044592026187989846,geom,0
mixture,0.004500000000000002,768.4622408992539,1542.9244817985077,1552.6338076869977,22.425533861707734,0.044592026232720836,0.04459202649055096,geom,0
