model,w1,NLL,AIC,BIC,mean,phi1,phi2,distribution,iteration
mixture,0.0022500000000000003,169.51231668867035,345.0246333773407,350.76070239362514,11.419999609982485,0.08756567827359236,0.08756567724393088,unif,0
mixture,0.0025000000000000005,169.51231668867035,345.0246333773407,350.76070239362514,11.419999674954438,0.08756567985870314,0.08756567674026297,unif,0
mixture,0.0027500000000000007,169.51231668867035,345.0246333773407,350.76070239362514,11.419999585132198,0.08756567658555771,0.0875656774391407,unif,0
mixture,0.003000000000000001,169.51231668867035,345.0246333773407,350.76070239362514,11.419999605129119,0.08756567914513759,0.08756567727786019,unif,0
mixture,0.0037500000000000016,169.51231668867035,345.0246333773407,350.76070239362514,11.419999771554153,0.08756567542416734,0.08756567600955202,unif,0
mixture,0.0035000000000000014,169.51231668867035,345.0246333773407,350.76070239362514,11.41999964343369,0.0875656793641475,0.08756567698141265,unif,0
mixture,0.008000000000000005,169.51231668867035,345.0246333773407,350.76070239362514,11.419999646844623,0.08756567606819156,0.08756567697081907,unif,0
mixture,0.007250000000000005,169.51231668867035,345.0246333773407,350.76070239362514,11.419999687363113,0.08756567530470405,0.08756567666275837,unif,0
mixture,0.009250000000000006,169.51231668867035,345.0246333773407,350.76070239362514,11.419999688772851,0.08756567923608179,0.08756567661788466,unif,0
mixture,0.010000000000000007,169.51231668867035,345.0246333773407,350.76070239362514,11.419999623127975,0.08756567526052594,0.08756567716449097,unif,0
mixture,0.009500000000000007,169.51231668867038,345.02463337734076,350.7607023936252,11.419999734814215,0.08756567357400312,0.08756567631510993,unif,0
mixture,0.009750000000000007,169.51231668867038,345.02463337734076,350.7607023936252,11.419999600580159,0.08756567572890983,0.08756567733399183,unif,0
mixture,0.006000000000000004,169.51231668867038,345.02463337734076,350.7607023936252,11.419999703312067,0.08756567532740557,0.08756567653788279,unif,0
mixture,0.006750000000000004,169.51231668867038,345.02463337734076,350.7607023936252,11.419999729725712,0.08756567801206253,0.08756567631664268,unif,0
mixture,0.003250000000000001,169.51231668867038,345.02463337734076,350.7607023936252,11.419999508568011,0.08756567931480472,0.08756567801965902,unif,0
mixture,0.008250000000000006,169.51231668867038,345.02463337734076,350.7607023936252,11.419999605371348,0.08756567688042251,0.08756567728494195,unif,0
mixture,0.4,169.51231668867038,345.02463337734076,350.7607023936252,11.420000367208665,0.0875656719824557,0.08756567107841054,unif,0
mixture,0.35000000000000003,169.51231668867038,345.02463337734076,350.7607023936252,11.420000455402855,0.08756567078835363,0.08756567075054479,unif,0
mixture,0.15000000000000002,169.51231668867038,345.02463337734076,350.7607023936252,11.419999632611999,0.08756567572763858,0.08756567731009933,unif,0
mixture,0.005250000000000003,169.51231668867038,345.02463337734076,350.7607023936252,11.419999532167246,0.08756568015174285,0.08756567783072994,unif,0
mixture,0.006250000000000004,169.5123166886704,345.0246333773408,350.76070239362525,11.41999950292055,0.08756567906860198,0.08756567806087324,unif,0
mixture,0.007500000000000005,169.5123166886704,345.0246333773408,350.76070239362525,11.419999517478978,0.08756567765699408,0.08756567795779722,unif,0
mixture,0.005000000000000003,169.5123166886704,345.0246333773408,350.76070239362525,11.419999733681088,0.08756567912532834,0.08756567628354904,unif,0
mixture,0.005750000000000003,169.5123166886704,345.0246333773408,350.76070239362525,11.419999590504654,0.08756568089634185,0.08756567737535303,unif,0
mixture,0.009000000000000006,169.5123166886704,345.0246333773408,350.76070239362525,11.419999550891141,0.08756567621519898,0.08756567771282377,unif,0
mixture,0.008750000000000006,169.5123166886704,345.0246333773408,350.76070239362525,11.419999545545828,0.08756568061576882,0.0875656777149495,unif,0
mixture,0.0070000000000000045,169.5123166886704,345.0246333773408,350.76070239362525,11.419999663101331,0.08756567591062718,0.08756567684548974,unif,0
mixture,0.006500000000000004,169.5123166886704,345.0246333773408,350.76070239362525,11.419999577014893,0.08756567823699397,0.08756567749420668,unif,0
mixture,0.004500000000000002,169.5123166886704,345.0246333773408,350.76070239362525,11.419999650276903,0.08756567512964245,0.08756567694545134,unif,0
mixture,0.0047500000000000025,169.5123166886704,345.0246333773408,350.76070239362525,11.419999873998455,0.08756567598156932,0.08756567521821385,unif,0
mixture,0.004250000000000002,169.5123166886704,345.0246333773408,350.76070239362525,11.419999594332412,0.08756567998553919,0.08756567735506895,unif,0
mixture,0.005500000000000003,169.5123166886704,345.0246333773408,350.76070239362525,11.419999705690453,0.08756567482538599,0.08756567652171288,unif,0
mixture,0.5,169.5123166886704,345.0246333773408,350.76070239362525,11.420000463929066,0.08756567069840107,0.08756567069840107,unif,0
mixture,0.2,169.5123166886704,345.0246333773408,350.76070239362525,11.420000400704474,0.08756566926691009,0.08756567166226153,unif,0
mixture,0.45,169.5123166886704,345.0246333773408,350.76070239362525,11.420000462803227,0.08756567104270564,0.08756567043239308,unif,0
mixture,0.1,169.5123166886704,345.0246333773408,350.76070239362525,11.419999556402452,0.0875656734109928,0.08756567812887395,unif,0
mixture,0.25,169.5123166886704,345.0246333773408,350.76070239362525,11.420000550950252,0.08756566847514992,0.08756567054980958,unif,0
mixture,0.007750000000000005,169.51231668867044,345.0246333773409,350.7607023936253,11.419999658008853,0.08756567571154662,0.08756567688710411,unif,0
mixture,0.002,169.51231668867044,345.0246333773409,350.7607023936253,11.419999540968817,0.08756567705307851,0.08756567777687461,unif,0
mixture,0.004000000000000002,169.51231668867044,345.0246333773409,350.7607023936253,11.41999963468454,0.0875656789143626,0.08756567704937855,unif,0
mixture,0.008500000000000006,169.51231668867044,345.0246333773409,350.7607023936253,11.41999976793401,0.08756567347537336,0.0875656760570595,unif,0
mixture,0.05,169.51231668867044,345.0246333773409,350.7607023936253,11.419999534367882,0.08756567588425897,0.08756567792824041,unif,0
