model,w1,NLL,AIC,mean,phi1,phi2,bootstrap
mixture,0.005,5933232.888020142,11866471.776040284,24.126354067473205,0.0011830527968493963,0.05,boot_1
mixture,0.01,5933321.163719957,11866648.327439914,30.75298969550871,0.001380634350780918,0.04210984383502684,boot_1
mixture,0.015,5938652.410006934,11877310.820013868,39.397778234925156,0.0013946087320055394,0.03438996853203206,boot_1
mixture,0.02,5944075.999712686,11888157.999425372,46.8623837332814,0.0014121689932020437,0.029969627174806786,boot_1
mixture,0.025,5949194.09093751,11898394.18187502,53.58728814307425,0.0014294511208309826,0.0270097634333125,boot_1
mixture,0.05,5969733.500610618,11939473.001221236,81.25292953289565,0.0015017067675123807,0.019809213808913043,boot_1
mixture,0.07500000000000001,5984558.282384346,11969122.564768692,103.61614302514323,0.0015574625203273857,0.01667841935693609,boot_1
mixture,0.10000000000000002,5996090.778931983,11992187.557863966,123.02208478701166,0.0016037343769610781,0.014834931907545824,boot_1
mixture,0.12500000000000003,6005514.721648503,12011035.443297006,140.41694362724246,0.001643828807494117,0.013592241035941394,boot_1
mixture,0.15000000000000002,6013473.424327728,12026952.848655457,156.31167094447494,0.0016794926446889802,0.012686759458201816,boot_1
mixture,0.17500000000000004,6020353.8656830955,12040713.731366191,171.02981065030724,0.0017117446655930018,0.011992161614202218,boot_1
mixture,0.20000000000000007,6026406.908134089,12052819.816268178,184.7902859563954,0.00174126048844517,0.011439853828218867,boot_1
mixture,0.22500000000000003,6031804.563039777,12063615.126079554,197.75930659535436,0.0017684835130193765,0.01098797374902392,boot_1
mixture,0.25000000000000006,6036670.009911827,12073346.019823654,210.0604186200802,0.001793744064044782,0.010610134346732115,boot_1
mixture,0.2750000000000001,6041094.557339334,12082195.114678668,221.78607878946073,0.0018173289331357603,0.01028878182170405,boot_1
mixture,0.3000000000000001,6045147.814931837,12090301.629863674,233.01646963939282,0.0018394187911959406,0.010011230619570436,boot_1
