model,w1,NLL,AIC,mean,phi1,phi2,bootstrap
mixture,0.004000000000000002,3975563.6516970387,7951133.303394077,18.718607169790214,0.0012283535725992377,0.06441508864616043,boot_1
mixture,0.0037500000000000016,3975567.476792105,7951140.95358421,18.00438344502534,0.0012289418461253348,0.06662552493731654,boot_1
mixture,0.004250000000000002,3975598.958830457,7951203.917660914,19.41880728385642,0.0012277790916208182,0.06240101485678864,boot_1
mixture,0.0035000000000000014,3975618.989910993,7951243.979821986,17.275192365021493,0.0012295174229508953,0.06906447308138816,boot_1
mixture,0.004500000000000002,3975666.702321127,7951339.404642254,20.1057340331271,0.0012272364061038522,0.06055736310282986,boot_1
mixture,0.003250000000000001,3975729.2754329257,7951464.550865851,16.53008930410128,0.00123002931741818,0.07177123485976256,boot_1
mixture,0.0047500000000000025,3975761.574088796,7951529.148177592,20.779868082456545,0.0012267572626014714,0.058863116119644045,boot_1
mixture,0.005000000000000003,3975879.315098363,7951764.630196726,21.44166655675054,0.0012263461949521257,0.05730076727205735,boot_1
mixture,0.003000000000000001,3975912.9112286456,7951831.822457291,15.7671390914174,0.0012304688472360252,0.07479906260044283,boot_1
mixture,0.005250000000000003,3976016.468867266,7952038.937734532,22.09172877424318,0.0012260146163392844,0.05585482916763165,boot_1
mixture,0.005500000000000003,3976170.199907371,7952346.399814742,22.730261981853946,0.0012257790771500348,0.054513104945337995,boot_1
mixture,0.0027500000000000007,3976189.3920139372,7952384.7840278745,14.984522763779072,0.0012307810442485454,0.07821464825807294,boot_1
mixture,0.005750000000000003,3976338.158537952,7952682.317075904,23.35770102387456,0.0012256390499715626,0.05326452225317716,boot_1
mixture,0.006000000000000004,3976518.379166792,7953042.758333584,23.974420322519443,0.001225595963293823,0.05209959578323442,boot_1
mixture,0.0025000000000000005,3976585.283258221,7953176.566516442,14.178851425778243,0.0012309772532054326,0.08211265574384233,boot_1
mixture,0.006250000000000004,3976709.203040745,7953424.40608149,24.58081130734708,0.0012256481922499724,0.05101001435212065,boot_1
mixture,0.006500000000000004,3976909.219017583,7953824.438035166,25.177014554351494,0.0012258054778333414,0.04998898389970536,boot_1
mixture,0.006750000000000004,3977117.2177582677,7954240.435516535,25.764053371248885,0.0012260273787424519,0.049028883326116886,boot_1
mixture,0.0022500000000000003,3977137.579819619,7954281.159639238,13.345897172558297,0.0012310701912242304,0.08662363441258357,boot_1
mixture,0.0070000000000000045,3977332.1559147527,7954670.3118295055,26.341599930014304,0.0012263472778848137,0.048125406400665864,boot_1
mixture,0.007250000000000005,3977553.127964883,7955112.255929766,26.910288740010145,0.0012267454841979916,0.0472730387766841,boot_1
mixture,0.007500000000000005,3977779.3437624956,7955564.687524991,27.470345150760025,0.0012272251553334915,0.046467537452609564,boot_1
mixture,0.002,3977899.1297485754,7955804.259497151,12.47948858026005,0.0012311490132534382,0.09193928443364688,boot_1
mixture,0.007750000000000005,3978010.1105546085,7956026.221109217,28.02227639043258,0.001227770216704456,0.045704701573034655,boot_1
mixture,0.008000000000000005,3978244.8183796816,7956495.636759363,28.566445421760964,0.0012283628246283161,0.04498109043238066,boot_1
mixture,0.008250000000000006,3978482.9281706386,7956971.856341277,29.10297568843507,0.0012290239661407654,0.04429367108572631,boot_1
mixture,0.008500000000000006,3978723.9619351057,7957453.9238702115,29.632122499915987,0.0012297420811366179,0.04363976500590722,boot_1
mixture,0.008750000000000006,3978967.494602887,7957940.989205774,30.154371657511206,0.001230510724035353,0.04301646303933289,boot_1
mixture,0.009000000000000006,3979213.147201082,7958432.294402164,30.670319345138047,0.00123129950785176,0.042421186288237565,boot_1
mixture,0.009250000000000006,3979460.581076904,7958927.162153808,31.17908357828912,0.0012321637187570607,0.04185330744855793,boot_1
mixture,0.009500000000000007,3979709.493043047,7959424.986086094,31.682602345927375,0.0012330209823722365,0.04130878856851338,boot_1
mixture,0.009750000000000007,3979959.611188122,7959925.222376244,32.17997215306655,0.0012339222025188165,0.04078738585472604,boot_1
mixture,0.010000000000000007,3980210.691269051,7960427.382538102,32.671290041651865,0.0012348696753733891,0.04028767926399166,boot_1
mixture,0.05,4009936.7606834928,8019879.5213669855,85.43046061903301,0.0013674323615220378,0.019441086855409163,boot_1
mixture,0.1,4029317.360238738,8058640.720477476,130.1630477648338,0.0014631055089025294,0.014559507688108977,boot_1
mixture,0.15000000000000002,4041768.6784457755,8083543.356891551,166.2823100937253,0.0015331197465026068,0.012419166842829291,boot_1
mixture,0.2,4050925.0513763907,8101856.1027527815,197.36564417170024,0.0015904651297942356,0.011170646518305424,boot_1
mixture,0.25,4058143.119625705,8116292.23925141,225.02885953738163,0.0016395178929290886,0.010338409242710076,boot_1
mixture,0.3,4064080.988225444,8128167.976450888,250.19995462385748,0.0016824357617518442,0.009737497316558213,boot_1
mixture,0.35000000000000003,4069109.106836022,8138224.213672044,273.4609266282227,0.001720606559919455,0.009279842844403259,boot_1
mixture,0.4,4073457.2288172105,8146920.457634421,295.2000231394408,0.0017549769661514441,0.008918378492315656,boot_1
mixture,0.45,4077277.9254170107,8154561.850834021,315.7432561251518,0.0017860700952747528,0.00862157370871357,boot_1
mixture,0.5,4080677.7940800064,8161361.588160013,335.26069340547724,0.001814523533689064,0.008374330941069775,boot_1
null,,4102256.5208952534,8204515.041790507,497.1413918560281,0.0020115001816014538,,boot_1
sum,,4124296.188775483,8248594.377550966,696.3456317710973,0.002872136922742182,,boot_1
mixture,0.004000000000000002,3974918.5527263023,7949843.105452605,18.783909039505144,0.001226701936335834,0.06416230443107233,boot_2
mixture,0.0037500000000000016,3974922.3171984456,7949850.634396891,18.068937785260665,0.0012271991922461487,0.06635827519920098,boot_2
mixture,0.004250000000000002,3974954.310738748,7949914.621477496,19.48455473365016,0.001226227502718626,0.062161956420637966,boot_2
mixture,0.0035000000000000014,3974974.222153171,7949954.444306342,17.338736195832855,0.0012276864060394679,0.06878179463420799,boot_2
mixture,0.004500000000000002,3975022.843466663,7950051.686933326,20.17177135627395,0.0012257789123442642,0.06033100694018918,boot_2
mixture,0.003250000000000001,3975085.428868475,7950176.85773695,16.59242853237876,0.0012281143542762175,0.07147161900997409,boot_2
mixture,0.0047500000000000025,3975118.798488894,7950243.596977788,20.845928348874054,0.0012254010675608008,0.058648835379746994,boot_2
mixture,0.005000000000000003,3975237.878271823,7950481.756543646,21.507586875809114,0.0012250892106460906,0.057097764431968366,boot_2
mixture,0.003000000000000001,3975270.61413513,7950547.22827026,15.828058136376125,0.0012284687706126097,0.07448083636187328,boot_2
mixture,0.005250000000000003,3975376.592529798,7950759.185059596,22.157237882523024,0.001224863368927407,0.05566266383871029,boot_2
mixture,0.005500000000000003,3975532.075908675,7951070.15181735,22.795257698034163,0.001224732571879838,0.05433095743253674,boot_2
mixture,0.0027500000000000007,3975549.40604165,7951104.8120833,15.04369837201345,0.0012287023494026424,0.07787629963662983,boot_2
mixture,0.005750000000000003,3975701.952238729,7951409.904477458,23.421942079097818,0.0012246961242810873,0.05309207648035203,boot_2
mixture,0.006000000000000004,3975884.232413608,7951774.464827216,24.03783600817835,0.0012247546359521195,0.05193612117360294,boot_2
mixture,0.0025000000000000005,3975948.559683013,7951903.119366026,14.236154135906133,0.0012288142836492156,0.08175108729928339,boot_2
mixture,0.006250000000000004,3976077.2368027004,7952160.473605401,24.643265853742065,0.001224908182219155,0.05085502302265049,boot_2
