model,w1,NLL,AIC,mean,phi1,phi2,bootstrap
mixture,0.0037500000000000016,3974827.3747070245,7949660.749414049,17.967787351162343,0.0012324441979477943,0.06675018064692774,boot_1
mixture,0.004000000000000002,3974836.404993924,7949678.809987848,18.677487548828235,0.0012320157091609033,0.06454633385372495,boot_1
mixture,0.0035000000000000014,3974865.440775926,7949736.881551852,17.24304844074777,0.001232851450363919,0.06918168469071725,boot_1
mixture,0.004250000000000002,3974884.0130570047,7949774.026114009,19.373055111389796,0.0012316014603239052,0.0625382189295125,boot_1
mixture,0.003250000000000001,3974961.644054896,7949929.288109792,16.5024116247691,0.0012331849115224712,0.07187949253988896,boot_1
mixture,0.004500000000000002,3974963.535937262,7949933.071874524,20.055578418260357,0.001231187745167986,0.06069910511931936,boot_1
mixture,0.0047500000000000025,3975069.6954734046,7950145.390946809,20.725273743552265,0.0012308357345714397,0.05900887406945108,boot_1
mixture,0.003000000000000001,3975130.5097006867,7950267.019401373,15.74383574267191,0.0012334363578450644,0.07489704577009396,boot_1
mixture,0.005000000000000003,3975198.260402287,7950402.520804574,21.382670795133336,0.0012305475882701455,0.05744989753888959,boot_1
mixture,0.005250000000000003,3975345.800363494,7950697.600726988,22.02837347311293,0.00123032970764724,0.05600683630999061,boot_1
mixture,0.0027500000000000007,3975391.466510887,7950788.933021774,14.965348136154603,0.001233556794887983,0.07830152730590707,boot_1
mixture,0.005500000000000003,3975509.5046185497,7951025.009237099,22.662630225705705,0.0012301988182553138,0.05466746297463955,boot_1
mixture,0.005750000000000003,3975687.0470013996,7951380.094002799,23.285855433717146,0.0012301565348157152,0.053420831075714326,boot_1
mixture,0.0025000000000000005,3975770.995573517,7951547.991147034,14.163671511187925,0.0012335527376819934,0.08218666783537841,boot_1
mixture,0.006000000000000004,3975876.484262289,7951758.968524578,23.89842504413767,0.0012302048318374114,0.05225751280411249,boot_1
mixture,0.006250000000000004,3976076.178838221,7952158.357676442,24.500727453533116,0.00123034255963295,0.05116925570457522,boot_1
mixture,0.006500000000000004,3976284.739630784,7952575.479261568,25.092913948716564,0.0012305781106891516,0.050149302772592844,boot_1
mixture,0.0022500000000000003,3976305.9826708115,7952617.965341623,13.334506216277338,0.0012334384296747382,0.08668295037184472,boot_1
mixture,0.006750000000000004,3976500.9762010453,7953007.952402091,25.675920994214014,0.001230880606416435,0.049190170460944524,boot_1
mixture,0.0070000000000000045,3976723.862980462,7953453.725960924,26.249570121918698,0.0012312700927897067,0.04828736975378735,boot_1
mixture,0.007250000000000005,3976952.5111086005,7953911.022217201,26.814273884418853,0.0012317411908903243,0.047435775265282906,boot_1
mixture,0.002,3977049.1365731745,7954104.273146349,12.471665108939513,0.0012333011332037432,0.09198155708320631,boot_1
mixture,0.007500000000000005,3977186.146045543,7954378.292091086,27.370261033690092,0.0012322969573084746,0.04663112839054726,boot_1
mixture,0.007750000000000005,3977424.0895831967,7954854.179166393,27.91881333634196,0.0012328765954512488,0.045868057397690565,boot_1
mixture,0.008000000000000005,3977665.7453467497,7955337.490693499,28.459101628199598,0.0012335406573992173,0.04514486676780256,boot_1
mixture,0.008250000000000006,3977910.586914475,7955827.17382895,28.99189281828432,0.0012342581162850812,0.04445771222919661,boot_1
mixture,0.008500000000000006,3978158.148057408,7956322.296114816,29.517346374881352,0.0012350309817208928,0.04380398306375899,boot_1
mixture,0.008750000000000006,3978408.0146560753,7956822.029312151,30.036146357525407,0.0012358389911839933,0.04318055247692871,boot_1
mixture,0.009000000000000006,3978659.8178987005,7957325.635797401,30.547752280579488,0.0012367087747396559,0.04258634104665157,boot_1
mixture,0.009250000000000006,3978913.2286204584,7957832.457240917,31.05370508261873,0.0012375939831050253,0.0420173854160483,boot_1
mixture,0.009500000000000007,3979167.952427652,7958341.904855304,31.553029839787833,0.001238525423867049,0.041473677529193266,boot_1
mixture,0.009750000000000007,3979423.7256083526,7958853.451216705,32.04677472977871,0.001239466905947826,0.04095243782779674,boot_1
mixture,0.010000000000000007,3979680.3115566066,7959366.623113213,32.534421084341055,0.0012404643934225208,0.04045286934404597,boot_1
mixture,0.05,4009715.1927621975,8019436.385524395,84.8549496610163,0.0013752956060937842,0.019587980521172145,boot_1
mixture,0.1,4029163.7685540374,8058333.537108075,129.34611506279998,0.0014703379843840035,0.014673623999106964,boot_1
mixture,0.15000000000000002,4041625.8260026146,8083257.652005229,165.37843246326895,0.0015394448822000542,0.012510908027927444,boot_1
mixture,0.2,4050777.0737791834,8101560.147558367,196.458155733405,0.001595927308314762,0.011245563580724274,boot_1
mixture,0.25,4057984.81033819,8115975.62067638,224.14467723049341,0.0016443076297757233,0.010401497701747303,boot_1
mixture,0.3,4063910.8035394126,8127827.607078825,249.35084000504173,0.0016866953098125068,0.00979181923147233,boot_1
mixture,0.35000000000000003,4068926.913939639,8137859.827879278,272.6486677872533,0.0017244488405940602,0.009327653055675523,boot_1
mixture,0.4,4073263.453085938,8146532.906171876,294.44114904699154,0.0017584323021912862,0.008959797258511452,boot_1
mixture,0.45,4077073.1984886536,8154152.396977307,315.00680275494153,0.001789298392303212,0.00865983826732607,boot_1
mixture,0.5,4080462.800541275,8160931.60108255,334.55729866071977,0.0018175285739961626,0.008409232265385716,boot_1
null,,4101968.228965167,8203938.457930334,496.6605240235297,0.0020134477205855485,,boot_1
sum,,4123906.9502157983,8247815.900431597,695.6999379806825,0.002874802613616927,,boot_1
mixture,0.004000000000000002,3975926.6215557577,7951859.243111515,18.66424282345061,0.0012325345336623085,0.06459605755302195,boot_2
mixture,0.0037500000000000016,3975932.3476714655,7951870.695342931,17.950994186557864,0.0012331878123568488,0.06681714704019943,boot_2
mixture,0.004250000000000002,3975959.910185912,7951925.820371824,19.363300481913377,0.0012319130697839074,0.06257312348097162,boot_2
mixture,0.0035000000000000014,3975985.5775899407,7951977.1551798815,17.22269600718939,0.0012338410565087155,0.06926860861837464,boot_2
mixture,0.004500000000000002,3976025.564831682,7952057.129663364,20.049125823820095,0.001231320596921958,0.06072153517721216,boot_2
mixture,0.003250000000000001,3976097.2996861036,7952200.599372207,16.478319786447457,0.0012344515763807865,0.07199052665418142,boot_2
