model,w1,NLL,AIC,mean,phi1,phi2,bootstrap
mixture,0.009500000000000007,1950100.0917771354,3900206.183554271,25.672421101202726,0.0017274976375576529,0.04909994869264688,boot_1
mixture,0.009250000000000006,1950101.6399332767,3900209.2798665534,25.217025280126396,0.0017287741672491887,0.04987060279414657,boot_1
mixture,0.009750000000000007,1950101.713744898,3900209.427489796,26.122929331108665,0.0017263111602087522,0.04836374419903923,boot_1
mixture,0.010000000000000007,1950106.2958420129,3900218.5916840257,26.56900185923716,0.0017252509087711363,0.04765860609369016,boot_1
mixture,0.009000000000000006,1950106.5868147658,3900219.1736295316,24.75671114006512,0.0017301614492023945,0.05067787551492114,boot_1
mixture,0.008750000000000006,1950115.1819107933,3900236.3638215866,24.29133942397419,0.0017316653494906127,0.05152455488090306,boot_1
mixture,0.008500000000000006,1950127.6980956101,3900261.3961912203,23.820723700418366,0.0017332958170668826,0.0524138067088672,boot_1
mixture,0.008250000000000006,1950144.434537309,3900294.869074618,23.344706699334917,0.0017350600747081545,0.053349067786860896,boot_1
mixture,0.008000000000000005,1950165.7200676568,3900337.4401353137,22.863176479416197,0.0017369642608395673,0.054334014552332714,boot_1
mixture,0.007750000000000005,1950191.917106056,3900389.834212112,22.37596421767918,0.0017390186972953382,0.0553728615736249,boot_1
mixture,0.007500000000000005,1950223.4262505497,3900452.8525010995,21.88276777198299,0.0017412361546904876,0.05647070984385667,boot_1
mixture,0.007250000000000005,1950260.6916729314,3900527.383345863,21.3834685132271,0.0017436260761905318,0.057632690278778057,boot_1
mixture,0.0070000000000000045,1950304.2074854295,3900614.414970859,20.877816426738818,0.0017462015299203795,0.0588649719309565,boot_1
mixture,0.006750000000000004,1950354.5253006192,3900715.0506012384,20.36570422224793,0.0017489683820127995,0.06017404428441011,boot_1
mixture,0.006500000000000004,1950412.2632373741,3900830.5264747483,19.84668491331392,0.0017519555646535578,0.061568321510266005,boot_1
mixture,0.006250000000000004,1950478.1167491635,3900962.233498327,19.320623518424803,0.0017551738659071483,0.06305631240599166,boot_1
mixture,0.006000000000000004,1950552.8716754753,3901111.7433509505,18.787215362279785,0.0017586299641147182,0.06464843593998137,boot_1
mixture,0.005750000000000003,1950637.4200815721,3901280.8401631443,18.246125757534188,0.0017623728044685925,0.06635641850335736,boot_1
mixture,0.005500000000000003,1950732.7796995235,3901471.559399047,17.69716702415781,0.0017663861298284971,0.06819366984313864,boot_1
mixture,0.005250000000000003,1950840.1178122703,3901686.2356245406,17.139869737435408,0.0017707139892653278,0.07017654488428712,boot_1
mixture,0.005000000000000003,1950960.7810216143,3901927.5620432287,16.573851789385834,0.0017753827771002403,0.07232388341153952,boot_1
mixture,0.0047500000000000025,1951096.332584787,3902198.665169574,15.99845718059461,0.0017804406072002201,0.0746591769721346,boot_1
mixture,0.004500000000000002,1951248.5998096617,3902503.1996193235,15.413447013091666,0.0017859073420776355,0.07720813267323959,boot_1
mixture,0.004250000000000002,1951419.7348991486,3902845.469798297,14.81804961550218,0.0017918472722184108,0.080004366426786,boot_1
mixture,0.004000000000000002,1951612.294191039,3903230.588382078,14.211795263401896,0.00179828843996617,0.08308683964389572,boot_1
mixture,0.0037500000000000016,1951829.342886436,3903664.685772872,13.593661495435338,0.0018053197611546503,0.08650656377901927,boot_1
mixture,0.0035000000000000014,1952074.595978773,3904155.191957546,12.962929413276585,0.0018130086326813863,0.0903245610524893,boot_1
mixture,0.003250000000000001,1952352.6115755253,3904711.2231510505,12.318668211316488,0.0018214319018507814,0.09461896242828403,boot_1
mixture,0.003000000000000001,1952669.0619794636,3905344.123958927,11.659210555253987,0.0018307662210859444,0.09949551285007197,boot_1
mixture,0.0027500000000000007,1953084.8768788513,3906175.7537577027,11.508561022603628,0.001790293458093702,0.1,boot_1
mixture,0.0025000000000000005,1953714.6466970458,3907435.2933940915,11.412475841748293,0.0017391596626482697,0.1,boot_1
mixture,0.0022500000000000003,1954631.5965816393,3909269.1931632785,11.315737914817223,0.0016813153887567916,0.1,boot_1
mixture,0.002,1955941.6378885086,3911889.275777017,11.218223364371472,0.0016152174620087296,0.1,boot_1
mixture,0.05,1957149.4157817727,3914304.8315635454,73.08066006513354,0.0018016567266352862,0.020958151282564324,boot_1
mixture,0.1,1964133.1784029808,3928272.3568059616,109.57601165470882,0.001915956806648049,0.01568415096998557,boot_1
mixture,0.15000000000000002,1969051.127098776,3938108.254197552,137.93310424504034,0.002003486621696144,0.01347845132159068,boot_1
mixture,0.2,1972812.2721454191,3945630.5442908383,161.92652689778703,0.002074357570699191,0.01221166464443506,boot_1
mixture,0.25,1975842.0319999647,3951690.0639999295,183.1330454924152,0.002133778285687149,0.011368807042052302,boot_1
mixture,0.3,1978368.195258748,3956742.390517496,202.37026410048418,0.002184884721608002,0.010758761872559142,boot_1
mixture,0.35000000000000003,1980526.7072021493,3961059.4144042986,220.1305121595712,0.002229663369603588,0.010291952058092227,boot_1
mixture,0.4,1982405.2290624157,3964816.4581248313,236.7331690112377,0.002269469581830102,0.00992054777116343,boot_1
mixture,0.45,1984063.6059770337,3968133.2119540675,252.41146057702645,0.002305219380697899,0.009615002354930612,boot_1
mixture,0.5,1985544.5163258805,3971095.032651761,267.3139953734965,0.002337667843226075,0.009358807468730614,boot_1
null,,1995017.5915561244,3990037.183112249,391.0072815487075,0.002557497129053927,,boot_1
sum,,2005842.7667069153,4011687.5334138307,563.1995054525892,0.003551139481901343,,boot_1
mixture,0.009750000000000007,1951367.7915048974,3902741.583009795,25.982295011937488,0.0017275014026574746,0.048688913915686444,boot_2
mixture,0.009500000000000007,1951369.1107412237,3902744.2214824473,25.530919456667366,0.0017287943475773593,0.04943660647869397,boot_2
mixture,0.010000000000000007,1951369.4364514898,3902744.8729029796,26.429019367841764,0.0017263131921249363,0.047973651764323826,boot_2
mixture,0.009250000000000006,1951373.600023382,3902753.200046764,25.074757561139798,0.0017301967986165956,0.05021911165376529,boot_2
mixture,0.009000000000000006,1951381.4831479834,3902768.966295967,24.613664941205386,0.0017317164373138246,0.0510390404925649,boot_2
mixture,0.008750000000000006,1951393.0039087378,3902792.0078174756,24.14744767019348,0.0017333625578364498,0.051899384327179277,boot_2
mixture,0.008500000000000006,1951408.4284687224,3902822.856937445,23.67610400802316,0.0017351359759400485,0.05280297106028767,boot_2
mixture,0.008250000000000006,1951428.0480884619,3902862.0961769237,23.199283700363683,0.001737054877170093,0.053753779315851,boot_2
mixture,0.008000000000000005,1951452.182298568,3902910.364597136,22.716749231079298,0.001739136674113442,0.05475591032981971,boot_2
mixture,0.007750000000000005,1951481.182586194,3902968.365172388,22.228818878500704,0.0017413526372958078,0.05581256221311928,boot_2
mixture,0.007500000000000005,1951515.4366876585,3903036.873375317,21.734737561032794,0.0017437538534992862,0.056930061065203534,boot_2
mixture,0.007250000000000005,1951555.3736585877,3903116.7473171754,21.234604117460563,0.0017463371682979094,0.05811313311699529,boot_2
mixture,0.0070000000000000045,1951601.469831613,3903208.939663226,20.728117552009103,0.0017491164022490416,0.05936830374351179,boot_2
mixture,0.006750000000000004,1951654.2558931354,3903314.511786271,20.215048739803425,0.0017521104415691342,0.06070263417216785,boot_2
mixture,0.006500000000000004,1951714.3253301028,3903434.6506602056,19.695252265622475,0.0017553215737440189,0.062123930279132475,boot_2
mixture,0.006250000000000004,1951782.3445447406,3903570.6890894813,19.168387607333873,0.0017587831714945335,0.06364156818372403,boot_2
mixture,0.006000000000000004,1951859.0650988345,3903724.130197669,18.634219156610456,0.0017625053919934908,0.06526603286068601,boot_2
mixture,0.005750000000000003,1951945.3385723338,3903896.6771446676,18.092434944256503,0.0017665127213526604,0.06700956365829694,boot_2
mixture,0.005500000000000003,1952042.1347838559,3904090.2695677117,17.542895523683214,0.001770811901506047,0.06888561904359539,boot_2
mixture,0.005250000000000003,1952150.5642910306,3904307.1285820613,16.985032071088956,0.001775448063670602,0.07091158602885105,boot_2
mixture,0.005000000000000003,1952271.9064588624,3904549.8129177247,16.418762693018135,0.0017804305233058966,0.07310557465147409,boot_2
mixture,0.0047500000000000025,1952407.6448164852,3904821.2896329705,15.843366429408134,0.00178581290760117,0.07549201606613155,boot_2
mixture,0.004500000000000002,1952559.5121498017,3905125.0242996034,15.25850739779047,0.0017916232597286832,0.07809791824377724,boot_2
mixture,0.004250000000000002,1952729.548740578,3905465.097481156,14.663651470925728,0.001797909817571159,0.08095663106095531,boot_2
mixture,0.004000000000000002,1952920.1787257437,3905846.3574514873,14.058373484396302,0.0018047025314276517,0.0841078281591978,boot_2
mixture,0.0037500000000000016,1953134.311814418,3906274.623628836,13.44190050034847,0.0018120745644371516,0.0876020617370953,boot_2
