model,w1,NLL,AIC,mean,phi1,phi2,bootstrap
mixture,0.004000000000000002,3975687.2009691293,7951380.401938259,18.73897957771032,0.001227667049740063,0.06433789671589621,boot_1
mixture,0.0037500000000000016,3975696.3510438274,7951398.702087655,18.026166039551388,0.0012281369417426065,0.06653749603139046,boot_1
mixture,0.004250000000000002,3975717.97847602,7951441.95695204,19.43691025267338,0.0012272559662430266,0.06233606071887546,boot_1
mixture,0.0035000000000000014,3975754.1098606107,7951514.219721221,17.298309756777268,0.00122858277791676,0.06896432944535008,boot_1
mixture,0.004500000000000002,3975781.8798234197,7951569.759646839,20.122303669086506,0.0012268126706076344,0.06050104223450586,boot_1
mixture,0.003250000000000001,3975871.708171561,7951749.416343122,16.55410127282649,0.0012289796740012455,0.07165898128667565,boot_1
mixture,0.0047500000000000025,3975873.504081862,7951753.008163724,20.794249139721387,0.0012264655800214384,0.05881629299667408,boot_1
mixture,0.005000000000000003,3975988.512032712,7951983.024065424,21.4537423057752,0.0012261812446895583,0.05726275391023148,boot_1
mixture,0.003000000000000001,3976063.895832543,7952133.791665086,15.791661847256526,0.0012293161868792996,0.0746744840123641,boot_1
mixture,0.005250000000000003,3976123.3780009667,7952252.7560019335,22.101304238470124,0.0012259822498890695,0.05582516864958413,boot_1
mixture,0.005500000000000003,3976275.206789485,7952556.41357897,22.73733459850685,0.0012258654026572982,0.054491035947635456,boot_1
mixture,0.0027500000000000007,3976350.3715510867,7952706.743102173,15.00910398238239,0.001229541897025622,0.07807791017712051,boot_1
mixture,0.005750000000000003,3976441.597181545,7952889.19436309,23.362162871877164,0.0012258447441328047,0.05324954818150672,boot_1
mixture,0.006000000000000004,3976620.539132361,7953247.078264722,23.97623682290209,0.0012259159373896266,0.052091147424016694,boot_1
mixture,0.0025000000000000005,3976757.9460632824,7953521.892126565,14.203033473253127,0.0012296711067247956,0.08196405079444104,boot_1
mixture,0.006250000000000004,3976810.3355411673,7953626.671082335,24.579942866189363,0.00122607867309831,0.051007600425938535,boot_1
mixture,0.006500000000000004,3977009.5421870733,7954025.084374147,25.17342640628036,0.001226341677689003,0.049992177584319834,boot_1
mixture,0.006750000000000004,3977216.9211883587,7954439.842376717,25.757730120130645,0.001226665520631794,0.04903725637692222,boot_1
mixture,0.0022500000000000003,3977323.9146227427,7954653.829245485,13.369189639024253,0.0012297210939860323,0.08646383650976334,boot_1
mixture,0.0070000000000000045,3977431.4045558358,7954868.8091116715,26.33251483340483,0.0012270847683617011,0.04813859852617066,boot_1
mixture,0.007250000000000005,3977652.0654797493,7955310.130959499,26.89838837015175,0.0012275817195236398,0.04729077136110731,boot_1
mixture,0.007500000000000005,3977878.095414226,7955762.190828452,27.455921310630956,0.001228137747332146,0.04648904766151626,boot_1
mixture,0.002,3978101.502042848,7956209.004085696,12.501368328402949,0.0012297870106620853,0.0917695204013916,boot_1
mixture,0.007750000000000005,3978108.785654662,7956223.571309324,28.00514855295785,0.0012287645395181964,0.0457300203642145,boot_1
mixture,0.008000000000000005,3978343.512429032,7956693.024858064,28.5465094148254,0.0012294511570950936,0.04501001203287562,boot_1
mixture,0.008250000000000006,3978581.7246735003,7957169.449347001,29.080336434715267,0.0012301931570878302,0.04432585976128909,boot_1
mixture,0.008500000000000006,3978822.9339651107,7957651.867930221,29.60701645934912,0.001230981348376746,0.04367464977357088,boot_1
mixture,0.008750000000000006,3979066.7061438947,7958139.412287789,30.126703850086788,0.001231805698055857,0.04305419005114174,boot_1
mixture,0.009000000000000006,3979312.6542765675,7958631.308553135,30.639153811037115,0.0012327074447720252,0.04246266047837709,boot_1
mixture,0.009250000000000006,3979560.4328011693,7959126.865602339,31.146170655086593,0.001233599216801209,0.04189609763760163,boot_1
mixture,0.009500000000000007,3979809.7324420772,7959625.4648841545,31.646757815209135,0.001234540244657886,0.04135425619002354,boot_1
mixture,0.009750000000000007,3980060.2759433836,7960126.551886767,32.14134416392509,0.0012355103110738056,0.04083527359312717,boot_1
mixture,0.010000000000000007,3980311.8143822667,7960629.628764533,32.63018015815722,0.00123651875863561,0.040337433568283884,boot_1
mixture,0.05,4010097.487522654,8020200.975045308,85.09535549230431,0.0013716223993842699,0.01953037699848095,boot_1
mixture,0.1,4029472.8167997818,8058951.6335995635,129.72113405282735,0.0014666744562547608,0.014624710908791671,boot_1
mixture,0.15000000000000002,4041902.292831841,8083810.585663682,165.8353006396673,0.0015359530243068914,0.012467718891337862,boot_1
mixture,0.2,4051035.807497436,8102077.614994872,196.9564060799176,0.001592681142001858,0.01120730829974492,boot_1
mixture,0.25,4058232.958184525,8116471.91636905,224.65958173852363,0.0016413061118922586,0.010367440811557882,boot_1
mixture,0.3,4064152.2641436816,8128310.528287363,249.8692356365607,0.0016839116717312901,0.009761182538144793,boot_1
mixture,0.35000000000000003,4069163.988811583,8138333.977623166,273.1631640054861,0.0017218538570935062,0.009299812748333238,boot_1
mixture,0.4,4073497.5820912886,8147001.164182577,294.96521084808387,0.0017559369712864391,0.008933011136139948,boot_1
mixture,0.45,4077305.3225390934,8154616.645078187,315.50267169004337,0.0017870056224542237,0.008636287298442761,boot_1
mixture,0.5,4080693.558903144,8161393.117806288,335.04216009614544,0.0018153543886585619,0.008387313339101239,boot_1
null,,4102197.7179814596,8204397.435962919,497.0432226175641,0.0020118974658455847,,boot_1
sum,,4124162.0372220953,8248326.074444191,696.1509142911267,0.0028729402762281086,,boot_1
mixture,0.0037500000000000016,3975559.0844797683,7951124.168959537,17.99002282096874,0.0012295095116188375,0.06668328384966957,boot_2
mixture,0.004000000000000002,3975561.101523365,7951128.20304673,18.700504265988272,0.0012290778640600458,0.06448258098740943,boot_2
mixture,0.004250000000000002,3975602.2584427204,7951210.516885441,19.396689129572124,0.0012286663350185233,0.06247782761624541,boot_2
mixture,0.0035000000000000014,3975604.7916140635,7951215.583228127,17.26440109183628,0.0012299266314266927,0.06911162587986559,boot_2
mixture,0.004500000000000002,3975675.8335741702,7951357.6671483405,20.07971008779823,0.0012282661171717389,0.06064202355541082,boot_2
mixture,0.003250000000000001,3975709.338312704,7951424.676625408,16.522617214483923,0.0012302842815088263,0.0718070379649736,boot_2
mixture,0.0047500000000000025,3975776.4959796914,7951558.991959383,20.749771780095976,0.001227932066275657,0.05895514037383621,boot_2
mixture,0.003000000000000001,3975887.3361668102,7951780.6723336205,15.762740853096865,0.0012305714352156757,0.07482261114888025,boot_2
mixture,0.005000000000000003,3975899.96685745,7951805.9337149,21.407466599629164,0.001227660269905862,0.057399391258608344,boot_2
mixture,0.005250000000000003,3976042.7730441256,7952091.546088251,22.053377934718757,0.0012274636058431279,0.05595944810568769,boot_2
mixture,0.0027500000000000007,3976158.317820845,7952322.63564169,14.982897028496986,0.0012307372258125286,0.07822511056442016,boot_2
mixture,0.005500000000000003,3976202.0653486955,7952410.130697391,22.687776282419954,0.0012273552698941982,0.05462306021084621,boot_2
mixture,0.005750000000000003,3976375.4831587626,7952756.966317525,23.311116990692945,0.0012273353032021413,0.05337919516845544,boot_2
mixture,0.0025000000000000005,3976548.8956982074,7953103.791396415,14.179714109287668,0.001230792791967596,0.08210888209973695,boot_2
mixture,0.006000000000000004,3976561.052461845,7953128.10492369,23.92378595276201,0.0012274060879913728,0.05221842066002315,boot_2
mixture,0.006250000000000004,3976757.108308447,7953520.216616894,24.526160058453428,0.0012275646956055827,0.05113256060319957,boot_2
mixture,0.006500000000000004,3976962.2352837254,7953930.470567451,25.118424562429013,0.001227824244354825,0.0501147386161727,boot_2
mixture,0.0022500000000000003,3977096.1334710857,7954198.266942171,13.34898381774872,0.00123074978050837,0.08660400390752744,boot_2
mixture,0.006750000000000004,3977175.221414176,7954356.442828352,25.701532156652178,0.001228141509859844,0.049157595368581976,boot_2
mixture,0.0070000000000000045,3977395.022090027,7954796.044180054,26.275269334243017,0.0012285492210105699,0.04825660987805722,boot_2
mixture,0.007250000000000005,3977620.731645795,7955247.46329159,26.840107347468535,0.0012290363285303537,0.04740660048412306,boot_2
mixture,0.007500000000000005,3977851.5607181536,7955709.121436307,27.396680218068262,0.0012295817677136385,0.04660270898517208,boot_2
mixture,0.002,3977853.002053609,7955712.004107218,12.484602184484514,0.0012306917764351327,0.09190110114574265,boot_2
mixture,0.007750000000000005,3978086.8180375802,7956179.6360751605,27.945019849715212,0.0012301963872563282,0.04584154537549918,boot_2
mixture,0.008000000000000005,3978325.8957107444,7956657.791421489,28.485527333775558,0.0012308711260919055,0.045119487314981124,boot_2
mixture,0.008250000000000006,3978568.2571668876,7957142.514333775,29.018583775970047,0.0012315972225114085,0.04443331295228171,boot_2
mixture,0.008500000000000006,3978813.427227452,7957632.854454904,29.544521656545648,0.0012323692446120167,0.043780172713760564,boot_2
mixture,0.008750000000000006,3979060.9838519543,7958127.967703909,30.063412986477644,0.0012331931308365112,0.043157849643334856,boot_2
mixture,0.009000000000000006,3979310.5512617985,7958627.102523597,30.57577372923498,0.0012340524876419954,0.04256373899830759,boot_2
mixture,0.009250000000000006,3979561.7940950873,7959129.588190175,31.081806114507195,0.0012349535483224437,0.04199579827664662,boot_2
mixture,0.009500000000000007,3979814.412482495,7959634.82496499,31.581516968836752,0.0012358906638573442,0.04145261538761557,boot_2
mixture,0.009750000000000007,3980068.137837144,7960142.275674288,32.07578910286788,0.0012368279888411067,0.040931734145952726,boot_2
mixture,0.010000000000000007,3980322.7292297524,7960651.458459505,32.56410475728329,0.0012378149425477725,0.04043233567774317,boot_2
mixture,0.05,4010212.990640729,8020431.981281458,85.04507721867527,0.001371557126276328,0.019551283194597285,boot_2
mixture,0.1,4029596.0809265273,8059198.161853055,129.70006780937885,0.0014662709034632974,0.014634182848655624,boot_2
mixture,0.15000000000000002,4042024.540567325,8084055.08113465,165.84514745871297,0.001535383540107925,0.012472544214459154,boot_2
mixture,0.2,4051155.486931689,8102316.973863378,196.99632705787394,0.0015920087125747275,0.011209368405629796,boot_2
mixture,0.25,4058349.9138654866,8116705.827730973,224.72514491488653,0.0016405750189340737,0.010367772516409062,boot_2
mixture,0.3,4064266.7045268104,8128539.409053621,249.95576566889747,0.001683148877225771,0.00976039444513092,boot_2
