model,w1,NLL,AIC,mean,phi1,phi2,bootstrap
mixture,0.004000000000000002,3975474.683295522,7950955.366591044,18.670482050653547,0.0012335424077790577,0.06455883158290111,boot_1
mixture,0.0037500000000000016,3975478.660666962,7950963.321333924,17.960585510564513,0.0012339928372309015,0.06676531524028935,boot_1
mixture,0.004250000000000002,3975510.07096385,7951026.1419277,19.36638449080973,0.0012330954277953012,0.062547999637562,boot_1
mixture,0.0035000000000000014,3975530.6324461014,7951067.264892203,17.235801164955888,0.0012344146141042758,0.06919923064012269,boot_1
mixture,0.004500000000000002,3975578.067820743,7951162.135641486,20.04906302178903,0.0012326706885467027,0.06070694604656424,boot_1
mixture,0.003250000000000001,3975641.771815575,7951289.54363115,16.494895594202497,0.0012347788627435283,0.07190082370640966,boot_1
mixture,0.0047500000000000025,3975673.317657376,7951352.635314752,20.71905756356637,0.0012322946071105217,0.059014638479325476,boot_1
mixture,0.005000000000000003,3975791.5234202994,7951589.046840599,21.37695070218458,0.001231977091907413,0.05745323269167561,boot_1
mixture,0.003000000000000001,3975826.7621744904,7951659.524348981,15.73619999106988,0.001235051563147271,0.07492211926485727,boot_1
mixture,0.005250000000000003,3975929.199063749,7951864.398127498,22.02303793783581,0.0012317354035007164,0.056008304939712594,boot_1
mixture,0.005500000000000003,3976083.486494648,7952172.972989296,22.6577634517606,0.0012315784502657634,0.0546670377451018,boot_1
mixture,0.0027500000000000007,3976105.2216914706,7952216.443382941,14.957431753440353,0.001235213439109072,0.0783318270461901,boot_1
mixture,0.005750000000000003,3976252.0190343196,7952510.038068639,23.281505412585446,0.0012315092648792878,0.05341858007399951,boot_1
mixture,0.006000000000000004,3976432.8185565253,7952871.637113051,23.894646024671857,0.0012315291085612438,0.052253486827313074,boot_1
mixture,0.0025000000000000005,3976503.858378361,7953013.716756722,14.155445160128233,0.0012352532610204713,0.0822234967998263,boot_1
mixture,0.006250000000000004,3976624.2172660967,7953254.4345321935,24.49734268415351,0.0012316504078958982,0.051163961988643036,boot_1
mixture,0.006500000000000004,3976824.797692776,7953655.595385552,25.090381682695583,0.00123185039141049,0.0501419041421578,boot_1
mixture,0.006750000000000004,3977033.346209658,7954072.692419316,25.674019370349335,0.0012321192797160748,0.04918137418082566,boot_1
mixture,0.0022500000000000003,3977059.830345469,7954125.660690938,13.325852055078727,0.0012352025550834524,0.08672852762563196,boot_1
mixture,0.0070000000000000045,3977248.816742192,7954503.633484384,26.248285734621426,0.001232485442948866,0.04827722393704386,boot_1
mixture,0.007250000000000005,3977470.302186228,7954946.604372456,26.813786244862953,0.0012329229581500994,0.04742409588837207,boot_1
mixture,0.007500000000000005,3977697.011645846,7955400.023291692,27.370761002859222,0.0012334348652722662,0.04661773535703095,boot_1
mixture,0.002,3977826.174006683,7955658.348013366,12.462430483109427,0.0012351501316217408,0.09203930026817546,boot_1
mixture,0.007750000000000005,3977928.252212148,7955862.504424296,27.919606419660305,0.001234010410110201,0.04585413374137581,boot_1
mixture,0.008000000000000005,3978163.4141892022,7956332.8283784045,28.460611101412123,0.001234649085525655,0.045129808537577046,boot_1
mixture,0.008250000000000006,3978401.9590568054,7956809.918113611,28.994089049163353,0.0012353429732730617,0.044441642747568906,boot_1
mixture,0.008500000000000006,3978643.4095448623,7957292.819089725,29.520189164220064,0.0012360943731296596,0.04378702993437092,boot_1
mixture,0.008750000000000006,3978887.3414203166,7957780.682840633,30.039770735584888,0.0012368774802679569,0.043162560578377494,boot_1
mixture,0.009000000000000006,3979133.3765782234,7958272.753156447,30.552403172681743,0.0012377113452276087,0.04256705042702877,boot_1
mixture,0.009250000000000006,3979381.177382011,7958768.354764022,31.058000887070918,0.0012385812419842292,0.04199912239906625,boot_1
mixture,0.009500000000000007,3979630.441227728,7959266.882455456,31.558918871188904,0.0012394846911249753,0.04145315222522761,boot_1
mixture,0.009750000000000007,3979880.8973582014,7959767.794716403,32.05321870671223,0.0012404189572373366,0.04093130981262944,boot_1
mixture,0.010000000000000007,3980132.3022682327,7960270.604536465,32.541886648204645,0.0012413769693311466,0.04043074523704163,boot_1
mixture,0.05,4009856.359040866,8019718.718081732,84.9610476369418,0.001375022025765296,0.01954813206121434,boot_1
mixture,0.1,4029192.94871845,8058391.8974369,129.54608780445108,0.0014697028450662486,0.014632927478886792,boot_1
mixture,0.15000000000000002,4041599.4952202234,8083204.990440447,165.63280047705467,0.0015387744662953234,0.012472006170301019,boot_1
mixture,0.2,4050717.0110268323,8101440.022053665,196.73155303096615,0.001595373807249195,0.011209335452369342,boot_1
mixture,0.25,4057902.132422463,8115810.264844926,224.41220539602656,0.0016439239077576772,0.010368132272528831,boot_1
