model,w1,NLL,AIC,mean,phi1,phi2,bootstrap
mixture,0.010000000000000007,2129696.739563793,4259399.479127586,27.9285851377472,0.0015693347912458637,0.04592591121656202,boot_1
mixture,0.009750000000000007,2129698.6051870594,4259403.210374119,27.45175388911038,0.0015705761798973851,0.046613510086053044,boot_1
mixture,0.009500000000000007,2129703.7473751823,4259413.494750365,26.969989393845715,0.0015719219599844565,0.04733248278639642,boot_1
mixture,0.009250000000000006,2129712.392901891,4259430.785803782,26.48312797204069,0.0015733809747121717,0.0480851628960342,boot_1
mixture,0.009000000000000006,2129724.78835984,4259455.57671968,25.99132443764392,0.0015749491740653899,0.04887345860499876,boot_1
mixture,0.008750000000000006,2129741.202436561,4259488.404873122,25.49450780529265,0.0015766259516836298,0.04969996609460213,boot_1
mixture,0.008500000000000006,2129761.928529584,4259529.857059168,24.99206397365468,0.00157844174630273,0.05056865846873179,boot_1
mixture,0.008250000000000006,2129787.2877745912,4259580.5755491825,24.484201376272715,0.0015803864484197519,0.05148214808474551,boot_1
mixture,0.008000000000000005,2129817.6325272457,4259641.265054491,23.97054391356319,0.0015824804027947746,0.05244462518204368,boot_1
mixture,0.007750000000000005,2129853.35043395,4259712.7008679,23.450916180853184,0.0015847319612267469,0.053460307622173193,boot_1
mixture,0.007500000000000005,2129894.8691744097,4259795.738348819,22.925200876230768,0.001587148283291357,0.05453373264930083,boot_1
mixture,0.007250000000000005,2129942.6620250717,4259891.324050143,22.39310688963531,0.001589743647074556,0.055670441179905945,boot_1
mixture,0.0070000000000000045,2129997.2544258605,4260000.508851721,21.85460495816385,0.0015925225729329596,0.05687590494107456,boot_1
mixture,0.006750000000000004,2130059.2317475043,4260124.463495009,21.30920927952278,0.0015955137042049043,0.058157587814113176,boot_1
mixture,0.006500000000000004,2130129.248564285,4260264.49712857,20.756749795391435,0.0015987268876015868,0.05952304382348026,boot_1
mixture,0.006250000000000004,2130208.039739147,4260422.079478294,20.197295211571777,0.0016021536516991125,0.06098011443657408,boot_1
mixture,0.006000000000000004,2130296.433783044,4260598.867566088,19.630149473026375,0.0016058465750657897,0.0625401001675757,boot_1
mixture,0.005750000000000003,2130395.369066893,4260796.738133786,19.05511648442294,0.0016098129856966354,0.06421445898671858,boot_1
mixture,0.005500000000000003,2130505.9135876214,4261017.827175243,18.471704642862864,0.0016140953129475657,0.06601734413504763,boot_1
mixture,0.005250000000000003,2130629.2893019286,4261264.578603857,17.880019935329234,0.0016186742928760375,0.06796307207806795,boot_1
mixture,0.005000000000000003,2130766.9022745527,4261539.804549105,17.27915679833926,0.0016236236877489438,0.07007227067998814,boot_1
mixture,0.0047500000000000025,2130920.380452404,4261846.760904808,16.669008263442457,0.0016289462150174841,0.07236596261121493,boot_1
mixture,0.004500000000000002,2131091.6214522063,4262189.242904413,16.048849959469223,0.0016347010375689108,0.07487184338837251,boot_1
mixture,0.004250000000000002,2131282.8538085897,4262571.7076171795,15.418062395500382,0.0016409384632921954,0.07762267760011801,boot_1
mixture,0.004000000000000002,2131496.7166149486,4262999.433229897,14.776272400317048,0.0016476885008328353,0.08065672670052237,boot_1
mixture,0.0037500000000000016,2131736.364819645,4263478.72963929,14.12244188784183,0.001655039614970421,0.08402468254399201,boot_1
mixture,0.0035000000000000014,2132005.611210451,4264017.222420902,13.455816278811275,0.0016630565340808917,0.08778762951508524,boot_1
mixture,0.003250000000000001,2132309.122108804,4264624.244217608,12.775560203499778,0.0016718261767510434,0.0920226010986896,boot_1
mixture,0.003000000000000001,2132652.6938847085,4265311.387769417,12.080448201595734,0.0016814509518709576,0.09683113705263789,boot_1
mixture,0.0027500000000000007,2133056.04377097,4266118.08754194,11.619643883691413,0.0016695566351113014,0.1,boot_1
mixture,0.0025000000000000005,2133656.527201464,4267319.054402928,11.516808490182171,0.0016214724564816822,0.1,boot_1
mixture,0.0022500000000000003,2134554.0601167027,4269114.120233405,11.41338397788998,0.0015669789722888025,0.1,boot_1
mixture,0.002,2135860.6085106973,4271727.2170213945,11.30925317908493,0.0015046042631072097,0.1,boot_1
mixture,0.05,2136735.6604908784,4273477.320981757,78.34302031848804,0.0016303649731339621,0.01992656930968457,boot_1
mixture,0.1,2144021.450608396,4288048.901216792,118.03757436782672,0.0017399341354780227,0.014860280068461977,boot_1
mixture,0.15000000000000002,2149200.648327581,4298407.296655162,148.72453683870123,0.0018260431452834982,0.012766652396014109,boot_1
mixture,0.2,2153178.8361646403,4306363.6723292805,174.61676442895535,0.001896172891200154,0.01157053354398883,boot_1
mixture,0.25,2156391.5103250565,4312789.020650113,197.4569427394282,0.001955087882734106,0.01077811477703985,boot_1
mixture,0.3,2159074.5263658864,4318155.052731773,218.1605283340586,0.0020057348250995155,0.010205657047707107,boot_1
mixture,0.35000000000000003,2161369.6152107413,4322745.230421483,237.27295609288512,0.00205004761827581,0.009767794795756981,boot_1
mixture,0.4,2163368.5983583275,4326743.196716655,255.14167094250652,0.002089366490278186,0.009419731780339958,boot_1
mixture,0.45,2165134.3740440123,4330274.748088025,272.0160623724107,0.0021246949309251415,0.00913303415002937,boot_1
mixture,0.5,2166711.91309165,4333429.8261833,288.0627700767596,0.002156689221454981,0.008892693135334143,boot_1
null,,2176814.311616833,4353630.623233666,421.4757580730674,0.0023726156981646357,,boot_1
sum,,2188050.9367838083,4376103.873567617,601.2042413417767,0.0033266565045122934,,boot_1
mixture,0.009750000000000007,2130626.1440551705,4261258.288110341,27.288583122351213,0.001572230179704877,0.04695976465333939,boot_2
mixture,0.009500000000000007,2130627.1486030277,4261260.297206055,26.809843856013753,0.001573549847336045,0.047683145325865546,boot_2
mixture,0.010000000000000007,2130628.2387426663,4261262.477485333,27.76307209190999,0.0015709754405937597,0.046266870604772976,boot_2
mixture,0.009250000000000006,2130631.473201313,4261268.946402626,26.326662238779804,0.0015749634307657163,0.04843911876340617,boot_2
mixture,0.009000000000000006,2130639.35858687,4261284.71717374,25.838470763715677,0.0015764909518191132,0.04923100944026908,boot_2
mixture,0.008750000000000006,2130651.067800339,4261308.135600678,25.34548048382592,0.0015781126620976883,0.05006089960760841,boot_2
mixture,0.008500000000000006,2130666.888891304,4261339.777782608,24.84735133885484,0.0015798563853397036,0.05093204495470577,boot_2
mixture,0.008250000000000006,2130687.1380882068,4261380.2761764135,24.344243910292697,0.0015817045349189375,0.05184712220196144,boot_2
mixture,0.008000000000000005,2130712.1634402648,4261430.3268805295,23.83566783210702,0.0015836863855369062,0.052810445641796315,boot_2
mixture,0.007750000000000005,2130742.3490991225,4261490.698198245,23.32146419538905,0.0015858053009637002,0.05382612385864683,boot_2
mixture,0.007500000000000005,2130778.1203099047,4261562.240619809,22.801746117131785,0.0015880602686258287,0.0548979374409897,boot_2
mixture,0.007250000000000005,2130819.949285993,4261645.898571986,22.276005528284923,0.0015904719479228103,0.056031823277291185,boot_2
mixture,0.0070000000000000045,2130868.362160689,4261742.724321378,21.744148772148097,0.0015930446642191795,0.05723327356232932,boot_2
mixture,0.006750000000000004,2130923.9472326674,4261853.894465335,21.205920535851952,0.0015957911420224444,0.05850892104472064,boot_2
mixture,0.006500000000000004,2130987.3648133664,4261980.729626733,20.66113803743773,0.0015987253659151348,0.05986599027351878,boot_2
mixture,0.006250000000000004,2131059.3590510082,4262124.7181020165,20.109505542669428,0.0016018501419375933,0.06131319528596476,boot_2
mixture,0.006000000000000004,2131140.7721604425,4262287.544320885,19.55065999361369,0.0016052123148415217,0.06286032162212536,boot_2
mixture,0.005750000000000003,2131232.561802955,4262471.12360591,18.984376968397225,0.0016088000593494497,0.06451860074164979,boot_2
mixture,0.005500000000000003,2131335.822195552,4262677.644391104,18.410273177352146,0.0016126422544906322,0.06630123168899532,boot_2
mixture,0.005250000000000003,2131451.810201472,4262909.620402944,17.82777564081747,0.0016167771144185103,0.06822433363697457,boot_2
mixture,0.005000000000000003,2131581.9776756647,4263169.955351329,17.236915879667514,0.001621192299440199,0.07030427822179398,boot_2
