model,w1,NLL,AIC,mean,phi1,phi2,bootstrap
mixture,0.009750000000000007,1951957.0021394421,3903920.0042788843,26.202501436279455,0.001712340261471065,0.04828476412787243,boot_1
mixture,0.010000000000000007,1951957.747606759,3903921.495213518,26.65482111248874,0.001711071251881786,0.04757207247580733,boot_1
mixture,0.009500000000000007,1951959.2369020532,3903924.4738041065,25.745769562115477,0.0017136998893519408,0.04902929304029281,boot_1
mixture,0.009250000000000006,1951964.6624487329,3903935.3248974658,25.284439282406808,0.0017151593835449542,0.049808071182282136,boot_1
mixture,0.009000000000000006,1951973.5083167623,3903953.0166335246,24.818421328596536,0.001716738517310282,0.05062341301406706,boot_1
mixture,0.008750000000000006,1951986.0252776246,3903978.050555249,24.347612482574323,0.0017184121605176336,0.05147825684219906,boot_1
mixture,0.008500000000000006,1952002.4879071391,3904010.9758142782,23.871756011772902,0.0017202190284413147,0.05237572713186398,boot_1
mixture,0.008250000000000006,1952023.1975695558,3904052.3951391117,23.39080071568261,0.001722152034036626,0.053319081506478225,boot_1
mixture,0.008000000000000005,1952048.4858532755,3904102.971706551,22.904495417935802,0.001724218529244974,0.054312380231463314,boot_1
mixture,0.007750000000000005,1952078.718572948,3904163.437145896,22.41278087729261,0.001726431095348487,0.055359504568547394,boot_1
mixture,0.007500000000000005,1952114.3004326313,3904234.6008652626,21.91538572759736,0.0017287993156591959,0.05646546759656029,boot_1
mixture,0.007250000000000005,1952155.6804876467,3904317.3609752934,21.412120832303735,0.001731333673733779,0.0576355990233138,boot_1
mixture,0.0070000000000000045,1952203.3585688262,3904412.7171376524,20.90283947246391,0.001734042058352275,0.05887574539155904,boot_1
mixture,0.006750000000000004,1952257.8928693575,3904521.785738715,20.387223873760508,0.001736941890764959,0.06019301700417105,boot_1
mixture,0.006500000000000004,1952319.9089573866,3904645.8179147732,19.86495072460167,0.001740057107241484,0.061595438509678115,boot_1
mixture,0.006250000000000004,1952390.1105465489,3904786.2210930977,19.33592257693322,0.0017433871382949598,0.06309144388027434,boot_1
mixture,0.006000000000000004,1952469.292398741,3904944.584797482,18.79977314253488,0.0017469596866952148,0.06469149426905771,boot_1
mixture,0.005750000000000003,1952558.355947846,3905122.711895692,18.2560253312868,0.001750804487018823,0.06640808837859087,boot_1
mixture,0.005500000000000003,1952658.3283010393,3905322.6566020786,17.704589128117032,0.001754921624279885,0.06825413390717959,boot_1
mixture,0.005250000000000003,1952770.3855423075,3905546.771084615,17.14494052668575,0.0017593506213321416,0.0702463159751271,boot_1
mixture,0.005000000000000003,1952895.8815807425,3905797.763161485,16.576442652513855,0.001764136525436661,0.07240473650424994,boot_1
mixture,0.0047500000000000025,1953036.3842170297,3906078.7684340593,15.998889584543928,0.0017692987245030982,0.07475096104420992,boot_1
mixture,0.004500000000000002,1953193.7207347117,3906393.4414694235,15.411450383246816,0.0017748957840126565,0.07731384140469875,boot_1
mixture,0.004250000000000002,1953370.0363109282,3906746.0726218564,14.813585713885598,0.0017809724655804531,0.08012634178757383,boot_1
mixture,0.004000000000000002,1953567.8699212896,3907141.7398425792,14.204580935308462,0.0017875889725767942,0.08322936573103654,boot_1
mixture,0.0037500000000000016,1953790.254623969,3907586.509247938,13.58363715395264,0.0017948154247756562,0.08667350155606705,boot_1
mixture,0.0035000000000000014,1954040.85247056,3908087.70494112,12.949819640774987,0.0018027387893581601,0.09052236497753385,boot_1
mixture,0.003250000000000001,1954324.1396740049,3908654.2793480097,12.302384698491785,0.0018114289259370476,0.09485430491839628,boot_1
mixture,0.003000000000000001,1954645.6662365973,3909297.3324731947,11.639657292388302,0.0018210784549652214,0.09977700980170667,boot_1
mixture,0.0027500000000000007,1955072.7901136784,3910151.580227357,11.519188119665577,0.0017779925797804662,0.1,boot_1
mixture,0.0025000000000000005,1955715.2492289548,3911436.4984579096,11.422463184358755,0.0017271596452434347,0.1,boot_1
mixture,0.0022500000000000003,1956646.0720455563,3913298.1440911125,11.325088561497248,0.0016696490785734488,0.1,boot_1
mixture,0.002,1957971.5505246005,3915949.101049201,11.22694014205882,0.0016039262291274066,0.1,boot_1
mixture,0.05,1958662.267341632,3917330.534683264,74.11104941422455,0.0017764943305616857,0.02066757115967239,boot_1
mixture,0.1,1965538.2628845514,3931082.525769103,110.99003935344876,0.0018924019651110765,0.01547797443164519,boot_1
mixture,0.15000000000000002,1970418.0317475116,3940842.063495023,139.50198191928308,0.001981669323031524,0.013321167085810883,boot_1
mixture,0.2,1974161.2465243747,3948328.4930487494,163.5870270761559,0.0020537590198453073,0.01208374911296112,boot_1
mixture,0.25,1977181.2044181754,3954368.408836351,184.86112344179242,0.002114027829865299,0.01126067691808099,boot_1
mixture,0.3,1979701.4651031399,3959408.9302062797,204.1654487947056,0.0021657282397502674,0.010663593298021912,boot_1
mixture,0.35000000000000003,1981856.1738440585,3963718.347688117,221.9877744348134,0.0022109158536305824,0.01020691175028962,boot_1
mixture,0.4,1983732.1183395716,3967470.2366791433,238.66383372334482,0.0022510223197244614,0.00984142267314513,boot_1
mixture,0.45,1985388.6785253547,3970783.3570507094,254.3951291779794,0.0022870471342851797,0.009542835000489651,boot_1
mixture,0.5,1986868.266880482,3973742.533760964,269.3605564324102,0.0023196779334683985,0.00929136740112204,boot_1
null,,1996337.039974041,3992676.079948082,393.6751927234931,0.0025401651373607712,,boot_1
sum,,2007132.6468660445,4014267.293732089,566.4830688932905,0.0035305556508640223,,boot_1
mixture,0.009750000000000007,1950760.6878088322,3901527.3756176643,26.229636184710255,0.0017164646189930226,0.048188858134441286,boot_2
mixture,0.009500000000000007,1950761.0816972314,3901528.163394463,25.775355918992094,0.0017177068469552664,0.04892632159800035,boot_2
mixture,0.010000000000000007,1950763.295742539,3901532.591485078,26.679275386152916,0.0017153235084379447,0.047483218437280206,boot_2
mixture,0.009250000000000006,1950764.6887609612,3901535.3775219223,25.316285218711624,0.0017190549516564444,0.04969797041223389,boot_2
mixture,0.009000000000000006,1950771.7390430907,3901549.4780861815,24.852249407352716,0.0017205180030756327,0.050506423333833234,boot_2
mixture,0.008750000000000006,1950782.4834475238,3901570.9668950476,24.38314782843155,0.0017221030212677356,0.05135438015790407,boot_2
mixture,0.008500000000000006,1950797.1962316819,3901600.3924633637,23.908781589105587,0.0017238239330402325,0.052245024891013785,boot_2
mixture,0.008250000000000006,1950816.177880563,3901638.355761126,23.4290105805203,0.0017256663344065739,0.053181937949928114,boot_2
mixture,0.008000000000000005,1950839.7584308768,3901685.5168617535,22.943674975805305,0.0017276631124186128,0.05416874768045505,boot_2
mixture,0.007750000000000005,1950868.301339909,3901742.602679818,22.452568999652566,0.001729822755139412,0.05520983544014621,boot_2
mixture,0.007500000000000005,1950902.2079952399,3901810.4159904798,21.955532043706242,0.0017321335211037154,0.05631010210213371,boot_2
mixture,0.007250000000000005,1950941.9230000982,3901889.8460001964,21.452313739118082,0.0017346312116780667,0.057474921088964646,boot_2
mixture,0.0070000000000000045,1950987.9404011997,3901981.8808023995,20.942613761281414,0.0017373272309803187,0.05871071920475441,boot_2
mixture,0.006750000000000004,1951040.8110606049,3902087.6221212097,20.42654268219971,0.0017402084543549595,0.06002345814643962,boot_2
mixture,0.006500000000000004,1951101.151391416,3902208.302782832,19.90342200844269,0.0017433310478687468,0.061422222238793095,boot_2
