model,w1,NLL,AIC,mean,phi1,phi2,bootstrap
mixture,0.010000000000000007,2130840.9595584017,4261687.919116803,27.985374306954014,0.0015609705499004982,0.045877716750788146,boot_1
mixture,0.009750000000000007,2130841.78806344,4261689.57612688,27.509261601057275,0.0015621368436891845,0.04656097431604097,boot_1
mixture,0.009500000000000007,2130845.8826664076,4261697.765332815,27.028496876707095,0.0015633940164242136,0.04727478255435793,boot_1
mixture,0.009250000000000006,2130853.4738076883,4261712.947615377,26.54293639088276,0.0015647479859036953,0.0480213662464891,boot_1
mixture,0.009000000000000006,2130864.812493192,4261735.624986384,26.05245049235219,0.0015662043722867297,0.04880313153596817,boot_1
mixture,0.008750000000000006,2130880.172701784,4261766.345403568,25.55679376114551,0.0015677797858867754,0.04962290897442965,boot_1
mixture,0.008500000000000006,2130899.854162152,4261805.708324304,25.055861297061597,0.0015694633122793264,0.05048371391066713,boot_1
mixture,0.008250000000000006,2130924.1855489057,4261854.3710978115,24.549647302076608,0.0015712672514346495,0.05138838463571098,boot_1
mixture,0.008000000000000005,2130953.5281878924,4261913.056375785,24.03773731212098,0.001573210230992007,0.052341121069998296,boot_1
mixture,0.007750000000000005,2130988.280385155,4261982.56077031,23.520054110680967,0.001575294213366142,0.0533458042076736,boot_1
mixture,0.007500000000000005,2131028.882470778,4262063.764941556,22.996386945767142,0.0015775293840671963,0.05440706149414764,boot_1
mixture,0.007250000000000005,2131075.822733914,4262157.645467828,22.466525916870932,0.0015799274049532693,0.05553005053601236,boot_1
mixture,0.0070000000000000045,2131129.6444268497,4262265.288853699,21.93025947401604,0.0015824966073325652,0.05672059264375026,boot_1
mixture,0.006750000000000004,2131190.954071103,4262387.908142206,21.387321096521546,0.0015852510720928286,0.0579853707338824,boot_1
mixture,0.006500000000000004,2131260.4314933713,4262526.8629867425,20.83866341254808,0.0015881799016744629,0.05932785542416755,boot_1
mixture,0.006250000000000004,2131338.8410593267,4262683.682118653,20.280588732308715,0.0015913681224825806,0.060768107024644163,boot_1
mixture,0.006000000000000004,2131427.0472743153,4262860.0945486305,19.71612722648948,0.001594778149935332,0.06230471623410587,boot_1
mixture,0.005750000000000003,2131526.030907751,4263058.061815502,19.143886011932437,0.001598431213601995,0.06395285335905337,boot_1
mixture,0.005500000000000003,2131636.910838978,4263279.821677956,18.563507036975768,0.0016023582611111914,0.06572570562371914,boot_1
mixture,0.005250000000000003,2131760.9700832753,4263527.940166551,17.97434384911923,0.001606603220955583,0.06763979138210453,boot_1
mixture,0.005000000000000003,2131899.6882155864,4263805.376431173,17.376597771864706,0.0016111420155434531,0.06971102281411272,boot_1
mixture,0.0047500000000000025,2132054.7819660185,4264115.563932037,16.769193703380573,0.0016160560186332623,0.07196344023664311,boot_1
mixture,0.004500000000000002,2132228.2565610777,4264462.513122155,16.151742801687725,0.0016213669389059623,0.07442263450511372,boot_1
mixture,0.004250000000000002,2132422.4714099974,4264850.942819995,15.523657978264048,0.0016271213563277824,0.07712007700582456,boot_1
mixture,0.004000000000000002,2132640.2252539177,4265286.4505078355,14.88412706835051,0.0016333753697151535,0.08009514593608896,boot_1
mixture,0.0037500000000000016,2132884.868215353,4265775.736430706,14.232247679045297,0.0016402035863939423,0.0833964919263889,boot_1
mixture,0.0035000000000000014,2133160.451828446,4266326.903656892,13.567188053865724,0.0016476748029591892,0.0870839400237167,boot_1
mixture,0.003250000000000001,2133471.933863033,4266949.867726066,12.887781336073916,0.001655889903589232,0.09123494247880096,boot_1
mixture,0.003000000000000001,2133825.4642702765,4267656.928540553,12.192677171282616,0.0016649650842602858,0.09594991663809782,boot_1
mixture,0.0027500000000000007,2134233.0459182896,4268472.091836579,11.627173816342058,0.0016619589751406998,0.1,boot_1
mixture,0.0025000000000000005,2134820.446193569,4269646.892387138,11.523835119300523,0.001614116292203547,0.1,boot_1
mixture,0.0022500000000000003,2135702.8493155767,4271411.698631153,11.419911969513425,0.0015598872219280055,0.1,boot_1
mixture,0.002,2136991.789780309,4273989.579560618,11.315287325664755,0.0014978049754230428,0.1,boot_1
mixture,0.05,2137902.8264366356,4275811.652873271,78.66633441100313,0.0016200043196741875,0.01987355433139537,boot_1
mixture,0.1,2145169.4866228835,4290344.973245767,118.65435938335946,0.0017282851022866216,0.014804205632259803,boot_1
mixture,0.15000000000000002,2150335.8798125293,4300677.759625059,149.5488749294857,0.0018139508717404528,0.012713807359242843,boot_1
mixture,0.2,2154305.2026450695,4308616.405290139,175.6053750797273,0.001883839754650901,0.011520864664848406,boot_1
mixture,0.25,2157511.277174883,4315028.554349766,198.57538621784903,0.0019426443350576668,0.010731944406555352,boot_1
mixture,0.3,2160189.1067674626,4320384.213534925,219.4001265671223,0.00199318924452792,0.010161484206009484,boot_1
mixture,0.35000000000000003,2162479.956691939,4324965.913383878,238.6219916008357,0.0020374146097401026,0.009725348520232517,boot_1
mixture,0.4,2164475.3730046134,4328956.746009227,256.58865019582896,0.002076703260087344,0.00937856504436722,boot_1
mixture,0.45,2166238.0804416663,4332482.160883333,273.5536180619334,0.0021119521330473174,0.009093824060138858,boot_1
mixture,0.5,2167812.933902163,4335631.867804326,289.6878225352223,0.002143892301361322,0.008854705469731997,boot_1
null,,2177898.91805499,4355799.83610998,423.8334582961183,0.002359417314574852,,boot_1
sum,,2189099.4863354918,4378200.9726709835,604.1998025697615,0.003310163279586769,,boot_1
mixture,0.009750000000000007,2131383.037115299,4262772.074230598,27.141688319500396,0.0015755874440279041,0.047259362189719,boot_2
mixture,0.010000000000000007,2131384.4613188347,4262774.922637669,27.612719501213014,0.0015743806271191867,0.046564097938964995,boot_2
mixture,0.009500000000000007,2131384.7269826788,4262775.4539653575,26.66646228079635,0.0015768680899652444,0.04798501229682541,boot_2
mixture,0.009250000000000006,2131389.7510557706,4262785.502111541,26.186462769198442,0.001578248592938235,0.048744102871540435,boot_2
mixture,0.009000000000000006,2131398.349185531,4262802.698371062,25.701599008711018,0.0015797313394174965,0.049539032703402874,boot_2
mixture,0.008750000000000006,2131410.783265847,4262827.566531694,25.21185928429981,0.0015813239405530048,0.05037217941526976,boot_2
mixture,0.008500000000000006,2131427.3399225054,4262860.679845011,24.716837009119946,0.0015830359455083938,0.0512471762739249,boot_2
mixture,0.008250000000000006,2131448.333619903,4262902.667239806,24.216775374344497,0.001584854759322763,0.05216647749192501,boot_2
mixture,0.008000000000000005,2131474.110257025,4262954.22051405,23.711240076565744,0.0015868068082756375,0.05313431229810322,boot_2
mixture,0.007750000000000005,2131505.0513822464,4263016.102764493,23.200047670280977,0.001588900978875748,0.05415483890648606,boot_2
mixture,0.007500000000000005,2131541.579119089,4263089.158238178,22.68309280535944,0.0015911381982872158,0.0552325205942976,boot_2
mixture,0.007250000000000005,2131584.161953805,4263174.32390761,22.16015947657997,0.001593531565324626,0.056372566404860776,boot_2
mixture,0.0070000000000000045,2131633.32158974,4263272.64317948,21.631052445422807,0.0015960888286879007,0.05758080049327564,boot_2
mixture,0.006750000000000004,2131689.641080923,4263385.282161846,21.095526389866826,0.0015988232626938446,0.058863893789126015,boot_2
mixture,0.006500000000000004,2131753.77454693,4263513.54909386,20.5533676718092,0.0016017494013729797,0.06022926041572061,boot_2
mixture,0.006250000000000004,2131826.458836223,4263658.917672446,20.004003469184486,0.0016048973845103742,0.06168653887946386,boot_2
mixture,0.006000000000000004,2131908.527596554,4263823.055193108,19.448093913407085,0.0016082251637640403,0.0632425228646695,boot_2
mixture,0.005750000000000003,2132000.9283812605,4264007.856762521,18.88436399926631,0.0016118116980773699,0.06491174910596334,boot_2
mixture,0.005500000000000003,2132104.7435449706,4264215.487089941,18.312806327322917,0.0016156547810161606,0.06670640316650071,boot_2
mixture,0.005250000000000003,2132221.2159772725,4264448.431954545,17.732882330101692,0.0016197902350689926,0.06864263655001397,boot_2
mixture,0.005000000000000003,2132351.781040572,4264709.562081144,17.144572378782716,0.0016242105134743133,0.07073717676939341,boot_2
mixture,0.0047500000000000025,2132498.106521853,4265002.213043706,16.54698328888635,0.0016289803310526897,0.07301345756907611,boot_2
mixture,0.004500000000000002,2132662.14315455,4265330.2863091,15.939724942215305,0.0016341207312454541,0.0754970227121582,boot_2
mixture,0.004250000000000002,2132846.1891544815,4265698.378308963,15.322071268682501,0.0016396870131768597,0.07822004291110275,boot_2
mixture,0.004000000000000002,2133052.973760684,4266111.947521368,14.69348007064188,0.001645707186426585,0.08122049926755227,boot_2
mixture,0.0037500000000000016,2133285.766906021,4266577.533812042,14.05281385345416,0.0016522771599719382,0.0845482048129835,boot_2
mixture,0.0035000000000000014,2133548.5257166675,4267103.051433335,13.399193391108861,0.0016594577639160728,0.08826339756050319,boot_2
mixture,0.003250000000000001,2133846.093958407,4267698.187916814,12.73144636509852,0.0016673482370456847,0.09244365536497559,boot_2
mixture,0.003000000000000001,2134184.4798514866,4268374.959702973,12.048340207067994,0.0016760604740770544,0.09718837389898365,boot_2
mixture,0.0027500000000000007,2134587.106427004,4269180.212854008,11.62843105749577,0.0016606971573797074,0.1,boot_2
mixture,0.0025000000000000005,2135191.98292649,4270389.96585298,11.525011310568889,0.001612891456309725,0.1,boot_2
mixture,0.0022500000000000003,2136094.559757272,4272195.119514544,11.42100161351235,0.001558709722897547,0.1,boot_2
mixture,0.002,2137407.168260532,4274820.336521064,11.316282561748954,0.00149668944072903,0.1,boot_2
mixture,0.05,2138412.0748472326,4276830.149694465,78.08516341759481,0.0016271844742287648,0.020060290699048324,boot_2
mixture,0.1,2145578.588896784,4291163.177793568,118.22694100455196,0.0017314066119643212,0.014883306712044572,boot_2
mixture,0.15000000000000002,2150677.4708992727,4301360.941798545,149.27476928681733,0.0018152062085245078,0.012755192064557446,boot_2
mixture,0.2,2154598.6366026276,4309203.273205255,175.44591026749424,0.0018841548495915096,0.011544424297732246,boot_2
mixture,0.25,2157768.3253030856,4315542.650606171,198.50211437857172,0.0019424187114063817,0.010745509141904717,boot_2
mixture,0.3,2160417.4742801427,4320840.948560285,219.38866945918346,0.0019926503868979654,0.010169183932262463,boot_2
mixture,0.35000000000000003,2162684.992217873,4325375.984435746,238.65404521402272,0.0020366999704671557,0.009729457015202354,boot_2
mixture,0.4,2164660.9616796477,4329327.923359295,256.66672558677436,0.0020758326725034354,0.009378961595198305,boot_2
mixture,0.45,2166407.1463859044,4332820.292771809,273.65071235555575,0.002111031015660664,0.009093204168753352,boot_2
mixture,0.5,2167967.7421447,4335941.4842894,289.8051462550406,0.0021429295755797887,0.008852738275919486,boot_2
