model,w1,NLL,AIC,mean,phi1,phi2,bootstrap
mixture,0.010000000000000007,1951865.0787879433,3903736.1575758867,26.3114258970012,0.0017298373485191113,0.048220856039261864,boot_1
mixture,0.009750000000000007,1951865.4314441986,3903736.862888397,25.863728103137557,0.001731149169097657,0.04894563338809709,boot_1
mixture,0.009500000000000007,1951868.7344724971,3903743.4689449943,25.411551944360426,0.001732562170877632,0.04970307811110911,boot_1
mixture,0.009250000000000006,1951875.1925344109,3903756.3850688217,24.954753254936165,0.0017340843248539767,0.05049558833662017,boot_1
mixture,0.009000000000000006,1951885.0283272534,3903776.056654507,24.493218039816206,0.001735717768248463,0.051325760293257264,boot_1
mixture,0.008750000000000006,1951898.4846719068,3903802.9693438136,24.026787671772063,0.001737475837677812,0.05219647391959811,boot_1
mixture,0.008500000000000006,1951915.8269177936,3903837.653835587,23.555327176430136,0.001739359483023357,0.05311093828825613,boot_1
mixture,0.008250000000000006,1951937.3457011557,3903880.6914023114,23.07866673303869,0.0017413813603034572,0.05407269913794922,boot_1
mixture,0.008000000000000005,1951963.360141285,3903932.72028257,22.59665071571289,0.0017435501500787788,0.05508567612832718,boot_1
mixture,0.007750000000000005,1951994.2215433621,3903994.4430867243,22.109108105843475,0.0017458744728183384,0.05615427066475907,boot_1
mixture,0.007500000000000005,1952030.3177096187,3904066.6354192374,21.615841875454006,0.0017483656060492843,0.057283449979540484,boot_1
mixture,0.007250000000000005,1952072.077980399,3904150.155960798,21.116658696783567,0.0017510353198506928,0.05847875341485499,boot_1
mixture,0.0070000000000000045,1952119.9791511146,3904245.958302229,20.611349900061885,0.0017538957821719465,0.059746448470054406,boot_1
mixture,0.006750000000000004,1952174.5524467307,3904355.1048934613,20.099628190153364,0.0017569687413165234,0.06109381172401058,boot_1
mixture,0.006500000000000004,1952236.3917938764,3904478.783587753,19.581397669382543,0.0017602521386425915,0.06252853882273815,boot_1
mixture,0.006250000000000004,1952306.163649579,3904618.327299158,19.05623982121472,0.0017637810334120187,0.064060348690893,boot_1
